prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is session in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.1333; semantic=0.4881; sequence_match=0.2759,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,has leaderboard,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5366; levenshtein=0.1429; semantic=0.4289; sequence_match=0.2963,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.7
ObjectProperty,lives in,has genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5048; sequence_match=0.2667,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
ObjectProperty,is session in game,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.2667; semantic=0.4235; sequence_match=0.3704,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.7
ObjectProperty,is friend with player,playing area of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1667; semantic=0.5143; sequence_match=0.3226,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.7
ObjectProperty,lives in,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5049; sequence_match=0.2500,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.7
ObjectProperty,plays game,lives in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5049; sequence_match=0.2500,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.7
ObjectProperty,has achievement,offered by game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5311; levenshtein=0.0714; semantic=0.5025; sequence_match=0.2222,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,owns achievement,last played game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4302; levenshtein=0.1333; semantic=0.4764; sequence_match=0.3448,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,has item,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.3955; sequence_match=0.3000,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.7
ObjectProperty,is friend with player,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.4662; sequence_match=0.2667,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.7
ObjectProperty,has feature,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4111; sequence_match=0.3000,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.7
ObjectProperty,plays game,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.2000; semantic=0.4811; sequence_match=0.2105,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.7
ObjectProperty,has character,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2353; semantic=0.4434; sequence_match=0.2759,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,has character,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.1538; semantic=0.3862; sequence_match=0.3200,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,has feature,equipped by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.0000; semantic=0.4730; sequence_match=0.3000,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.7
ObjectProperty,owns character,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4937; levenshtein=0.1765; semantic=0.4774; sequence_match=0.2667,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.7
ObjectProperty,involves character,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5072; levenshtein=0.1765; semantic=0.3954; sequence_match=0.3333,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.7
ObjectProperty,plays game,has made IAP,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6185; levenshtein=0.2000; semantic=0.4166; sequence_match=0.1053,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,is friend with player,owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.4795; sequence_match=0.2400,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,involves player,owns item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5274; levenshtein=0.2143; semantic=0.4923; sequence_match=0.1818,False,0.4113,False,top-3 avg score 0.4113 < final_threshold 0.7
ObjectProperty,is friend with player,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4312; levenshtein=0.1667; semantic=0.4822; sequence_match=0.3200,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,owns item,has made IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.4601; sequence_match=0.2222,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.7
ObjectProperty,involves character,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.2353; semantic=0.4853; sequence_match=0.2400,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,has character,contained in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.0667; semantic=0.5592; sequence_match=0.2222,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,has game genre,type of achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1765; semantic=0.5185; sequence_match=0.2759,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,is friend with player,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.1667; semantic=0.4035; sequence_match=0.2857,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,has character,last played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.3405; sequence_match=0.3333,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.7
ObjectProperty,has achievement,last played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2143; semantic=0.3812; sequence_match=0.3077,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.7
ObjectProperty,is event associated to player,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4981; levenshtein=0.2000; semantic=0.3708; sequence_match=0.3590,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
ObjectProperty,lives in,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4699; sequence_match=0.2667,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.7
ObjectProperty,owns item,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4699; sequence_match=0.2667,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.7
ObjectProperty,is leaderboard in game,owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5288; levenshtein=0.1579; semantic=0.4662; sequence_match=0.2308,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.7
ObjectProperty,has item,offered by game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5452; sequence_match=0.2000,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.7
ObjectProperty,is event associated to player,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6149; levenshtein=0.2000; semantic=0.3869; sequence_match=0.2222,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.7
ObjectProperty,lives in,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4452; sequence_match=0.2667,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.7
ObjectProperty,is character in game,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5221; levenshtein=0.1765; semantic=0.4062; sequence_match=0.2941,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,involves player,usable item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5524; levenshtein=0.2143; semantic=0.4557; sequence_match=0.1667,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,is event associated to player,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2000; semantic=0.3717; sequence_match=0.2857,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,is character in session,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2000; semantic=0.3773; sequence_match=0.2667,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.7
ObjectProperty,is character in session,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5342; levenshtein=0.2000; semantic=0.3831; sequence_match=0.3030,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.7
ObjectProperty,is character in game,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5314; levenshtein=0.1765; semantic=0.3926; sequence_match=0.2963,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.7
ObjectProperty,has playing area,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4343; sequence_match=0.2727,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4772; sequence_match=0.2308,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,is session in game,offers achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5430; levenshtein=0.2941; semantic=0.3809; sequence_match=0.2500,False,0.406,False,top-3 avg score 0.4060 < final_threshold 0.7
ObjectProperty,involves character,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.1765; semantic=0.3905; sequence_match=0.2353,False,0.406,False,top-3 avg score 0.4060 < final_threshold 0.7
ObjectProperty,has feature,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5474; sequence_match=0.2222,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,is achievement in game,playing area of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4159; levenshtein=0.2105; semantic=0.4235; sequence_match=0.3750,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,is leaderboard in game,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5055; levenshtein=0.1579; semantic=0.4307; sequence_match=0.2778,False,0.4047,False,top-3 avg score 0.4047 < final_threshold 0.7
ObjectProperty,owns item,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.5263; sequence_match=0.1176,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.7
ObjectProperty,has item,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4348; sequence_match=0.2667,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.7
ObjectProperty,lives in,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4678; levenshtein=0.2353; semantic=0.4111; sequence_match=0.3333,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.7
ObjectProperty,is achievement in game,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4961; levenshtein=0.1579; semantic=0.4927; sequence_match=0.2222,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,is leaderboard in game,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5275; levenshtein=0.1053; semantic=0.4072; sequence_match=0.2759,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.7
ObjectProperty,has character,usable item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.2500; semantic=0.5250; sequence_match=0.2727,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.7
ObjectProperty,has character,type of achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1765; semantic=0.4953; sequence_match=0.2759,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.7
ObjectProperty,has leaderboard,genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2143; semantic=0.3864; sequence_match=0.2857,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,is event associated to player,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5620; levenshtein=0.1600; semantic=0.3584; sequence_match=0.2857,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.7
ObjectProperty,purchases game offering,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1905; semantic=0.4300; sequence_match=0.2581,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,plays game,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.2353; semantic=0.4118; sequence_match=0.3077,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.7
ObjectProperty,has game genre,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1765; semantic=0.4038; sequence_match=0.2759,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5725; levenshtein=0.1579; semantic=0.4148; sequence_match=0.2143,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,owns item,last played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.0833; semantic=0.3586; sequence_match=0.3000,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,involves player,equipped by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4638; sequence_match=0.2500,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,owns item,has genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.4769; sequence_match=0.2500,False,0.3997,False,top-3 avg score 0.3997 < final_threshold 0.7
ObjectProperty,is session in game,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1333; semantic=0.4934; sequence_match=0.2222,False,0.3997,False,top-3 avg score 0.3997 < final_threshold 0.7
ObjectProperty,owns achievement,is friend of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.2000; semantic=0.4894; sequence_match=0.3200,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,owns character,last played game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4478; levenshtein=0.0714; semantic=0.4535; sequence_match=0.2963,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.7
ObjectProperty,is leaderboard in game,last played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5077; levenshtein=0.1579; semantic=0.3672; sequence_match=0.3226,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.7
ObjectProperty,owns achievement,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.1333; semantic=0.4835; sequence_match=0.1818,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,is friend with player,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5283; levenshtein=0.1111; semantic=0.3805; sequence_match=0.2857,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,is achievement in game,has made IAP,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5942; levenshtein=0.2105; semantic=0.3892; sequence_match=0.1379,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,involves character,achieved by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5060; sequence_match=0.2222,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.7
ObjectProperty,owns achievement,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0667; semantic=0.4873; sequence_match=0.2222,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.7
ObjectProperty,lives in,genre of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0000; semantic=0.4779; sequence_match=0.2857,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.7
ObjectProperty,purchases game offering,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5127; levenshtein=0.1905; semantic=0.4186; sequence_match=0.2581,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.7
ObjectProperty,has feature,last played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.3432; sequence_match=0.2727,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.7
ObjectProperty,involves player,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5246; levenshtein=0.0714; semantic=0.5097; sequence_match=0.1538,False,0.396,False,top-3 avg score 0.3960 < final_threshold 0.7
ObjectProperty,is player in session,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.4188; sequence_match=0.2500,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,has game genre,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.2500; semantic=0.4202; sequence_match=0.2727,False,0.3958,False,top-3 avg score 0.3958 < final_threshold 0.7
ObjectProperty,has game genre,usable item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5056; levenshtein=0.2500; semantic=0.4303; sequence_match=0.1818,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,has leaderboard,equipped by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.4564; sequence_match=0.2500,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.7
ObjectProperty,purchases game offering,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.0952; semantic=0.4719; sequence_match=0.2069,False,0.3949,False,top-3 avg score 0.3949 < final_threshold 0.7
ObjectProperty,is session in game,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4785; sequence_match=0.2727,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,is event associated to player,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4515; levenshtein=0.1600; semantic=0.4370; sequence_match=0.2941,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.7
ObjectProperty,has item,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4874; sequence_match=0.2105,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.7
ObjectProperty,involves character,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5383; levenshtein=0.1176; semantic=0.3842; sequence_match=0.2581,False,0.3935,False,top-3 avg score 0.3935 < final_threshold 0.7
ObjectProperty,is event associated to player,owns item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5522; levenshtein=0.2000; semantic=0.4279; sequence_match=0.1818,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,purchases game offering,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1905; semantic=0.3753; sequence_match=0.2857,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,is character in session,usable item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5222; levenshtein=0.2500; semantic=0.4053; sequence_match=0.2000,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.7
ObjectProperty,has achievement,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.1429; semantic=0.4902; sequence_match=0.2308,False,0.3924,False,top-3 avg score 0.3924 < final_threshold 0.7
ObjectProperty,is player in session,genre of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5189; levenshtein=0.2353; semantic=0.3251; sequence_match=0.3333,False,0.3924,False,top-3 avg score 0.3924 < final_threshold 0.7
ObjectProperty,lives in,contained in game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4460; levenshtein=0.2667; semantic=0.4642; sequence_match=0.1818,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.7
ObjectProperty,involves player,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4401; sequence_match=0.2500,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.7
ObjectProperty,involves player,has resident,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.4690; sequence_match=0.2400,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.7
ObjectProperty,owns achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.1333; semantic=0.4698; sequence_match=0.2069,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,is event associated to player,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5109; levenshtein=0.1600; semantic=0.4005; sequence_match=0.2632,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.7
ObjectProperty,owns item,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4688; sequence_match=0.2222,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.7
ObjectProperty,has playing area,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.1429; semantic=0.4176; sequence_match=0.2500,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,owns character,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4564; levenshtein=0.0769; semantic=0.4079; sequence_match=0.3077,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.7
ObjectProperty,is achievement in game,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4313; levenshtein=0.1579; semantic=0.5470; sequence_match=0.1935,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.4268; sequence_match=0.1935,False,0.39,False,top-3 avg score 0.3900 < final_threshold 0.7
ObjectProperty,is friend with player,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1667; semantic=0.3715; sequence_match=0.3077,False,0.39,False,top-3 avg score 0.3900 < final_threshold 0.7
ObjectProperty,involves character,has resident,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1765; semantic=0.5049; sequence_match=0.2143,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,is event associated to player,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.2000; semantic=0.3714; sequence_match=0.2703,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,owns character,offered by game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4551; levenshtein=0.0769; semantic=0.4807; sequence_match=0.2308,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.7
ObjectProperty,owns achievement,has made IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1333; semantic=0.4465; sequence_match=0.2400,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.7
ObjectProperty,is friend with player,equipped by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4593; levenshtein=0.1667; semantic=0.4183; sequence_match=0.2857,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,owns item,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4691; sequence_match=0.2353,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,plays game,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4691; sequence_match=0.2353,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,has feature,type of achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.4757; sequence_match=0.2222,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.7
ObjectProperty,is session in game,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2353; semantic=0.3807; sequence_match=0.2500,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,has game genre,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1667; semantic=0.3717; sequence_match=0.2727,False,0.387,False,top-3 avg score 0.3870 < final_threshold 0.7
ObjectProperty,is player in session,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.4259; sequence_match=0.2400,False,0.387,False,top-3 avg score 0.3870 < final_threshold 0.7
ObjectProperty,is character in session,has made IAP,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.3052; sequence_match=0.3333,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.7
ObjectProperty,plays game,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.1765; semantic=0.4520; sequence_match=0.2308,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.7
ObjectProperty,has character,usable in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.0833; semantic=0.5198; sequence_match=0.2500,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.7
ObjectProperty,is event associated to player,offered by game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4561; levenshtein=0.2000; semantic=0.4391; sequence_match=0.2632,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.7
ObjectProperty,is event associated to player,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1600; semantic=0.3739; sequence_match=0.2424,False,0.386,False,top-3 avg score 0.3860 < final_threshold 0.7
ObjectProperty,involves character,offered by game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4929; levenshtein=0.1765; semantic=0.4641; sequence_match=0.2000,False,0.3857,False,top-3 avg score 0.3857 < final_threshold 0.7
ObjectProperty,is character in session,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4586; sequence_match=0.2143,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.7
ObjectProperty,involves character,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.2353; semantic=0.4415; sequence_match=0.2759,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.7
ObjectProperty,involves character,is friend of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.4674; sequence_match=0.2222,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.7
