role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,haspermission,haspermission,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,consequence,isconsequenceof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8505; levenshtein=0.7333; semantic=0.8273; sequence_match=0.8462,False,0.8413,True,selected
property,andsequence,haspart,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4683; sequence_match=0.2222,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.6
property,consequence,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5009; sequence_match=0.2222,False,0.3930,False,top-3 avg score 0.3930 < final_threshold 0.6
property,and,involves,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5103; sequence_match=0.1818,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.6
property,hasduty,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1364; semantic=0.4675; sequence_match=0.2069,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
property,handlepolicyconflicts,involves,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4877; levenshtein=0.1905; semantic=0.4118; sequence_match=0.2759,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
property,target,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4802; sequence_match=0.2222,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
property,hasprohibition,directlylinked,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0714; semantic=0.5212; sequence_match=0.2143,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.6
property,consequence,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4540; sequence_match=0.2000,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,hasprohibition,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.2143; semantic=0.4860; sequence_match=0.2308,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,relation,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.4098; sequence_match=0.2000,False,0.3910,False,top-3 avg score 0.3910 < final_threshold 0.6
property,remedy,haspermission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4965; sequence_match=0.2105,False,0.3910,False,top-3 avg score 0.3910 < final_threshold 0.6
property,hasoperator,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5350; sequence_match=0.1818,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
property,inheritsfrom,hassubconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.4973; sequence_match=0.2143,False,0.3900,False,top-3 avg score 0.3900 < final_threshold 0.6
property,and,directlylinked,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.1429; semantic=0.4639; sequence_match=0.2353,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.6
property,consequence,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4221; sequence_match=0.2609,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.6
property,failure,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4849; sequence_match=0.2000,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
property,partof,directlylinked,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4718; sequence_match=0.2000,False,0.3879,False,top-3 avg score 0.3879 < final_threshold 0.6
property,partof,involves,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5903; sequence_match=0.1429,False,0.3879,False,top-3 avg score 0.3879 < final_threshold 0.6
property,or,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5046; sequence_match=0.1333,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.6
property,remedy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4697; sequence_match=0.2667,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
property,and,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.4161; sequence_match=0.1600,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.6
property,obligation,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4552; sequence_match=0.2222,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.6
property,assigner,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4152; sequence_match=0.2667,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.6
property,onlyone,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3565; sequence_match=0.2727,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,consequence,directlylinked,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.1429; semantic=0.5335; sequence_match=0.2400,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.6
property,hasprohibition,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.1429; semantic=0.5545; sequence_match=0.1600,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
property,target,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5950; sequence_match=0.1333,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
property,remedy,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4730; sequence_match=0.1905,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
property,targetpolicy,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5068; sequence_match=0.2000,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.6
property,hasconstraint,involves,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5362; sequence_match=0.1905,False,0.3836,False,top-3 avg score 0.3836 < final_threshold 0.6
property,onlyone,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.6029; sequence_match=0.2222,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.6
property,andsequence,directlylinked,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.1429; semantic=0.4499; sequence_match=0.1600,False,0.3824,False,top-3 avg score 0.3824 < final_threshold 0.6
property,hasduty,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.4918; sequence_match=0.1818,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
property,consequence,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4900; sequence_match=0.1739,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.6
property,hasconstraint,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5238; sequence_match=0.0800,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.6
property,assignee,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4000; sequence_match=0.2667,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
property,scope,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5481; sequence_match=0.1538,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,hasoperator,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0000; semantic=0.4987; sequence_match=0.0870,False,0.3809,False,top-3 avg score 0.3809 < final_threshold 0.6
property,hasduty,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4919; sequence_match=0.1053,False,0.3809,False,top-3 avg score 0.3809 < final_threshold 0.6
property,function,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5263; sequence_match=0.2105,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.6
property,inheritrelation,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.1333; semantic=0.5058; sequence_match=0.1739,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.6
property,and,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.4200; sequence_match=0.2500,False,0.3800,False,top-3 avg score 0.3800 < final_threshold 0.6
property,target,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.6010; sequence_match=0.1176,False,0.3793,False,top-3 avg score 0.3793 < final_threshold 0.6
property,function,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5809; sequence_match=0.1333,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
property,onlyone,hassubconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1875; semantic=0.4045; sequence_match=0.2609,False,0.3785,False,top-3 avg score 0.3785 < final_threshold 0.6
property,scope,directlylinked,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3476; levenshtein=0.1429; semantic=0.5770; sequence_match=0.2105,False,0.3784,False,top-3 avg score 0.3784 < final_threshold 0.6
property,hasaction,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4654; sequence_match=0.2000,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.6
property,relation,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5495; sequence_match=0.2500,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,inheritrelation,specifies,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4458; sequence_match=0.1667,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,haspermission,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4393; levenshtein=0.1333; semantic=0.4077; sequence_match=0.2857,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,operand,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4262; sequence_match=0.2727,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
property,operand,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.0909; semantic=0.4754; sequence_match=0.1379,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,and,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4593; sequence_match=0.1818,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,operand,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4489; sequence_match=0.2222,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,inheritsfrom,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.4005; sequence_match=0.2353,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.6
property,or,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0667; semantic=0.4853; sequence_match=0.1176,False,0.3750,False,top-3 avg score 0.3750 < final_threshold 0.6
property,and,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4561; sequence_match=0.1818,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
property,handlepolicyconflicts,isexclusive,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4975; levenshtein=0.1429; semantic=0.4835; sequence_match=0.1250,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,failure,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.4291; sequence_match=0.2105,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,function,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5656; sequence_match=0.1333,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.6
property,hasprohibition,subclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3952; levenshtein=0.1429; semantic=0.4762; sequence_match=0.2500,False,0.3738,False,top-3 avg score 0.3738 < final_threshold 0.6
property,targetpolicy,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.3760; sequence_match=0.2609,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.6
property,consequence,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4507; sequence_match=0.1667,False,0.3728,False,top-3 avg score 0.3728 < final_threshold 0.6
property,handlepolicyconflicts,subclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5127; levenshtein=0.1429; semantic=0.4122; sequence_match=0.1935,False,0.3728,False,top-3 avg score 0.3728 < final_threshold 0.6
property,partof,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1000; semantic=0.5034; sequence_match=0.1250,False,0.3724,False,top-3 avg score 0.3724 < final_threshold 0.6
property,andsequence,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4196; sequence_match=0.2105,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,failure,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.0833; semantic=0.4440; sequence_match=0.2105,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.6
property,hasprohibition,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.0667; semantic=0.4609; sequence_match=0.2069,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.6
property,handlepolicyconflicts,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3783; levenshtein=0.2381; semantic=0.3887; sequence_match=0.3333,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.6
property,andsequence,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0769; semantic=0.3755; sequence_match=0.1667,False,0.3664,False,top-3 avg score 0.3664 < final_threshold 0.6
property,remedy,activateduponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4800; sequence_match=0.1429,False,0.3659,False,top-3 avg score 0.3659 < final_threshold 0.6
property,consequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0000; semantic=0.4910; sequence_match=0.0909,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.6
property,remedy,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5225; sequence_match=0.1429,False,0.3653,False,top-3 avg score 0.3653 < final_threshold 0.6
property,obligation,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4920; sequence_match=0.1905,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,obligation,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4666; sequence_match=0.2400,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,andsequence,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4064; sequence_match=0.2105,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.6
property,targetpolicy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4833; sequence_match=0.1905,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.6
property,andsequence,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4319; sequence_match=0.1739,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.6
property,hasoperator,involves,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5014; sequence_match=0.1053,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.6
property,hasduty,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.5400; sequence_match=0.1250,False,0.3610,False,top-3 avg score 0.3610 < final_threshold 0.6
property,inheritsfrom,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5258; sequence_match=0.0833,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.6
property,partof,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.4790; sequence_match=0.1905,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
property,assignee,involves,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4542; sequence_match=0.1250,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.6
property,function,hasparty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5374; sequence_match=0.1250,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.6
property,assigner,involves,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4529; sequence_match=0.1250,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.6
property,andsequence,involves,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4287; sequence_match=0.2105,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.6
property,onlyone,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.3872; sequence_match=0.2759,False,0.3579,False,top-3 avg score 0.3579 < final_threshold 0.6
property,operand,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5475; sequence_match=0.1111,False,0.3566,False,top-3 avg score 0.3566 < final_threshold 0.6
property,targetpolicy,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.0000; semantic=0.4251; sequence_match=0.1667,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.6
property,obligation,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0000; semantic=0.4918; sequence_match=0.1818,False,0.3560,False,top-3 avg score 0.3560 < final_threshold 0.6
property,remedy,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.3965; sequence_match=0.1111,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.6
property,andsequence,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4138; sequence_match=0.2105,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.6
property,remedy,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4872; sequence_match=0.1429,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,operand,subclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.5268; sequence_match=0.1176,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.6
property,consequence,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5318; sequence_match=0.1111,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.6
property,onlyone,haspermission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4448; sequence_match=0.2000,False,0.3505,False,top-3 avg score 0.3505 < final_threshold 0.6
property,andsequence,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4354; sequence_match=0.2105,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.6
property,remedy,involves,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4739; sequence_match=0.1429,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.6
property,hasoperator,directlylinked,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0000; semantic=0.5025; sequence_match=0.1600,False,0.3490,False,top-3 avg score 0.3490 < final_threshold 0.6
property,and,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4267; sequence_match=0.1429,False,0.3481,False,top-3 avg score 0.3481 < final_threshold 0.6
property,onlyone,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4861; sequence_match=0.1333,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.6
property,failure,isconsequenceof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4757; sequence_match=0.0909,False,0.3469,False,top-3 avg score 0.3469 < final_threshold 0.6
property,handlepolicyconflicts,isremedyfor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.3975; sequence_match=0.1250,False,0.3466,False,top-3 avg score 0.3466 < final_threshold 0.6
property,target,involves,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4655; sequence_match=0.1429,False,0.3463,False,top-3 avg score 0.3463 < final_threshold 0.6
property,operand,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5591; sequence_match=0.1333,False,0.3459,False,top-3 avg score 0.3459 < final_threshold 0.6
property,target,subclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4837; sequence_match=0.1250,False,0.3437,False,top-3 avg score 0.3437 < final_threshold 0.6
property,hasaction,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.4636; sequence_match=0.0952,False,0.3406,False,top-3 avg score 0.3406 < final_threshold 0.6
property,obligation,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4636; sequence_match=0.0952,False,0.3398,False,top-3 avg score 0.3398 < final_threshold 0.6
property,onlyone,subclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.4057; sequence_match=0.1176,False,0.3395,False,top-3 avg score 0.3395 < final_threshold 0.6
property,failure,subclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4352; sequence_match=0.1176,False,0.3393,False,top-3 avg score 0.3393 < final_threshold 0.6
property,target,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.5137; sequence_match=0.1111,False,0.3379,False,top-3 avg score 0.3379 < final_threshold 0.6
property,function,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.5087; sequence_match=0.1000,False,0.3372,False,top-3 avg score 0.3372 < final_threshold 0.6
property,relation,involves,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5515; sequence_match=0.1250,False,0.3366,False,top-3 avg score 0.3366 < final_threshold 0.6
property,onlyone,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4666; sequence_match=0.1250,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.6
property,targetpolicy,involves,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.3759; sequence_match=0.2000,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.6
property,handlepolicyconflicts,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4849; levenshtein=0.1429; semantic=0.3786; sequence_match=0.1212,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.6
property,targetpolicy,subclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0000; semantic=0.4171; sequence_match=0.1818,False,0.3348,False,top-3 avg score 0.3348 < final_threshold 0.6
property,consequence,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4848; sequence_match=0.1053,False,0.3318,False,top-3 avg score 0.3318 < final_threshold 0.6
property,and,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4167; sequence_match=0.1111,False,0.3315,False,top-3 avg score 0.3315 < final_threshold 0.6
property,andsequence,subclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3970; levenshtein=0.0000; semantic=0.3997; sequence_match=0.1905,False,0.3291,False,top-3 avg score 0.3291 < final_threshold 0.6
property,andsequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4006; sequence_match=0.0909,False,0.3280,False,top-3 avg score 0.3280 < final_threshold 0.6
property,consequence,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4600; sequence_match=0.2105,False,0.3270,False,top-3 avg score 0.3270 < final_threshold 0.6
property,targetpolicy,expressedvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4229; sequence_match=0.0833,False,0.3261,False,top-3 avg score 0.3261 < final_threshold 0.6
property,function,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5180; sequence_match=0.1250,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.6
property,target,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4597; sequence_match=0.0952,False,0.3220,False,top-3 avg score 0.3220 < final_threshold 0.6
property,targetpolicy,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3722; levenshtein=0.0667; semantic=0.4442; sequence_match=0.1481,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.6
property,consequence,hasparty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4503; sequence_match=0.1053,False,0.3203,False,top-3 avg score 0.3203 < final_threshold 0.6
