prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,uses platform,involves community,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1176; semantic=0.4990; sequence_match=0.2069,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.7
ObjectProperty,is alternative format of,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5866; levenshtein=0.2174; semantic=0.2823; sequence_match=0.2727,False,0.3806,False,top-3 avg score 0.3806 < final_threshold 0.7
ObjectProperty,has specified data input,involves community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4922; levenshtein=0.0952; semantic=0.4387; sequence_match=0.2105,False,0.3805,False,top-3 avg score 0.3805 < final_threshold 0.7
ObjectProperty,uses software,has maintenance status,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.1500; semantic=0.5023; sequence_match=0.1250,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.7
ObjectProperty,is encoded in,has community involvement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5517; levenshtein=0.2174; semantic=0.3720; sequence_match=0.1765,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,is software for,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.4809; sequence_match=0.2609,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,implements,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.4538; sequence_match=0.2222,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.7
ObjectProperty,has interface,exports from format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5065; levenshtein=0.1765; semantic=0.4577; sequence_match=0.1379,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.7
ObjectProperty,has specified data input,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4865; levenshtein=0.0952; semantic=0.4433; sequence_match=0.2105,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,is encoded in,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4360; levenshtein=0.2727; semantic=0.4039; sequence_match=0.3000,False,0.38,False,top-3 avg score 0.3800 < final_threshold 0.7
ObjectProperty,has version,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.4060; sequence_match=0.2667,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
ObjectProperty,has input,concerns tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5081; sequence_match=0.2000,False,0.3796,False,top-3 avg score 0.3796 < final_threshold 0.7
ObjectProperty,has clause,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3922; levenshtein=0.1765; semantic=0.5144; sequence_match=0.2308,False,0.3791,False,top-3 avg score 0.3791 < final_threshold 0.7
ObjectProperty,has interface,involves community,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.0588; semantic=0.4931; sequence_match=0.2069,False,0.379,False,top-3 avg score 0.3790 < final_threshold 0.7
ObjectProperty,has version,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.4899; sequence_match=0.2105,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.7
ObjectProperty,has specified data input,provides export,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4841; levenshtein=0.1905; semantic=0.4591; sequence_match=0.1714,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.7
ObjectProperty,is encoded in,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4384; levenshtein=0.0667; semantic=0.5413; sequence_match=0.1538,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.7
ObjectProperty,uses software,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5314; levenshtein=0.1304; semantic=0.4291; sequence_match=0.1714,False,0.3773,False,top-3 avg score 0.3773 < final_threshold 0.7
ObjectProperty,has output,for tool version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4550; levenshtein=0.0714; semantic=0.5027; sequence_match=0.1739,False,0.3772,False,top-3 avg score 0.3772 < final_threshold 0.7
ObjectProperty,is alternative format of,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5280; levenshtein=0.1429; semantic=0.4352; sequence_match=0.1667,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,has output,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.5224; sequence_match=0.1905,False,0.3765,False,top-3 avg score 0.3765 < final_threshold 0.7
ObjectProperty,has function,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0000; semantic=0.5582; sequence_match=0.1739,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.7
ObjectProperty,is encoded in,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5040; levenshtein=0.2000; semantic=0.3647; sequence_match=0.2581,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.7
ObjectProperty,has function,implemented in language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4347; levenshtein=0.1429; semantic=0.5485; sequence_match=0.1250,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,implements,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.1667; semantic=0.5381; sequence_match=0.1818,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,is software for,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1579; semantic=0.3940; sequence_match=0.2500,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,has declared status,used by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4647; levenshtein=0.1765; semantic=0.3636; sequence_match=0.2963,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,is developed by,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4780; sequence_match=0.1667,False,0.3748,False,top-3 avg score 0.3748 < final_threshold 0.7
ObjectProperty,is alternative format of,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.2381; semantic=0.3651; sequence_match=0.2424,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.7
ObjectProperty,is developed by,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.0667; semantic=0.4305; sequence_match=0.2143,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.7
ObjectProperty,has clause,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.5134; sequence_match=0.1905,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.7
ObjectProperty,has declared status,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3961; levenshtein=0.0588; semantic=0.4303; sequence_match=0.2941,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.7
ObjectProperty,has specified data output,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1364; semantic=0.4615; sequence_match=0.1765,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.7
ObjectProperty,has declared status,uses algorithm instance,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.3259; sequence_match=0.2105,False,0.3729,False,top-3 avg score 0.3729 < final_threshold 0.7
ObjectProperty,implements,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.0000; semantic=0.5520; sequence_match=0.1000,False,0.3729,False,top-3 avg score 0.3729 < final_threshold 0.7
ObjectProperty,has clause,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5586; sequence_match=0.1333,False,0.3726,False,top-3 avg score 0.3726 < final_threshold 0.7
ObjectProperty,uses platform,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.4729; sequence_match=0.1667,False,0.3725,False,top-3 avg score 0.3725 < final_threshold 0.7
ObjectProperty,is software for,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.2105; semantic=0.3856; sequence_match=0.2500,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.7
ObjectProperty,has license,involves community,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4843; levenshtein=0.1765; semantic=0.4559; sequence_match=0.1481,False,0.3722,False,top-3 avg score 0.3722 < final_threshold 0.7
ObjectProperty,is developed by,specifies format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.1333; semantic=0.3956; sequence_match=0.2143,False,0.372,False,top-3 avg score 0.3720 < final_threshold 0.7
ObjectProperty,has input,specifies format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4139; levenshtein=0.1333; semantic=0.5280; sequence_match=0.1739,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.7
ObjectProperty,is encoded in,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.3644; sequence_match=0.2609,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.7
ObjectProperty,has specified data input,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4246; levenshtein=0.0952; semantic=0.5084; sequence_match=0.1818,False,0.3716,False,top-3 avg score 0.3716 < final_threshold 0.7
ObjectProperty,has license,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.5291; sequence_match=0.0909,False,0.3715,False,top-3 avg score 0.3715 < final_threshold 0.7
ObjectProperty,has declared status,implemented in language,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4922; levenshtein=0.2381; semantic=0.3838; sequence_match=0.2105,False,0.3714,False,top-3 avg score 0.3714 < final_threshold 0.7
ObjectProperty,has interface,for tool version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3770; levenshtein=0.1429; semantic=0.5058; sequence_match=0.2308,False,0.3712,False,top-3 avg score 0.3712 < final_threshold 0.7
ObjectProperty,has specified data input,supports task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4183; levenshtein=0.1905; semantic=0.5021; sequence_match=0.1212,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,is alternative format of,has pricing model,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5651; levenshtein=0.1905; semantic=0.3552; sequence_match=0.1111,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,has input,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4679; levenshtein=0.0769; semantic=0.4524; sequence_match=0.1905,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,has version,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4212; levenshtein=0.0909; semantic=0.4989; sequence_match=0.1905,False,0.3702,False,top-3 avg score 0.3702 < final_threshold 0.7
ObjectProperty,has format specification,involves community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4864; levenshtein=0.1818; semantic=0.4181; sequence_match=0.2051,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.7
ObjectProperty,has license,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5508; sequence_match=0.1111,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.7
ObjectProperty,has specified data output,for tool version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4615; levenshtein=0.0909; semantic=0.4801; sequence_match=0.1667,False,0.3694,False,top-3 avg score 0.3694 < final_threshold 0.7
ObjectProperty,implements,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.5588; sequence_match=0.1600,False,0.3692,False,top-3 avg score 0.3692 < final_threshold 0.7
ObjectProperty,has input,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5656; sequence_match=0.1250,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.7
ObjectProperty,uses software,involves community,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3644; levenshtein=0.1765; semantic=0.4669; sequence_match=0.2759,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.7
ObjectProperty,has specified data output,involves community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4864; levenshtein=0.0909; semantic=0.4149; sequence_match=0.2051,False,0.3688,False,top-3 avg score 0.3688 < final_threshold 0.7
ObjectProperty,has clause,specifies format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4870; levenshtein=0.1333; semantic=0.4859; sequence_match=0.0833,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.7
ObjectProperty,has input,involves collaborator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3972; levenshtein=0.1000; semantic=0.4925; sequence_match=0.2143,False,0.368,False,top-3 avg score 0.3680 < final_threshold 0.7
ObjectProperty,has output,concerns tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4953; sequence_match=0.1905,False,0.3675,False,top-3 avg score 0.3675 < final_threshold 0.7
ObjectProperty,is software for,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.3771; sequence_match=0.2143,False,0.3669,False,top-3 avg score 0.3669 < final_threshold 0.7
ObjectProperty,has specified data input,for tool version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.0952; semantic=0.4616; sequence_match=0.1714,False,0.366,False,top-3 avg score 0.3660 < final_threshold 0.7
ObjectProperty,is alternative format of,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4388; levenshtein=0.1905; semantic=0.3936; sequence_match=0.2632,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.7
ObjectProperty,has specified data input,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0952; semantic=0.5419; sequence_match=0.1481,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.7
ObjectProperty,has interface,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.5391; sequence_match=0.2222,False,0.3649,False,top-3 avg score 0.3649 < final_threshold 0.7
ObjectProperty,is encoded in,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4377; sequence_match=0.1739,False,0.3646,False,top-3 avg score 0.3646 < final_threshold 0.7
ObjectProperty,implements,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4535; levenshtein=0.1053; semantic=0.4311; sequence_match=0.2069,False,0.3638,False,top-3 avg score 0.3638 < final_threshold 0.7
ObjectProperty,is software for,has maintenance status,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4782; levenshtein=0.2000; semantic=0.4128; sequence_match=0.1818,False,0.3637,False,top-3 avg score 0.3637 < final_threshold 0.7
ObjectProperty,is developed by,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.0000; semantic=0.4902; sequence_match=0.1600,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.7
ObjectProperty,has format specification,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4439; levenshtein=0.1818; semantic=0.4536; sequence_match=0.1875,False,0.3617,False,top-3 avg score 0.3617 < final_threshold 0.7
ObjectProperty,uses platform,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4602; sequence_match=0.1600,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.7
ObjectProperty,is developed by,has format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.4411; sequence_match=0.1818,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.7
ObjectProperty,has function,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0000; semantic=0.5699; sequence_match=0.1053,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.7
ObjectProperty,is encoded in,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4316; sequence_match=0.2105,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
ObjectProperty,is software for,has community involvement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5190; levenshtein=0.1739; semantic=0.3857; sequence_match=0.1667,False,0.3595,False,top-3 avg score 0.3595 < final_threshold 0.7
ObjectProperty,has specified data output,develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.5020; sequence_match=0.0667,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.7
ObjectProperty,is software for,implemented in language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4161; levenshtein=0.1429; semantic=0.4252; sequence_match=0.2353,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.7
ObjectProperty,has version,exports to format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1333; semantic=0.4706; sequence_match=0.0800,False,0.3587,False,top-3 avg score 0.3587 < final_threshold 0.7
ObjectProperty,has specified data output,concerns tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4813; levenshtein=0.1818; semantic=0.4129; sequence_match=0.1765,False,0.3587,False,top-3 avg score 0.3587 < final_threshold 0.7
ObjectProperty,uses platform,has community involvement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4758; levenshtein=0.1739; semantic=0.4250; sequence_match=0.1714,False,0.3583,False,top-3 avg score 0.3583 < final_threshold 0.7
ObjectProperty,uses platform,has maintenance status,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4222; levenshtein=0.1500; semantic=0.5021; sequence_match=0.1250,False,0.3581,False,top-3 avg score 0.3581 < final_threshold 0.7
ObjectProperty,is developed by,for tool version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3645; levenshtein=0.0714; semantic=0.4863; sequence_match=0.2222,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.7
ObjectProperty,has declared status,involves community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4575; levenshtein=0.0000; semantic=0.4387; sequence_match=0.1765,False,0.3576,False,top-3 avg score 0.3576 < final_threshold 0.7
ObjectProperty,uses software,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5421; sequence_match=0.1000,False,0.3575,False,top-3 avg score 0.3575 < final_threshold 0.7
ObjectProperty,has output,available from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3960; levenshtein=0.0769; semantic=0.4939; sequence_match=0.1818,False,0.3573,False,top-3 avg score 0.3573 < final_threshold 0.7
ObjectProperty,has format specification,concerns tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4910; levenshtein=0.1818; semantic=0.3979; sequence_match=0.1765,False,0.3569,False,top-3 avg score 0.3569 < final_threshold 0.7
ObjectProperty,implements,has pricing model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4401; sequence_match=0.2400,False,0.3563,False,top-3 avg score 0.3563 < final_threshold 0.7
ObjectProperty,is developed by,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4840; sequence_match=0.1429,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.7
ObjectProperty,has specified data input,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4351; levenshtein=0.1429; semantic=0.4743; sequence_match=0.1579,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.7
ObjectProperty,uses software,implemented in language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4246; levenshtein=0.1429; semantic=0.4995; sequence_match=0.1212,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.7
ObjectProperty,has declared status,involves tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4395; levenshtein=0.2353; semantic=0.3873; sequence_match=0.2069,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.7
ObjectProperty,has specified data output,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.5146; sequence_match=0.1429,False,0.3538,False,top-3 avg score 0.3538 < final_threshold 0.7
ObjectProperty,has function,provides export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.0714; semantic=0.5172; sequence_match=0.1600,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.7
ObjectProperty,has format specification,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4343; levenshtein=0.1818; semantic=0.4093; sequence_match=0.2143,False,0.3526,False,top-3 avg score 0.3526 < final_threshold 0.7
ObjectProperty,has function,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4348; levenshtein=0.1000; semantic=0.4275; sequence_match=0.1935,False,0.352,False,top-3 avg score 0.3520 < final_threshold 0.7
ObjectProperty,is encoded in,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4452; levenshtein=0.0769; semantic=0.3600; sequence_match=0.2500,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,has format specification,involves tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4146; levenshtein=0.1818; semantic=0.4553; sequence_match=0.1765,False,0.3506,False,top-3 avg score 0.3506 < final_threshold 0.7
ObjectProperty,has format specification,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3754; levenshtein=0.1818; semantic=0.4154; sequence_match=0.2581,False,0.3496,False,top-3 avg score 0.3496 < final_threshold 0.7
ObjectProperty,has input,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4139; levenshtein=0.1333; semantic=0.4604; sequence_match=0.1739,False,0.3494,False,top-3 avg score 0.3494 < final_threshold 0.7
ObjectProperty,has clause,concerns tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4406; sequence_match=0.1905,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,is software for,creates data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.4068; sequence_match=0.1667,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.7
ObjectProperty,has specified data input,available from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4076; levenshtein=0.1429; semantic=0.4632; sequence_match=0.1765,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.7
ObjectProperty,has specified data input,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4659; levenshtein=0.0476; semantic=0.4346; sequence_match=0.1463,False,0.3489,False,top-3 avg score 0.3489 < final_threshold 0.7
ObjectProperty,has specified data output,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4629; levenshtein=0.0909; semantic=0.3898; sequence_match=0.1905,False,0.3477,False,top-3 avg score 0.3477 < final_threshold 0.7
ObjectProperty,is alternative format of,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4849; levenshtein=0.1905; semantic=0.3118; sequence_match=0.2424,False,0.3464,False,top-3 avg score 0.3464 < final_threshold 0.7
ObjectProperty,has format specification,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4565; levenshtein=0.0909; semantic=0.4422; sequence_match=0.1395,False,0.3461,False,top-3 avg score 0.3461 < final_threshold 0.7
ObjectProperty,uses software,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4380; sequence_match=0.1481,False,0.3454,False,top-3 avg score 0.3454 < final_threshold 0.7
ObjectProperty,has specified data input,develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3968; levenshtein=0.1429; semantic=0.4958; sequence_match=0.0690,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.7
ObjectProperty,has version,exports from format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4558; sequence_match=0.0741,False,0.3451,False,top-3 avg score 0.3451 < final_threshold 0.7
ObjectProperty,has format specification,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3738; levenshtein=0.1364; semantic=0.4542; sequence_match=0.2051,False,0.3444,False,top-3 avg score 0.3444 < final_threshold 0.7
ObjectProperty,has specified data output,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4338; levenshtein=0.1364; semantic=0.4454; sequence_match=0.1538,False,0.3443,False,top-3 avg score 0.3443 < final_threshold 0.7
ObjectProperty,is developed by,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3904; levenshtein=0.0769; semantic=0.4759; sequence_match=0.1667,False,0.3443,False,top-3 avg score 0.3443 < final_threshold 0.7
ObjectProperty,has declared status,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4575; levenshtein=0.0588; semantic=0.3397; sequence_match=0.2353,False,0.3442,False,top-3 avg score 0.3442 < final_threshold 0.7
ObjectProperty,is software for,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4387; sequence_match=0.1818,False,0.3436,False,top-3 avg score 0.3436 < final_threshold 0.7
ObjectProperty,has output,involves collaborator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1500; semantic=0.4393; sequence_match=0.2069,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,implements,concerns tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.4514; sequence_match=0.0909,False,0.3431,False,top-3 avg score 0.3431 < final_threshold 0.7
ObjectProperty,is alternative format of,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4646; levenshtein=0.1905; semantic=0.3634; sequence_match=0.2000,False,0.3426,False,top-3 avg score 0.3426 < final_threshold 0.7
ObjectProperty,is encoded in,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4005; sequence_match=0.1739,False,0.3413,False,top-3 avg score 0.3413 < final_threshold 0.7
ObjectProperty,implements,has software type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.0667; semantic=0.4742; sequence_match=0.1600,False,0.341,False,top-3 avg score 0.3410 < final_threshold 0.7
ObjectProperty,uses software,available at,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4516; sequence_match=0.1739,False,0.3407,False,top-3 avg score 0.3407 < final_threshold 0.7
ObjectProperty,has function,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3663; levenshtein=0.1176; semantic=0.4403; sequence_match=0.2143,False,0.3403,False,top-3 avg score 0.3403 < final_threshold 0.7
