gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
web service,Web Service,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
web service,Maintenance Status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1765; semantic=0.5320; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.6
data format specification,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5092; levenshtein=0.2174; semantic=0.4026; sequence_match=0.3030,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.6
file rendering,Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4929; levenshtein=0.2353; semantic=0.4543; sequence_match=0.2667,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
function,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.6372; sequence_match=0.1176,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.6
plain text file format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5466; levenshtein=0.1579; semantic=0.4595; sequence_match=0.2069,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.6
software interface,CEL Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5621; levenshtein=0.1765; semantic=0.4737; sequence_match=0.1538,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.6
programming language,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4351; levenshtein=0.1053; semantic=0.5689; sequence_match=0.2069,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
Free,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4537; levenshtein=0.2222; semantic=0.4493; sequence_match=0.3077,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
PROcess,Maintenance Status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4239; levenshtein=0.2353; semantic=0.4533; sequence_match=0.3333,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.6
data format specification,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1304; semantic=0.4568; sequence_match=0.2222,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.6
software developer role,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3671; levenshtein=0.1429; semantic=0.5895; sequence_match=0.2500,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
Free,Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.1176; semantic=0.4767; sequence_match=0.1905,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.6
software developer role,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.4670; sequence_match=0.2424,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
desktop graphical user interface,CSV Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5690; levenshtein=0.1724; semantic=0.4630; sequence_match=0.1053,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.6
data format specification,Capability,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5647; levenshtein=0.2174; semantic=0.4221; sequence_match=0.1818,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.6
version number,Algorithm Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4161; levenshtein=0.0952; semantic=0.5520; sequence_match=0.2353,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
licence,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5082; sequence_match=0.2105,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.6
desktop graphical user interface,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1379; semantic=0.5746; sequence_match=0.1622,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.6
programming language,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.1053; semantic=0.5931; sequence_match=0.1739,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.6
software developer role,Collaboration,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5287; levenshtein=0.1905; semantic=0.4809; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.6
Development status,Tool Data Compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5415; levenshtein=0.1429; semantic=0.4476; sequence_match=0.2105,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.6
Not Free,Format Conversion,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5423; levenshtein=0.1875; semantic=0.4697; sequence_match=0.1739,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.6
PROcess,Tool Data Task Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5350; levenshtein=0.1765; semantic=0.4879; sequence_match=0.1667,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.6
licence,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4731; sequence_match=0.2500,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.6
Purchase cost,Platform,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4205; sequence_match=0.2000,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.6
plain text file format,Data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5351; levenshtein=0.1579; semantic=0.4888; sequence_match=0.1739,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.6
data format specification,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4735; levenshtein=0.0870; semantic=0.5326; sequence_match=0.1905,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.6
Open source software license,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4754; levenshtein=0.2000; semantic=0.5208; sequence_match=0.0909,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.6
text editing,Format Conversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.1250; semantic=0.4452; sequence_match=0.2963,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.6
Open source software license,Tool Version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5574; levenshtein=0.2000; semantic=0.4383; sequence_match=0.1667,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.6
software interface,TXT Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5621; levenshtein=0.1765; semantic=0.4571; sequence_match=0.1538,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.6
Purchase cost,Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5065; levenshtein=0.1765; semantic=0.4132; sequence_match=0.2759,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.6
web service,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6022; sequence_match=0.1429,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.6
software developer organization,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1034; semantic=0.4910; sequence_match=0.1622,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.6
CEL binary format,Tool Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4818; levenshtein=0.1333; semantic=0.4802; sequence_match=0.2308,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.6
CEL binary format,Tool Data Compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.1429; semantic=0.4649; sequence_match=0.2222,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
Purchase cost,Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.4242; sequence_match=0.2727,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
desktop graphical user interface,Format Conversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4899; levenshtein=0.2069; semantic=0.4342; sequence_match=0.2667,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.6
plain text file format,Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.1579; semantic=0.4368; sequence_match=0.2143,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.6
Not Free,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.4636; sequence_match=0.2500,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
programming language,Software Type,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4313; levenshtein=0.1579; semantic=0.6006; sequence_match=0.1290,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
PROcess,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4949; sequence_match=0.2105,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.6
file rendering,Algorithm Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.4859; sequence_match=0.1765,False,0.3964,False,top-3 avg score 0.3964 < final_threshold 0.6
data format specification,Maintenance Status,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5743; levenshtein=0.2174; semantic=0.3974; sequence_match=0.1500,False,0.3964,False,top-3 avg score 0.3964 < final_threshold 0.6
web service,Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5221; sequence_match=0.2000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.6
Source code available,Tool Data Task Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5458; levenshtein=0.2105; semantic=0.4319; sequence_match=0.1667,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.6
software developer role,CSV Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6085; levenshtein=0.1429; semantic=0.3787; sequence_match=0.2000,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.6
function,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.6038; sequence_match=0.3333,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.6
Maintained,Tool Data Compatibility,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.1429; semantic=0.4820; sequence_match=0.2581,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.6
Open source software license,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5267; levenshtein=0.1200; semantic=0.4525; sequence_match=0.2069,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.6
version number,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.5612; sequence_match=0.1600,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.6
Open source software license,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.1600; semantic=0.4064; sequence_match=0.2353,False,0.3949,False,top-3 avg score 0.3949 < final_threshold 0.6
application programming interface,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4534; levenshtein=0.1290; semantic=0.5918; sequence_match=0.1395,False,0.3949,False,top-3 avg score 0.3949 < final_threshold 0.6
Purchase cost,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5241; levenshtein=0.1667; semantic=0.3743; sequence_match=0.2857,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.6
file rendering,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.5431; sequence_match=0.1818,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.6
web service,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5166; sequence_match=0.2000,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
application programming interface,CEL Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5250; levenshtein=0.1613; semantic=0.4958; sequence_match=0.1500,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
CEL ASCII format,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1429; semantic=0.5193; sequence_match=0.2222,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
Source code available,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4971; levenshtein=0.1053; semantic=0.4705; sequence_match=0.2143,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
text editing,Tool Data Compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4993; levenshtein=0.1905; semantic=0.4292; sequence_match=0.2500,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.6
software interface,Tool Data Task Usage,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4575; levenshtein=0.2353; semantic=0.4853; sequence_match=0.1765,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.6
Development status,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.3933; sequence_match=0.3077,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.6
application programming interface,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1935; semantic=0.4650; sequence_match=0.2083,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.6
text editing,Data,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.5481; sequence_match=0.1333,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.6
Development status,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4926; sequence_match=0.2222,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
Development status,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.1176; semantic=0.4686; sequence_match=0.2308,False,0.392,False,top-3 avg score 0.3920 < final_threshold 0.6
function,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4868; levenshtein=0.1053; semantic=0.5832; sequence_match=0.0741,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
algorithm,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1111; semantic=0.6139; sequence_match=0.1538,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
CEL ASCII format,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4703; levenshtein=0.1579; semantic=0.5228; sequence_match=0.1818,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
Purchase cost,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.3800; sequence_match=0.2857,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
file rendering,TXT Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.5343; sequence_match=0.1818,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.6
text editing,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5937; sequence_match=0.1333,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
data item,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5488; sequence_match=0.1667,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
data item,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.2500; semantic=0.4294; sequence_match=0.3000,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
application programming interface,Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5315; levenshtein=0.1290; semantic=0.5127; sequence_match=0.1081,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
software interface,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4877; sequence_match=0.2222,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
Purchase cost,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4772; sequence_match=0.2500,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
XML,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5653; sequence_match=0.1333,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.6
Maintained,Tool Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0000; semantic=0.4752; sequence_match=0.1905,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
application programming interface,Tool Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4779; levenshtein=0.1613; semantic=0.5008; sequence_match=0.1905,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.6
software,Maintenance Status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1765; semantic=0.5218; sequence_match=0.2400,False,0.3893,False,top-3 avg score 0.3893 < final_threshold 0.6
text editing,Tool Data Task Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5162; levenshtein=0.1765; semantic=0.4745; sequence_match=0.1429,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.6
GIF,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4743; sequence_match=0.2000,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.6
Development status,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4262; levenshtein=0.1176; semantic=0.4733; sequence_match=0.2667,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
CEL ASCII format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.4375; sequence_match=0.2500,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
PROcess,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4394; sequence_match=0.2500,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.6
plain text file format,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.4209; sequence_match=0.1935,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
CEL ASCII format,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4579; levenshtein=0.0714; semantic=0.4746; sequence_match=0.2308,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.6
XML,Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.5316; sequence_match=0.1538,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.6
software developer organization,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5460; levenshtein=0.1034; semantic=0.4957; sequence_match=0.1212,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.6
web service,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5188; sequence_match=0.2105,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.6
CEL ASCII format,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4827; levenshtein=0.1765; semantic=0.4215; sequence_match=0.2581,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
web service,Algorithm Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4810; levenshtein=0.0952; semantic=0.4869; sequence_match=0.1935,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.6
text editing,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.1538; semantic=0.5207; sequence_match=0.2500,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.6
function,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4668; sequence_match=0.2353,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.6
Open source software license,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.2000; semantic=0.3634; sequence_match=0.2703,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.6
Maintained,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4618; levenshtein=0.1765; semantic=0.4014; sequence_match=0.2963,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.6
licence,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4637; levenshtein=0.1579; semantic=0.5374; sequence_match=0.1538,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.6
web service,Format Conversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4708; levenshtein=0.1875; semantic=0.4563; sequence_match=0.2308,False,0.386,False,top-3 avg score 0.3860 < final_threshold 0.6
CEL binary format,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4851; sequence_match=0.2222,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.6
GIF,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4883; sequence_match=0.1818,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
software developer organization,Data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5067; levenshtein=0.1034; semantic=0.4676; sequence_match=0.1818,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
CEL binary format,Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5288; levenshtein=0.1765; semantic=0.3762; sequence_match=0.2500,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.6
text editing,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.1667; semantic=0.5308; sequence_match=0.1739,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
.csv,Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.5219; sequence_match=0.1538,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.6
programming language,Tool Data Compatibility,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4720; levenshtein=0.1429; semantic=0.4810; sequence_match=0.2000,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.6
file rendering,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.1538; semantic=0.4601; sequence_match=0.1538,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
software developer role,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.3453; sequence_match=0.2667,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.6
version number,Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.1538; semantic=0.6121; sequence_match=0.2105,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.6
Maintained,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5574; sequence_match=0.1429,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
text editing,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5699; sequence_match=0.1333,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
software,Algorithm Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3968; levenshtein=0.1429; semantic=0.5452; sequence_match=0.2069,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.6
function,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4547; sequence_match=0.2353,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.6
desktop graphical user interface,CEL Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5302; levenshtein=0.1724; semantic=0.4450; sequence_match=0.1053,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.6
web service,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4741; levenshtein=0.2000; semantic=0.4624; sequence_match=0.2105,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.6
XML,Format Conversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4653; levenshtein=0.0625; semantic=0.5757; sequence_match=0.1053,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.6
Not Free,Tool Version,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4784; levenshtein=0.1818; semantic=0.4857; sequence_match=0.1111,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.6
PROcess,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.5598; sequence_match=0.2500,False,0.3819,False,top-3 avg score 0.3819 < final_threshold 0.6
Open source software license,CSV Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.1600; semantic=0.4254; sequence_match=0.1765,False,0.3817,False,top-3 avg score 0.3817 < final_threshold 0.6
version number,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5847; sequence_match=0.1176,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
version number,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5846; sequence_match=0.1176,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
Open source software license,Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.1200; semantic=0.4253; sequence_match=0.1935,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
CEL binary format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0667; semantic=0.4318; sequence_match=0.2400,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
CEL ASCII format,Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.1429; semantic=0.4250; sequence_match=0.1667,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
programming language,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3702; levenshtein=0.1579; semantic=0.4978; sequence_match=0.2759,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
software developer organization,Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1724; semantic=0.4176; sequence_match=0.2609,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
Open source software license,Collaboration,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5360; levenshtein=0.2000; semantic=0.4071; sequence_match=0.1053,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.6
Free,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.2222; semantic=0.4250; sequence_match=0.3077,False,0.38,False,top-3 avg score 0.3800 < final_threshold 0.6
