role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has input,hasinput,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9022; sequence_match=1.0000,True,1.0000,True,selected
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,has website homepage,developedby,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.4592; sequence_match=0.1379,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.6
property,has support url,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4429; sequence_match=0.2500,False,0.3980,False,top-3 avg score 0.3980 < final_threshold 0.6
property,has version,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4941; sequence_match=0.2857,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.6
property,uses platform,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.5390; sequence_match=0.1905,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
property,uses software,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4683; levenshtein=0.1667; semantic=0.5132; sequence_match=0.2105,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
property,has download location,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.2105; semantic=0.3735; sequence_match=0.3077,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
property,has format specification,releasedate,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4394; levenshtein=0.2273; semantic=0.4471; sequence_match=0.3030,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.6
property,has output,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5804; sequence_match=0.1176,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.6
property,is software for,hasversion,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4619; sequence_match=0.1739,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.6
property,has download location,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4868; levenshtein=0.1579; semantic=0.4779; sequence_match=0.2222,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.6
property,has version,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4479; sequence_match=0.2500,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.6
property,uses software,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.5698; sequence_match=0.1905,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.6
property,has website homepage,ismaintained,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5178; sequence_match=0.1333,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.6
property,has support url,collaborateswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1250; semantic=0.4724; sequence_match=0.2759,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.6
property,is software for,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4174; levenshtein=0.0769; semantic=0.4937; sequence_match=0.2727,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.6
property,has documentation,outputs,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4405; levenshtein=0.1875; semantic=0.5549; sequence_match=0.0870,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.6
property,uses platform,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4605; sequence_match=0.2222,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.6
property,has format specification,provides,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5631; levenshtein=0.0909; semantic=0.5285; sequence_match=0.0667,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.6
property,has documentation,isfree,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5143; sequence_match=0.1818,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,is software for,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4130; sequence_match=0.2308,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,has specified data input,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.0952; semantic=0.4425; sequence_match=0.2000,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,has documentation,processes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3981; levenshtein=0.1875; semantic=0.5440; sequence_match=0.2400,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,has specified data output,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4841; levenshtein=0.1364; semantic=0.5587; sequence_match=0.0667,False,0.3930,False,top-3 avg score 0.3930 < final_threshold 0.6
property,implements,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5567; sequence_match=0.2000,False,0.3930,False,top-3 avg score 0.3930 < final_threshold 0.6
property,uses platform,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5468; sequence_match=0.2000,False,0.3924,False,top-3 avg score 0.3924 < final_threshold 0.6
property,has input,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4828; sequence_match=0.1818,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
property,has specified data input,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.5459; sequence_match=0.0690,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
property,has specified data output,supports,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5170; sequence_match=0.1333,False,0.3920,False,top-3 avg score 0.3920 < final_threshold 0.6
property,is software for,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4065; sequence_match=0.2308,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.6
property,is developed by,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4682; sequence_match=0.2105,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
property,has support url,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4968; sequence_match=0.2105,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,has output,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5647; sequence_match=0.1905,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
property,has download location,isavailableas,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4258; levenshtein=0.2632; semantic=0.4814; sequence_match=0.1250,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
property,has download location,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4518; levenshtein=0.1579; semantic=0.4962; sequence_match=0.2222,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
property,has format specification,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1818; semantic=0.4596; sequence_match=0.2069,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.6
property,has specified data input,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5198; levenshtein=0.0952; semantic=0.4865; sequence_match=0.1600,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.6
property,has specified data output,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5177; levenshtein=0.0909; semantic=0.4933; sequence_match=0.1538,False,0.3883,False,top-3 avg score 0.3883 < final_threshold 0.6
property,has format specification,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5558; levenshtein=0.1364; semantic=0.4146; sequence_match=0.1935,False,0.3880,False,top-3 avg score 0.3880 < final_threshold 0.6
property,has input,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5384; sequence_match=0.1667,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.6
property,has support url,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4564; sequence_match=0.2105,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.6
property,uses software,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5321; sequence_match=0.2000,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.6
property,has download location,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4414; levenshtein=0.1579; semantic=0.4534; sequence_match=0.2667,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.6
property,has input,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5145; sequence_match=0.2857,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.6
property,has specified data input,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.0952; semantic=0.4770; sequence_match=0.1481,False,0.3870,False,top-3 avg score 0.3870 < final_threshold 0.6
property,has output,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5517; sequence_match=0.1538,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.6
property,has support url,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5806; sequence_match=0.0952,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,has specified data output,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5328; levenshtein=0.1364; semantic=0.4821; sequence_match=0.1429,False,0.3859,False,top-3 avg score 0.3859 < final_threshold 0.6
property,uses platform,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5097; levenshtein=0.1250; semantic=0.4304; sequence_match=0.2143,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
property,uses software,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4504; sequence_match=0.2400,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
property,is developed by,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0769; semantic=0.3995; sequence_match=0.2308,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.6
property,has release date,provides,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4982; sequence_match=0.0909,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.6
property,is software for,processes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4174; levenshtein=0.1538; semantic=0.4616; sequence_match=0.2727,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.6
property,uses platform,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0833; semantic=0.4832; sequence_match=0.1667,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.6
property,has format specification,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.1818; semantic=0.5246; sequence_match=0.2069,False,0.3831,False,top-3 avg score 0.3831 < final_threshold 0.6
property,has interface,isavailableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5218; sequence_match=0.1600,False,0.3830,False,top-3 avg score 0.3830 < final_threshold 0.6
property,has specified data input,supports,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4802; levenshtein=0.1429; semantic=0.5255; sequence_match=0.1379,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.6
property,has output,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.6173; sequence_match=0.1176,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.6
property,has website homepage,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4513; sequence_match=0.2222,False,0.3819,False,top-3 avg score 0.3819 < final_threshold 0.6
property,has specified data input,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5020; levenshtein=0.0952; semantic=0.3711; sequence_match=0.2703,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.6
property,has website homepage,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4981; sequence_match=0.1538,False,0.3809,False,top-3 avg score 0.3809 < final_threshold 0.6
property,has specified data input,isavailableas,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5404; levenshtein=0.1429; semantic=0.4588; sequence_match=0.1176,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.6
property,has output,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4741; sequence_match=0.2000,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.6
property,is software for,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.5153; sequence_match=0.1905,False,0.3806,False,top-3 avg score 0.3806 < final_threshold 0.6
property,implements,collaborateswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4667; levenshtein=0.1875; semantic=0.4872; sequence_match=0.1538,False,0.3805,False,top-3 avg score 0.3805 < final_threshold 0.6
property,is software for,haslocation,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.3640; sequence_match=0.1667,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.6
property,has support url,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.0769; semantic=0.4611; sequence_match=0.2000,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.6
property,is software for,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4323; sequence_match=0.2105,False,0.3795,False,top-3 avg score 0.3795 < final_threshold 0.6
property,has support url,outputs,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4597; levenshtein=0.2308; semantic=0.4473; sequence_match=0.1000,False,0.3793,False,top-3 avg score 0.3793 < final_threshold 0.6
property,has interface,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0000; semantic=0.5132; sequence_match=0.1739,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
property,has support url,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4578; sequence_match=0.2105,False,0.3781,False,top-3 avg score 0.3781 < final_threshold 0.6
property,has output,collaborateswith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4815; levenshtein=0.2500; semantic=0.4025; sequence_match=0.0800,False,0.3780,False,top-3 avg score 0.3780 < final_threshold 0.6
property,has release date,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.1429; semantic=0.4663; sequence_match=0.1739,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
property,has specified data output,isavailableas,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5347; levenshtein=0.1364; semantic=0.4618; sequence_match=0.1143,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,has download location,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.4378; sequence_match=0.2308,False,0.3774,False,top-3 avg score 0.3774 < final_threshold 0.6
property,implements,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4212; levenshtein=0.1818; semantic=0.5201; sequence_match=0.1905,False,0.3773,False,top-3 avg score 0.3773 < final_threshold 0.6
property,has download location,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4795; levenshtein=0.1053; semantic=0.4912; sequence_match=0.1600,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
property,has interface,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5225; sequence_match=0.1905,False,0.3765,False,top-3 avg score 0.3765 < final_threshold 0.6
property,has support url,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4493; sequence_match=0.2000,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.6
property,is software for,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4222; sequence_match=0.2105,False,0.3761,False,top-3 avg score 0.3761 < final_threshold 0.6
property,uses platform,isavailableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.2308; semantic=0.5058; sequence_match=0.2400,False,0.3761,False,top-3 avg score 0.3761 < final_threshold 0.6
property,has license,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.0000; semantic=0.5479; sequence_match=0.1053,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,has download location,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.1579; semantic=0.4430; sequence_match=0.2400,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.6
property,uses platform,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4676; sequence_match=0.1739,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,is developed by,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4175; sequence_match=0.2105,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,has input,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5814; sequence_match=0.1250,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.6
property,has interface,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5923; sequence_match=0.1000,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.6
property,has license,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.1818; semantic=0.5192; sequence_match=0.1905,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.6
property,has output,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.5293; sequence_match=0.1818,False,0.3738,False,top-3 avg score 0.3738 < final_threshold 0.6
property,implements,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.5688; sequence_match=0.1600,False,0.3726,False,top-3 avg score 0.3726 < final_threshold 0.6
property,has version,collaborateswith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.1875; semantic=0.3826; sequence_match=0.0769,False,0.3724,False,top-3 avg score 0.3724 < final_threshold 0.6
property,has website homepage,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4656; levenshtein=0.1667; semantic=0.4112; sequence_match=0.2400,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.6
property,has documentation,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3756; levenshtein=0.1250; semantic=0.5182; sequence_match=0.2222,False,0.3720,False,top-3 avg score 0.3720 < final_threshold 0.6
property,has format specification,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.1818; semantic=0.4218; sequence_match=0.2759,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.6
property,is software for,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.3714; sequence_match=0.3000,False,0.3711,False,top-3 avg score 0.3711 < final_threshold 0.6
property,has website homepage,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4629; sequence_match=0.1667,False,0.3704,False,top-3 avg score 0.3704 < final_threshold 0.6
property,has license,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5508; sequence_match=0.1111,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
property,is developed by,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.4254; sequence_match=0.1818,False,0.3693,False,top-3 avg score 0.3693 < final_threshold 0.6
property,has interface,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.5520; sequence_match=0.2222,False,0.3692,False,top-3 avg score 0.3692 < final_threshold 0.6
property,has input,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5656; sequence_match=0.1250,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,has input,isavailableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4900; sequence_match=0.1905,False,0.3682,False,top-3 avg score 0.3682 < final_threshold 0.6
property,has format specification,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5177; levenshtein=0.0909; semantic=0.4321; sequence_match=0.1538,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.6
property,has documentation,workswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3981; levenshtein=0.1250; semantic=0.5732; sequence_match=0.0800,False,0.3654,False,top-3 avg score 0.3654 < final_threshold 0.6
property,has license,collaborateswith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5375; levenshtein=0.1250; semantic=0.4321; sequence_match=0.0769,False,0.3649,False,top-3 avg score 0.3649 < final_threshold 0.6
property,has release date,workswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4048; levenshtein=0.2143; semantic=0.4754; sequence_match=0.0870,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.6
property,has website homepage,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.3967; sequence_match=0.2222,False,0.3637,False,top-3 avg score 0.3637 < final_threshold 0.6
property,is developed by,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.0667; semantic=0.3971; sequence_match=0.2143,False,0.3628,False,top-3 avg score 0.3628 < final_threshold 0.6
property,has output,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5435; sequence_match=0.1250,False,0.3622,False,top-3 avg score 0.3622 < final_threshold 0.6
property,has interface,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4431; levenshtein=0.1875; semantic=0.4248; sequence_match=0.2143,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.6
property,has specified data output,develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.5020; sequence_match=0.0667,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.6
property,implements,hasurl,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5303; sequence_match=0.1250,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.6
property,is developed by,hasinput,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.4621; sequence_match=0.1905,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.6
property,is software for,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4321; sequence_match=0.2000,False,0.3580,False,top-3 avg score 0.3580 < final_threshold 0.6
property,is developed by,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4593; sequence_match=0.1905,False,0.3580,False,top-3 avg score 0.3580 < final_threshold 0.6
property,has download location,workswith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4729; levenshtein=0.1579; semantic=0.4426; sequence_match=0.0714,False,0.3578,False,top-3 avg score 0.3578 < final_threshold 0.6
property,uses platform,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4494; sequence_match=0.1600,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.6
property,uses software,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5421; sequence_match=0.1000,False,0.3575,False,top-3 avg score 0.3575 < final_threshold 0.6
property,has license,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5621; sequence_match=0.1053,False,0.3570,False,top-3 avg score 0.3570 < final_threshold 0.6
property,uses software,hasurl,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.5120; sequence_match=0.2222,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.6
property,is software for,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4452; levenshtein=0.0769; semantic=0.4548; sequence_match=0.1667,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.6
property,has specified data output,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5090; levenshtein=0.0909; semantic=0.3469; sequence_match=0.2105,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.6
property,has output,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5109; sequence_match=0.1111,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.6
property,implements,haslocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4626; sequence_match=0.1905,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.6
property,is software for,hasinput,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.4504; sequence_match=0.1905,False,0.3550,False,top-3 avg score 0.3550 < final_threshold 0.6
property,is developed by,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4711; sequence_match=0.1818,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.6
property,has interface,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.5068; sequence_match=0.2222,False,0.3541,False,top-3 avg score 0.3541 < final_threshold 0.6
property,has download location,ismaintained,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4386; levenshtein=0.1579; semantic=0.4653; sequence_match=0.1290,False,0.3539,False,top-3 avg score 0.3539 < final_threshold 0.6
property,has specified data input,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4616; levenshtein=0.0952; semantic=0.4655; sequence_match=0.1333,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,is developed by,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4761; sequence_match=0.1429,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,has interface,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5390; sequence_match=0.0952,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.6
