role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,and,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4984; sequence_match=0.2000,False,0.3968,False,top-3 avg score 0.3968 < final_threshold 0.6
property,andsequence,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.4019; sequence_match=0.2727,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
property,or,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5178; sequence_match=0.1429,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.6
property,partof,supportsinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1579; semantic=0.4052; sequence_match=0.2400,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.6
property,targetpolicy,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1538; semantic=0.4812; sequence_match=0.2400,False,0.3950,False,top-3 avg score 0.3950 < final_threshold 0.6
property,target,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5470; sequence_match=0.1818,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.6
property,obligation,playsrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1000; semantic=0.4289; sequence_match=0.2105,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.6
property,remedy,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.5291; sequence_match=0.2353,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.6
property,andsequence,isactivateduponfailure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5087; levenshtein=0.2273; semantic=0.4455; sequence_match=0.1818,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.6
property,assigner,isactivateduponfailure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.4299; sequence_match=0.2667,False,0.3936,False,top-3 avg score 0.3936 < final_threshold 0.6
property,inheritrelation,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.5258; sequence_match=0.1818,False,0.3935,False,top-3 avg score 0.3935 < final_threshold 0.6
property,andsequence,haspart,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4683; sequence_match=0.2222,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.6
property,failure,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.3945; sequence_match=0.2609,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.6
property,operand,directlylinkedto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5238; levenshtein=0.1875; semantic=0.4667; sequence_match=0.0870,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.6
property,targetpolicy,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.0833; semantic=0.4312; sequence_match=0.1739,False,0.3920,False,top-3 avg score 0.3920 < final_threshold 0.6
property,assigner,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4245; sequence_match=0.2500,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
property,consequence,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4540; sequence_match=0.2000,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,hasprohibition,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.2143; semantic=0.4860; sequence_match=0.2308,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,targetpolicy,supportsinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5077; levenshtein=0.1579; semantic=0.4707; sequence_match=0.1935,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.6
property,hasoperator,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5350; sequence_match=0.1818,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
property,inheritsfrom,hassubconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.4973; sequence_match=0.2143,False,0.3900,False,top-3 avg score 0.3900 < final_threshold 0.6
property,failure,violationof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5320; sequence_match=0.1111,False,0.3899,False,top-3 avg score 0.3899 < final_threshold 0.6
property,andsequence,supportsinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2632; semantic=0.3290; sequence_match=0.2667,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.6
property,obligation,supportsinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4544; levenshtein=0.2105; semantic=0.4360; sequence_match=0.2759,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
property,failure,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4849; sequence_match=0.2000,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
property,partof,isactivateduponfailure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.3338; sequence_match=0.2143,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
property,remedy,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.5728; sequence_match=0.1538,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.6
property,remedy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4697; sequence_match=0.2667,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
property,obligation,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4552; sequence_match=0.2222,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.6
property,assignee,isactivateduponfailure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.4099; sequence_match=0.2667,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.6
property,target,supportsinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.1579; semantic=0.4790; sequence_match=0.2400,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.6
property,target,violationof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5374; sequence_match=0.1176,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.6
property,onlyone,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3565; sequence_match=0.2727,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,inheritrelation,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.5443; sequence_match=0.1818,False,0.3860,False,top-3 avg score 0.3860 < final_threshold 0.6
property,hasprohibition,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.1429; semantic=0.5545; sequence_match=0.1600,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
property,target,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5950; sequence_match=0.1333,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
property,failure,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4754; sequence_match=0.2222,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.6
property,remedy,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4730; sequence_match=0.1905,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
property,targetpolicy,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5068; sequence_match=0.2000,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.6
property,onlyone,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.6029; sequence_match=0.2222,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.6
property,hasduty,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.4918; sequence_match=0.1818,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
property,consequence,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4900; sequence_match=0.1739,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.6
property,hasprohibition,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4238; levenshtein=0.1429; semantic=0.5105; sequence_match=0.2105,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.6
property,hasconstraint,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5238; sequence_match=0.0800,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.6
property,scope,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5481; sequence_match=0.1538,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,hasoperator,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0000; semantic=0.4987; sequence_match=0.0870,False,0.3809,False,top-3 avg score 0.3809 < final_threshold 0.6
property,hasduty,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4919; sequence_match=0.1053,False,0.3809,False,top-3 avg score 0.3809 < final_threshold 0.6
property,inheritrelation,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.1333; semantic=0.5058; sequence_match=0.1739,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.6
property,and,isactivateduponfailure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.3936; sequence_match=0.1600,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.6
property,operand,appliesto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5118; sequence_match=0.1250,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.6
property,target,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.6010; sequence_match=0.1176,False,0.3793,False,top-3 avg score 0.3793 < final_threshold 0.6
property,andsequence,remedies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5598; levenshtein=0.1818; semantic=0.3669; sequence_match=0.2105,False,0.3791,False,top-3 avg score 0.3791 < final_threshold 0.6
property,onlyone,hassubconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1875; semantic=0.4045; sequence_match=0.2609,False,0.3785,False,top-3 avg score 0.3785 < final_threshold 0.6
property,remedy,playsrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.4424; sequence_match=0.2667,False,0.3783,False,top-3 avg score 0.3783 < final_threshold 0.6
property,relation,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5495; sequence_match=0.2500,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,inheritrelation,specifies,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4458; sequence_match=0.1667,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,inheritrelation,playsrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1333; semantic=0.4828; sequence_match=0.2500,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,haspermission,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4393; levenshtein=0.1333; semantic=0.4077; sequence_match=0.2857,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,operand,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4262; sequence_match=0.2727,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
property,or,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.0625; semantic=0.4982; sequence_match=0.1111,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.6
property,function,ispartof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5036; sequence_match=0.1250,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.6
property,and,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4593; sequence_match=0.1818,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,or,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0667; semantic=0.4853; sequence_match=0.1176,False,0.3750,False,top-3 avg score 0.3750 < final_threshold 0.6
property,remedy,supportsinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4795; levenshtein=0.1053; semantic=0.4055; sequence_match=0.2400,False,0.3750,False,top-3 avg score 0.3750 < final_threshold 0.6
property,and,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4561; sequence_match=0.1818,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
property,handlepolicyconflicts,isexclusive,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4975; levenshtein=0.1429; semantic=0.4835; sequence_match=0.1250,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,and,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4559; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,failure,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.4291; sequence_match=0.2105,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,function,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5656; sequence_match=0.1333,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.6
property,handlepolicyconflicts,supportsinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.0952; semantic=0.4341; sequence_match=0.2000,False,0.3733,False,top-3 avg score 0.3733 < final_threshold 0.6
property,onlyone,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4405; levenshtein=0.2500; semantic=0.4181; sequence_match=0.2609,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.6
property,inheritrelation,remedies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.3483; sequence_match=0.2609,False,0.3716,False,top-3 avg score 0.3716 < final_threshold 0.6
property,operand,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.4996; sequence_match=0.1667,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.6
property,haspermission,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.0625; semantic=0.4043; sequence_match=0.2069,False,0.3708,False,top-3 avg score 0.3708 < final_threshold 0.6
property,remedy,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.4742; sequence_match=0.1818,False,0.3705,False,top-3 avg score 0.3705 < final_threshold 0.6
property,hasoperator,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3606; levenshtein=0.1818; semantic=0.4991; sequence_match=0.2500,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.6
property,scope,violationof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0909; semantic=0.5539; sequence_match=0.1250,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
property,andsequence,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4196; sequence_match=0.2105,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,partof,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.4690; sequence_match=0.1818,False,0.3688,False,top-3 avg score 0.3688 < final_threshold 0.6
property,and,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4576; sequence_match=0.1667,False,0.3686,False,top-3 avg score 0.3686 < final_threshold 0.6
property,hasprohibition,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.0667; semantic=0.4609; sequence_match=0.2069,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.6
property,handlepolicyconflicts,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3783; levenshtein=0.2381; semantic=0.3887; sequence_match=0.3333,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.6
property,hasoperator,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.0625; semantic=0.4215; sequence_match=0.2222,False,0.3661,False,top-3 avg score 0.3661 < final_threshold 0.6
property,failure,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.4856; sequence_match=0.2667,False,0.3658,False,top-3 avg score 0.3658 < final_threshold 0.6
property,obligation,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4920; sequence_match=0.1905,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,obligation,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4666; sequence_match=0.2400,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,and,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4653; levenshtein=0.1250; semantic=0.4191; sequence_match=0.2105,False,0.3650,False,top-3 avg score 0.3650 < final_threshold 0.6
property,andsequence,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4064; sequence_match=0.2105,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.6
property,consequence,playsrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4248; sequence_match=0.2000,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.6
property,hasprohibition,remedies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5304; sequence_match=0.0909,False,0.3640,False,top-3 avg score 0.3640 < final_threshold 0.6
property,targetpolicy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4833; sequence_match=0.1905,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.6
property,andsequence,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4319; sequence_match=0.1739,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.6
property,remedy,isactivateduponfailure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4667; sequence_match=0.1429,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.6
property,hasduty,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.5400; sequence_match=0.1250,False,0.3610,False,top-3 avg score 0.3610 < final_threshold 0.6
property,handlepolicyconflicts,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1429; semantic=0.3211; sequence_match=0.2069,False,0.3608,False,top-3 avg score 0.3608 < final_threshold 0.6
property,and,remedies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4136; sequence_match=0.1818,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.6
property,inheritsfrom,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5258; sequence_match=0.0833,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.6
property,partof,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.4790; sequence_match=0.1905,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
property,onlyone,isactivateduponfailure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.3933; sequence_match=0.2759,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.6
property,function,hasparty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5374; sequence_match=0.1250,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.6
property,scope,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.4825; sequence_match=0.1538,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.6
property,and,playsrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4287; sequence_match=0.1667,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.6
property,andsequence,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.4057; sequence_match=0.1481,False,0.3587,False,top-3 avg score 0.3587 < final_threshold 0.6
property,operand,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5475; sequence_match=0.1111,False,0.3566,False,top-3 avg score 0.3566 < final_threshold 0.6
property,obligation,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0000; semantic=0.4918; sequence_match=0.1818,False,0.3560,False,top-3 avg score 0.3560 < final_threshold 0.6
property,failure,supportsinheritance,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.3979; sequence_match=0.1538,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.6
property,onlyone,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4374; sequence_match=0.1250,False,0.3550,False,top-3 avg score 0.3550 < final_threshold 0.6
property,obligation,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4976; sequence_match=0.1333,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.6
property,remedy,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4872; sequence_match=0.1429,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,and,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4421; sequence_match=0.1429,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.6
property,handlepolicyconflicts,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3948; levenshtein=0.1429; semantic=0.4575; sequence_match=0.2069,False,0.3531,False,top-3 avg score 0.3531 < final_threshold 0.6
property,function,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.5331; sequence_match=0.2105,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.6
property,consequence,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5318; sequence_match=0.1111,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.6
property,andsequence,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4354; sequence_match=0.2105,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.6
property,inheritsfrom,isactivateduponfailure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4910; levenshtein=0.1818; semantic=0.3784; sequence_match=0.1765,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.6
property,function,playsrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.5178; sequence_match=0.1176,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.6
property,onlyone,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4861; sequence_match=0.1333,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.6
property,consequence,directlylinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3712; levenshtein=0.1250; semantic=0.5224; sequence_match=0.1481,False,0.3472,False,top-3 avg score 0.3472 < final_threshold 0.6
property,hasduty,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4849; sequence_match=0.1333,False,0.3470,False,top-3 avg score 0.3470 < final_threshold 0.6
property,failure,isconsequenceof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4757; sequence_match=0.0909,False,0.3469,False,top-3 avg score 0.3469 < final_threshold 0.6
property,andsequence,violationof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.0909; semantic=0.4038; sequence_match=0.1818,False,0.3467,False,top-3 avg score 0.3467 < final_threshold 0.6
property,operand,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5591; sequence_match=0.1333,False,0.3459,False,top-3 avg score 0.3459 < final_threshold 0.6
property,scope,directlylinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3417; levenshtein=0.1250; semantic=0.5024; sequence_match=0.1905,False,0.3448,False,top-3 avg score 0.3448 < final_threshold 0.6
property,function,remedies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.4903; sequence_match=0.1250,False,0.3440,False,top-3 avg score 0.3440 < final_threshold 0.6
property,operand,isactivateduponfailure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.0909; semantic=0.4724; sequence_match=0.1379,False,0.3427,False,top-3 avg score 0.3427 < final_threshold 0.6
property,and,supportsinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4620; levenshtein=0.1053; semantic=0.3840; sequence_match=0.1818,False,0.3426,False,top-3 avg score 0.3426 < final_threshold 0.6
