role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,haspermission,haspermission,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,inheritsfrom,inheritsfrom,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,remedy,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4498; sequence_match=0.2400,False,0.4142,False,top-3 avg score 0.4142 < final_threshold 0.6
property,failure,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4854; sequence_match=0.2667,False,0.4140,False,top-3 avg score 0.4140 < final_threshold 0.6
property,function,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5540; sequence_match=0.2105,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.6
property,targetpolicy,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1667; semantic=0.4842; sequence_match=0.2353,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.6
property,assignee,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.3870; sequence_match=0.3158,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.6
property,inheritrelation,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5586; levenshtein=0.1818; semantic=0.3561; sequence_match=0.3243,False,0.4130,False,top-3 avg score 0.4130 < final_threshold 0.6
property,function,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5110; sequence_match=0.2000,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.6
property,targetpolicy,hasright,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.4573; sequence_match=0.1000,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.6
property,inheritrelation,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.2667; semantic=0.4073; sequence_match=0.3333,False,0.4123,False,top-3 avg score 0.4123 < final_threshold 0.6
property,assignee,isoftype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.5137; sequence_match=0.2500,False,0.4120,False,top-3 avg score 0.4120 < final_threshold 0.6
property,handlepolicyconflicts,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.1905; semantic=0.4304; sequence_match=0.2500,False,0.4118,False,top-3 avg score 0.4118 < final_threshold 0.6
property,obligation,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.1667; semantic=0.4227; sequence_match=0.2857,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.6
property,andsequence,haspermissionduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5330; levenshtein=0.1176; semantic=0.4121; sequence_match=0.2857,False,0.4103,False,top-3 avg score 0.4103 < final_threshold 0.6
property,assignee,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.4220; sequence_match=0.3077,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
property,inheritsfrom,isoftype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5028; sequence_match=0.2000,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
property,partof,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.4454; sequence_match=0.2667,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
property,hasprohibition,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5358; levenshtein=0.2273; semantic=0.4142; sequence_match=0.2778,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.6
property,targetpolicy,hasnestedconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5077; levenshtein=0.2632; semantic=0.4566; sequence_match=0.1935,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.6
property,obligation,hasnestedconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4535; levenshtein=0.1579; semantic=0.4979; sequence_match=0.2759,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.6
property,andsequence,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0909; semantic=0.4569; sequence_match=0.3158,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.6
property,obligation,grantsaccess,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.0833; semantic=0.4370; sequence_match=0.2727,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.6
property,partof,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4330; sequence_match=0.2400,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
property,failure,isoftype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4687; sequence_match=0.2667,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
property,hasprohibition,isoftype,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.4990; sequence_match=0.1818,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.6
property,hasconstraint,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.4977; sequence_match=0.1905,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.6
property,targetpolicy,grantsaccess,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0833; semantic=0.4728; sequence_match=0.2500,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.6
property,assigner,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.3891; sequence_match=0.2500,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.6
property,inheritsfrom,hasnestedconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5077; levenshtein=0.2105; semantic=0.5038; sequence_match=0.1935,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.6
property,hasaction,isoftype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.4959; sequence_match=0.2353,False,0.4073,False,top-3 avg score 0.4073 < final_threshold 0.6
property,hasoperator,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4973; sequence_match=0.2500,False,0.4070,False,top-3 avg score 0.4070 < final_threshold 0.6
property,obligation,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5204; sequence_match=0.2353,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.6
property,haspermission,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.1538; semantic=0.4041; sequence_match=0.2308,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.6
property,andsequence,activatesuponfailureof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4366; sequence_match=0.1818,False,0.4067,False,top-3 avg score 0.4067 < final_threshold 0.6
property,remedy,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4128; sequence_match=0.3333,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
property,target,fails,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5808; sequence_match=0.1818,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
property,andsequence,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.0909; semantic=0.4408; sequence_match=0.2500,False,0.4060,False,top-3 avg score 0.4060 < final_threshold 0.6
property,inheritsfrom,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.4946; sequence_match=0.2500,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.6
property,and,haspermissionduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4641; levenshtein=0.1765; semantic=0.4526; sequence_match=0.3000,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.6
property,hasconstraint,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4763; sequence_match=0.2222,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.6
property,hasconstraint,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.5898; sequence_match=0.1905,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.6
property,function,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1667; semantic=0.4137; sequence_match=0.3077,False,0.4040,False,top-3 avg score 0.4040 < final_threshold 0.6
property,inheritrelation,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.3667; sequence_match=0.3077,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.6
property,target,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4714; sequence_match=0.2353,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.6
property,operand,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4901; levenshtein=0.2500; semantic=0.4708; sequence_match=0.1333,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
property,and,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4496; sequence_match=0.2500,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
property,failure,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4313; sequence_match=0.2667,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.6
property,consequence,haspermissionduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4831; levenshtein=0.1176; semantic=0.5121; sequence_match=0.2143,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.6
property,hasduty,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5494; sequence_match=0.2105,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.6
property,inheritsfrom,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5494; sequence_match=0.2105,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.6
property,hasduty,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4516; sequence_match=0.2667,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.6
property,hasoperator,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4872; sequence_match=0.2000,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
property,obligation,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5216; sequence_match=0.2105,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.6
property,partof,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.4237; sequence_match=0.3158,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
property,partof,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4645; sequence_match=0.2353,False,0.4016,False,top-3 avg score 0.4016 < final_threshold 0.6
property,targetpolicy,issupportedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.4206; sequence_match=0.2400,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
property,scope,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.4614; sequence_match=0.2353,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.6
property,function,appliesto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5074; sequence_match=0.2353,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.6
property,handlepolicyconflicts,fails,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4698; levenshtein=0.1905; semantic=0.4998; sequence_match=0.2308,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.6
property,partof,appliesto,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3519; levenshtein=0.2222; semantic=0.4485; sequence_match=0.4000,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.6
property,or,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5292; sequence_match=0.1429,False,0.4000,False,top-3 avg score 0.4000 < final_threshold 0.6
property,targetpolicy,isoftype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.4719; sequence_match=0.2000,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.6
property,target,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5038; sequence_match=0.2222,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.6
property,scope,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4594; sequence_match=0.2609,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.6
property,relation,grantsaccess,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4699; sequence_match=0.2000,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.6
property,partof,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4914; sequence_match=0.2105,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.6
property,obligation,fails,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4747; sequence_match=0.1333,False,0.3990,False,top-3 avg score 0.3990 < final_threshold 0.6
property,hasprohibition,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4937; levenshtein=0.1429; semantic=0.4926; sequence_match=0.2105,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.6
property,consequence,grantsaccess,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4533; sequence_match=0.2609,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.6
property,hasduty,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5374; sequence_match=0.2105,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.6
property,targetpolicy,hasduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.4975; sequence_match=0.2105,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.6
property,operand,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5364; sequence_match=0.2105,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.6
property,relation,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1333; semantic=0.5121; sequence_match=0.2609,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.6
property,haspermission,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5795; sequence_match=0.1905,False,0.3980,False,top-3 avg score 0.3980 < final_threshold 0.6
property,consequence,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5450; sequence_match=0.2105,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.6
property,handlepolicyconflicts,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1905; semantic=0.4062; sequence_match=0.3030,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.6
property,target,haspermission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5170; sequence_match=0.2105,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.6
property,onlyone,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4818; sequence_match=0.2222,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.6
property,consequence,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4735; sequence_match=0.2000,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.6
property,relation,expressesvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.4622; sequence_match=0.3000,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.6
property,obligation,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4576; levenshtein=0.2273; semantic=0.4226; sequence_match=0.3125,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
property,scope,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5780; sequence_match=0.1667,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.6
property,and,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4990; sequence_match=0.2000,False,0.3970,False,top-3 avg score 0.3970 < final_threshold 0.6
property,assigner,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.3814; sequence_match=0.3077,False,0.3967,False,top-3 avg score 0.3967 < final_threshold 0.6
property,andsequence,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.4019; sequence_match=0.2727,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
property,inheritrelation,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.3734; sequence_match=0.2963,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.6
property,targetpolicy,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1538; semantic=0.4812; sequence_match=0.2400,False,0.3950,False,top-3 avg score 0.3950 < final_threshold 0.6
property,hasduty,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5257; sequence_match=0.2105,False,0.3949,False,top-3 avg score 0.3949 < final_threshold 0.6
property,hasduty,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.1538; semantic=0.4778; sequence_match=0.3000,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.6
property,andsequence,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4159; sequence_match=0.2609,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.6
property,remedy,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.5291; sequence_match=0.2353,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.6
property,partof,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4512; sequence_match=0.2500,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.6
property,function,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5152; sequence_match=0.2500,False,0.3940,False,top-3 avg score 0.3940 < final_threshold 0.6
property,inheritrelation,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.5258; sequence_match=0.1818,False,0.3935,False,top-3 avg score 0.3935 < final_threshold 0.6
property,hasprohibition,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.1111; semantic=0.4035; sequence_match=0.1875,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.6
property,consequence,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5009; sequence_match=0.2222,False,0.3930,False,top-3 avg score 0.3930 < final_threshold 0.6
property,inheritrelation,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4176; sequence_match=0.2500,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.6
property,inheritsfrom,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1667; semantic=0.4209; sequence_match=0.2353,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.6
property,hasconstraint,issupportedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4564; levenshtein=0.0769; semantic=0.4908; sequence_match=0.2308,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.6
property,partof,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0833; semantic=0.4547; sequence_match=0.2222,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.6
property,target,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.1364; semantic=0.4408; sequence_match=0.2857,False,0.3920,False,top-3 avg score 0.3920 < final_threshold 0.6
property,targetpolicy,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.0833; semantic=0.4312; sequence_match=0.1739,False,0.3920,False,top-3 avg score 0.3920 < final_threshold 0.6
property,target,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4802; sequence_match=0.2222,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
property,or,haspermissionduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5196; levenshtein=0.0588; semantic=0.5486; sequence_match=0.1053,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.6
property,or,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5027; sequence_match=0.1429,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,consequence,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4540; sequence_match=0.2000,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,remedy,haspermission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4965; sequence_match=0.2105,False,0.3910,False,top-3 avg score 0.3910 < final_threshold 0.6
property,relation,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5581; sequence_match=0.1905,False,0.3909,False,top-3 avg score 0.3909 < final_threshold 0.6
property,inheritsfrom,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.2273; semantic=0.3856; sequence_match=0.2353,False,0.3909,False,top-3 avg score 0.3909 < final_threshold 0.6
property,target,issupportedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4961; sequence_match=0.2105,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.6
property,hasoperator,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5350; sequence_match=0.1818,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
property,targetpolicy,isdirectlylinkedto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5622; levenshtein=0.2222; semantic=0.3858; sequence_match=0.2000,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
property,target,isoftype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.0000; semantic=0.5234; sequence_match=0.2857,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
property,assigner,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4246; sequence_match=0.3000,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.6
property,partof,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5100; sequence_match=0.1429,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.6
property,target,isdirectlylinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4720; sequence_match=0.2500,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.6
property,consequence,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4221; sequence_match=0.2609,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.6
property,failure,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4849; sequence_match=0.2000,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
property,onlyone,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4227; sequence_match=0.2308,False,0.3880,False,top-3 avg score 0.3880 < final_threshold 0.6
property,or,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5046; sequence_match=0.1333,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.6
property,or,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5041; sequence_match=0.1333,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.6
property,scope,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4994; sequence_match=0.2353,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.6
property,remedy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4697; sequence_match=0.2667,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
property,handlepolicyconflicts,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5904; levenshtein=0.2381; semantic=0.3132; sequence_match=0.2564,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.6
property,assigner,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.4085; sequence_match=0.2667,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.6
