prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has Policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,permission,has Permission,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9382; sequence_match=0.8696,False,0.877,True,selected
ObjectProperty,permission,has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.6173; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,relation,has Constraint On Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4936; levenshtein=0.1538; semantic=0.5281; sequence_match=0.1765,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,relation,has Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4810; sequence_match=0.2353,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,implies,has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5279; sequence_match=0.2500,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,inheritRelation,has Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.5403; sequence_match=0.1818,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,conflict,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5061; sequence_match=0.2105,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,partOf,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4767; sequence_match=0.2857,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,andSequence,Activated Upon Failure Of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4086; sequence_match=0.1818,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.7
ObjectProperty,operand,has Negation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5133; sequence_match=0.2222,False,0.3972,False,top-3 avg score 0.3972 < final_threshold 0.7
ObjectProperty,permission,Has Consequence Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4593; levenshtein=0.1111; semantic=0.5175; sequence_match=0.2143,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,inheritFrom,has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4644; sequence_match=0.3000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,consequence,has Contract Party Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4348; levenshtein=0.1500; semantic=0.4951; sequence_match=0.2581,False,0.396,False,top-3 avg score 0.3960 < final_threshold 0.7
ObjectProperty,operator,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.4373; sequence_match=0.2667,False,0.396,False,top-3 avg score 0.3960 < final_threshold 0.7
ObjectProperty,failure,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4678; levenshtein=0.1765; semantic=0.4679; sequence_match=0.2500,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,and,has Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.4653; sequence_match=0.2500,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
ObjectProperty,remedy,has Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5079; sequence_match=0.2105,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,duty,has Contract Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4375; levenshtein=0.1250; semantic=0.5462; sequence_match=0.2000,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,leftOperand,has Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.0833; semantic=0.5237; sequence_match=0.2609,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,failure,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,relation,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4877; levenshtein=0.1905; semantic=0.4882; sequence_match=0.2069,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,failure,has Constraint On Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4918; levenshtein=0.1923; semantic=0.4484; sequence_match=0.2424,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.7
ObjectProperty,scope,has Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5659; sequence_match=0.1667,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,constraint,has Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5374; sequence_match=0.1053,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.7
ObjectProperty,and,has Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4782; sequence_match=0.2000,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,operator,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4559; levenshtein=0.0588; semantic=0.5537; sequence_match=0.1600,False,0.3899,False,top-3 avg score 0.3899 < final_threshold 0.7
ObjectProperty,target,has Condition,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5021; sequence_match=0.1111,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,obligation,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3635; levenshtein=0.1905; semantic=0.5465; sequence_match=0.2581,False,0.3893,False,top-3 avg score 0.3893 < final_threshold 0.7
ObjectProperty,conflict,has Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.5761; sequence_match=0.1905,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,leftOperand,has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4887; sequence_match=0.2222,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,andSequence,has Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0769; semantic=0.4420; sequence_match=0.1667,False,0.3886,False,top-3 avg score 0.3886 < final_threshold 0.7
ObjectProperty,leftOperand,Has Consequence Duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.4260; sequence_match=0.1379,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,leftOperand,has Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.4761; sequence_match=0.1875,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,operand,has Constraint On Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4084; levenshtein=0.1538; semantic=0.5112; sequence_match=0.2424,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.7
ObjectProperty,conflict,has Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.6057; sequence_match=0.1333,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,leftOperand,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2069; semantic=0.3604; sequence_match=0.3000,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,obligation,has Contract Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5472; sequence_match=0.2308,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,failure,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4819; sequence_match=0.2222,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.7
ObjectProperty,Only One,has Policy,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4459; sequence_match=0.3750,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,function,has Contract Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.4900; sequence_match=0.2500,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,consequence,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.4927; sequence_match=0.2143,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.7
ObjectProperty,prohibition,has Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.4111; sequence_match=0.2222,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,function,has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5996; sequence_match=0.1333,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,implies,has Constraint On Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4035; levenshtein=0.1154; semantic=0.5694; sequence_match=0.1818,False,0.3849,False,top-3 avg score 0.3849 < final_threshold 0.7
ObjectProperty,inheritFrom,has Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.1818; semantic=0.3867; sequence_match=0.1818,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.7
ObjectProperty,function,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3968; levenshtein=0.1905; semantic=0.4815; sequence_match=0.2759,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.7
ObjectProperty,failure,has Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4423; sequence_match=0.2222,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.7
ObjectProperty,prohibition,has Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4656; sequence_match=0.2105,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.7
ObjectProperty,target,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.1364; semantic=0.4175; sequence_match=0.2857,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.7
ObjectProperty,Only One,Has Consequence Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.3981; sequence_match=0.2400,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.7
ObjectProperty,prohibition,has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4734; sequence_match=0.2222,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.7
ObjectProperty,relation,has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4576; sequence_match=0.2353,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,implies,Activated Upon Failure Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4105; levenshtein=0.1818; semantic=0.4647; sequence_match=0.2759,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,scope,has Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5553; sequence_match=0.1538,False,0.3836,False,top-3 avg score 0.3836 < final_threshold 0.7
ObjectProperty,duty,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4325; levenshtein=0.0952; semantic=0.5566; sequence_match=0.1600,False,0.3831,False,top-3 avg score 0.3831 < final_threshold 0.7
ObjectProperty,partOf,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1379; semantic=0.3850; sequence_match=0.2286,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,prohibition,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.4846; sequence_match=0.2143,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,operand,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4239; levenshtein=0.1176; semantic=0.5563; sequence_match=0.1667,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.7
ObjectProperty,inheritRelation,has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4095; sequence_match=0.2500,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.7
ObjectProperty,prohibition,has Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.4570; sequence_match=0.1875,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.7
ObjectProperty,failure,Has Consequence Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4817; sequence_match=0.2400,False,0.3808,False,top-3 avg score 0.3808 < final_threshold 0.7
ObjectProperty,duty,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5805; sequence_match=0.1176,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,consequence,has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4622; sequence_match=0.2222,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,permission,has Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.6074; sequence_match=0.1176,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
ObjectProperty,prohibition,has Contract Party Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5015; levenshtein=0.1000; semantic=0.4423; sequence_match=0.1935,False,0.3791,False,top-3 avg score 0.3791 < final_threshold 0.7
ObjectProperty,Only One,has Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1250; semantic=0.4057; sequence_match=0.2609,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,target,Has Consequence Duty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4815; levenshtein=0.1667; semantic=0.4882; sequence_match=0.0833,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.7
ObjectProperty,partOf,has Duty Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4837; levenshtein=0.1176; semantic=0.4784; sequence_match=0.1739,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.7
ObjectProperty,and,has Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4657; sequence_match=0.1818,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.7
ObjectProperty,relation,Has Consequence Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0556; semantic=0.4948; sequence_match=0.2308,False,0.3777,False,top-3 avg score 0.3777 < final_threshold 0.7
ObjectProperty,consequence,has Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4647; sequence_match=0.1667,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,and,has Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.0952; semantic=0.3772; sequence_match=0.1667,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,inheritFrom,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5614; levenshtein=0.1379; semantic=0.4197; sequence_match=0.1500,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,operator,Has Consequence Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.1111; semantic=0.4964; sequence_match=0.2308,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,and,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.3829; sequence_match=0.1600,False,0.3763,False,top-3 avg score 0.3763 < final_threshold 0.7
ObjectProperty,remedy,has Duty Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4837; levenshtein=0.1176; semantic=0.4699; sequence_match=0.1739,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.7
ObjectProperty,permission,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1364; semantic=0.4257; sequence_match=0.1875,False,0.3755,False,top-3 avg score 0.3755 < final_threshold 0.7
ObjectProperty,relation,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.3631; sequence_match=0.2000,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,operand,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.4070; sequence_match=0.2222,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,function,has Contract Party Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1500; semantic=0.5097; sequence_match=0.2143,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.7
ObjectProperty,and,has Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4558; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.7
ObjectProperty,consequence,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4309; levenshtein=0.1429; semantic=0.4425; sequence_match=0.2500,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.7
ObjectProperty,Only One,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.3813; sequence_match=0.2308,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.7
ObjectProperty,scope,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4196; levenshtein=0.1176; semantic=0.5210; sequence_match=0.1818,False,0.3741,False,top-3 avg score 0.3741 < final_threshold 0.7
ObjectProperty,Only One,has Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.4097; sequence_match=0.2222,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.7
ObjectProperty,operand,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1429; semantic=0.4851; sequence_match=0.2143,False,0.3734,False,top-3 avg score 0.3734 < final_threshold 0.7
ObjectProperty,and,has Constraint On Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5812; levenshtein=0.0769; semantic=0.4000; sequence_match=0.1379,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.7
ObjectProperty,remedy,has Constraint On Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4017; levenshtein=0.1538; semantic=0.4664; sequence_match=0.2500,False,0.3727,False,top-3 avg score 0.3727 < final_threshold 0.7
ObjectProperty,consequence,has Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4285; sequence_match=0.2105,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,andSequence,has Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4279; sequence_match=0.2105,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.7
ObjectProperty,andSequence,has Contract Party Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4379; levenshtein=0.1000; semantic=0.4171; sequence_match=0.2581,False,0.371,False,top-3 avg score 0.3710 < final_threshold 0.7
ObjectProperty,permission,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3635; levenshtein=0.0952; semantic=0.5554; sequence_match=0.1935,False,0.3708,False,top-3 avg score 0.3708 < final_threshold 0.7
ObjectProperty,inheritFrom,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5087; levenshtein=0.2273; semantic=0.3611; sequence_match=0.2424,False,0.3707,False,top-3 avg score 0.3707 < final_threshold 0.7
ObjectProperty,andSequence,has Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.1250; semantic=0.4343; sequence_match=0.2222,False,0.3704,False,top-3 avg score 0.3704 < final_threshold 0.7
ObjectProperty,or,Has Consequence Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.0556; semantic=0.4912; sequence_match=0.1000,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.7
ObjectProperty,consequence,has Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.5034; sequence_match=0.1000,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,action,has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5501; sequence_match=0.1333,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,assigner,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.3624; sequence_match=0.2667,False,0.3688,False,top-3 avg score 0.3688 < final_threshold 0.7
ObjectProperty,partOf,Has Consequence Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4518; sequence_match=0.1667,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,inheritRelation,has Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4000; levenshtein=0.2000; semantic=0.4999; sequence_match=0.0833,False,0.3666,False,top-3 avg score 0.3666 < final_threshold 0.7
ObjectProperty,implies,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4865; levenshtein=0.1379; semantic=0.3883; sequence_match=0.2222,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,hasPolicy,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4609; levenshtein=0.1818; semantic=0.3780; sequence_match=0.2581,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,remedy,has Contract Party Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.1500; semantic=0.4583; sequence_match=0.2308,False,0.3649,False,top-3 avg score 0.3649 < final_threshold 0.7
ObjectProperty,leftOperand,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5087; levenshtein=0.1364; semantic=0.4038; sequence_match=0.1818,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.7
ObjectProperty,remedy,has Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5658; sequence_match=0.1111,False,0.3645,False,top-3 avg score 0.3645 < final_threshold 0.7
ObjectProperty,assignee,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.3492; sequence_match=0.2667,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.7
ObjectProperty,operand,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5359; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,operator,has Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5141; sequence_match=0.1176,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.7
ObjectProperty,duty,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5177; levenshtein=0.0909; semantic=0.4179; sequence_match=0.1538,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.7
ObjectProperty,implies,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5809; sequence_match=0.1000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.7
ObjectProperty,permission,has Contract Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.0625; semantic=0.4718; sequence_match=0.2308,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,operand,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.0909; semantic=0.4331; sequence_match=0.1379,False,0.3616,False,top-3 avg score 0.3616 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Consequence Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3620; levenshtein=0.1111; semantic=0.5152; sequence_match=0.2069,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.7
ObjectProperty,implies,has Negation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5150; sequence_match=0.1111,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.7
ObjectProperty,remedy,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4644; sequence_match=0.1429,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.7
ObjectProperty,inheritFrom,has Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.5124; sequence_match=0.1000,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
ObjectProperty,implies,has Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.5244; sequence_match=0.1333,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
ObjectProperty,and,has Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4625; sequence_match=0.1429,False,0.36,False,top-3 avg score 0.3600 < final_threshold 0.7
ObjectProperty,target,has Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5203; sequence_match=0.1333,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.7
ObjectProperty,prohibition,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4394; levenshtein=0.1364; semantic=0.3973; sequence_match=0.2424,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,implies,has Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.0833; semantic=0.5502; sequence_match=0.2105,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.7
