prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,andSequence,has obligor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4446; sequence_match=0.1905,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.7
ObjectProperty,operator,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.0000; semantic=0.5551; sequence_match=0.2222,False,0.3646,False,top-3 avg score 0.3646 < final_threshold 0.7
ObjectProperty,andSequence,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.3867; sequence_match=0.2400,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.7
ObjectProperty,operand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5359; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,assignee,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.3401; sequence_match=0.2667,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.7
ObjectProperty,implies,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5809; sequence_match=0.1000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.7
ObjectProperty,operand,has policy asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4573; sequence_match=0.1905,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.7
ObjectProperty,inheritFrom,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3620; levenshtein=0.1111; semantic=0.5152; sequence_match=0.2069,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.7
ObjectProperty,prohibition,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4212; levenshtein=0.0909; semantic=0.4712; sequence_match=0.1905,False,0.361,False,top-3 avg score 0.3610 < final_threshold 0.7
ObjectProperty,and,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.3356; sequence_match=0.1600,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.7
ObjectProperty,prohibition,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0000; semantic=0.4576; sequence_match=0.1739,False,0.3603,False,top-3 avg score 0.3603 < final_threshold 0.7
ObjectProperty,prohibition,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3687; levenshtein=0.0556; semantic=0.5021; sequence_match=0.2069,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.7
ObjectProperty,duty,has policy asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.5216; sequence_match=0.1111,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.7
ObjectProperty,duty,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4282; levenshtein=0.1034; semantic=0.4613; sequence_match=0.1818,False,0.3571,False,top-3 avg score 0.3571 < final_threshold 0.7
ObjectProperty,and,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.0690; semantic=0.3634; sequence_match=0.1250,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.7
ObjectProperty,Only One,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.3693; sequence_match=0.2105,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.7
ObjectProperty,implies,has sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4018; levenshtein=0.0625; semantic=0.5751; sequence_match=0.0870,False,0.3546,False,top-3 avg score 0.3546 < final_threshold 0.7
ObjectProperty,failure,has condition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4589; levenshtein=0.1364; semantic=0.4627; sequence_match=0.1379,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.7
ObjectProperty,assigner,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.4757; sequence_match=0.2500,False,0.353,False,top-3 avg score 0.3530 < final_threshold 0.7
ObjectProperty,conflict,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.5164; sequence_match=0.1250,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.7
ObjectProperty,operator,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4793; sequence_match=0.1176,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,duty,has prohibition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0417; semantic=0.5520; sequence_match=0.0714,False,0.3513,False,top-3 avg score 0.3513 < final_threshold 0.7
ObjectProperty,and,has obligor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4218; sequence_match=0.1538,False,0.3512,False,top-3 avg score 0.3512 < final_threshold 0.7
ObjectProperty,obligation,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5387; sequence_match=0.1053,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,leftOperand,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1364; semantic=0.3705; sequence_match=0.1818,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.7
ObjectProperty,andSequence,has conflict resolution strategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4831; levenshtein=0.2069; semantic=0.3539; sequence_match=0.2000,False,0.348,False,top-3 avg score 0.3480 < final_threshold 0.7
ObjectProperty,assignee,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.4580; sequence_match=0.2500,False,0.3471,False,top-3 avg score 0.3471 < final_threshold 0.7
ObjectProperty,and,has obligee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4063; sequence_match=0.1538,False,0.346,False,top-3 avg score 0.3460 < final_threshold 0.7
ObjectProperty,consequence,has policy asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.0714; semantic=0.4135; sequence_match=0.2400,False,0.3455,False,top-3 avg score 0.3455 < final_threshold 0.7
ObjectProperty,remedy,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0833; semantic=0.4247; sequence_match=0.1111,False,0.3453,False,top-3 avg score 0.3453 < final_threshold 0.7
ObjectProperty,hasPolicy,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4609; levenshtein=0.1364; semantic=0.3804; sequence_match=0.1935,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,remedy,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4135; sequence_match=0.1429,False,0.3437,False,top-3 avg score 0.3437 < final_threshold 0.7
ObjectProperty,relation,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4201; sequence_match=0.1818,False,0.3435,False,top-3 avg score 0.3435 < final_threshold 0.7
ObjectProperty,remedy,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1429,False,0.3423,False,top-3 avg score 0.3423 < final_threshold 0.7
ObjectProperty,and,has prohibition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0833; semantic=0.4170; sequence_match=0.1481,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.7
ObjectProperty,function,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4815; sequence_match=0.1250,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,Only One,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4737; sequence_match=0.1250,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,implies,has grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.0000; semantic=0.4829; sequence_match=0.1176,False,0.3383,False,top-3 avg score 0.3383 < final_threshold 0.7
ObjectProperty,leftOperand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4912; sequence_match=0.2105,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.7
ObjectProperty,leftOperand,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0000; semantic=0.4407; sequence_match=0.1739,False,0.337,False,top-3 avg score 0.3370 < final_threshold 0.7
ObjectProperty,Only One,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4535; sequence_match=0.1333,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,failure,has prohibition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4067; levenshtein=0.1250; semantic=0.4736; sequence_match=0.1290,False,0.3364,False,top-3 avg score 0.3364 < final_threshold 0.7
ObjectProperty,function,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4187; levenshtein=0.0714; semantic=0.4059; sequence_match=0.1818,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.7
ObjectProperty,permission,has obligor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4814; sequence_match=0.1000,False,0.3345,False,top-3 avg score 0.3345 < final_threshold 0.7
ObjectProperty,function,has obligor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.2000; semantic=0.4617; sequence_match=0.2222,False,0.3335,False,top-3 avg score 0.3335 < final_threshold 0.7
ObjectProperty,remedy,has grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4533; sequence_match=0.1250,False,0.3335,False,top-3 avg score 0.3335 < final_threshold 0.7
ObjectProperty,target,has condition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3081; levenshtein=0.1364; semantic=0.4688; sequence_match=0.2143,False,0.3304,False,top-3 avg score 0.3304 < final_threshold 0.7
ObjectProperty,Only One,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.3017; sequence_match=0.2759,False,0.3294,False,top-3 avg score 0.3294 < final_threshold 0.7
ObjectProperty,duty,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5651; sequence_match=0.3077,False,0.328,False,top-3 avg score 0.3280 < final_threshold 0.7
ObjectProperty,operand,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4177; levenshtein=0.0909; semantic=0.4093; sequence_match=0.1379,False,0.3217,False,top-3 avg score 0.3217 < final_threshold 0.7
ObjectProperty,conflict,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0833; semantic=0.4604; sequence_match=0.1000,False,0.321,False,top-3 avg score 0.3210 < final_threshold 0.7
ObjectProperty,implies,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.4843; sequence_match=0.1333,False,0.321,False,top-3 avg score 0.3210 < final_threshold 0.7
ObjectProperty,implies,has grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.5155; sequence_match=0.1176,False,0.3206,False,top-3 avg score 0.3206 < final_threshold 0.7
ObjectProperty,remedy,has prohibition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0417; semantic=0.4905; sequence_match=0.0667,False,0.32,False,top-3 avg score 0.3200 < final_threshold 0.7
ObjectProperty,and,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.3723; sequence_match=0.1176,False,0.3194,False,top-3 avg score 0.3194 < final_threshold 0.7
ObjectProperty,prohibition,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0000; semantic=0.5540; sequence_match=0.1000,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.7
ObjectProperty,implies,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2989; levenshtein=0.0556; semantic=0.5658; sequence_match=0.0800,False,0.3149,False,top-3 avg score 0.3149 < final_threshold 0.7
ObjectProperty,remedy,has condition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0455; semantic=0.4596; sequence_match=0.0714,False,0.3117,False,top-3 avg score 0.3117 < final_threshold 0.7
ObjectProperty,duty,is activated on failure of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3636; levenshtein=0.0909; semantic=0.4005; sequence_match=0.1538,False,0.306,False,top-3 avg score 0.3060 < final_threshold 0.7
ObjectProperty,remedy,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4127; levenshtein=0.0714; semantic=0.3848; sequence_match=0.1000,False,0.2992,False,top-3 avg score 0.2992 < final_threshold 0.7
ObjectProperty,function,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.1000; semantic=0.4657; sequence_match=0.1111,False,0.2978,False,top-3 avg score 0.2978 < final_threshold 0.7
ObjectProperty,Only One,has grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.4395; sequence_match=0.1176,False,0.2952,False,top-3 avg score 0.2952 < final_threshold 0.7
ObjectProperty,implies,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.0833; semantic=0.4547; sequence_match=0.1053,False,0.2925,False,top-3 avg score 0.2925 < final_threshold 0.7
ObjectProperty,permission,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3000; levenshtein=0.0000; semantic=0.4763; sequence_match=0.1000,False,0.2921,False,top-3 avg score 0.2921 < final_threshold 0.7
ObjectProperty,consequence,has obligor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2939; levenshtein=0.0909; semantic=0.4502; sequence_match=0.0952,False,0.2798,False,top-3 avg score 0.2798 < final_threshold 0.7
ObjectProperty,duty,has grantor,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.5740; sequence_match=0.1429,False,0.2723,False,top-3 avg score 0.2723 < final_threshold 0.7
ObjectProperty,consequence,has grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2939; levenshtein=0.0909; semantic=0.4193; sequence_match=0.0952,False,0.2695,False,top-3 avg score 0.2695 < final_threshold 0.7
ObjectProperty,duty,has grantee,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.5613; sequence_match=0.1429,False,0.2681,False,top-3 avg score 0.2681 < final_threshold 0.7
ObjectProperty,duty,has asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5600; sequence_match=0.1667,False,0.2422,False,top-3 avg score 0.2422 < final_threshold 0.7
ObjectProperty,remedy,has obligee,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4479; sequence_match=0.2500,False,0.2326,False,top-3 avg score 0.2326 < final_threshold 0.7
ObjectProperty,or,is activated on failure of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.3913; sequence_match=0.1667,False,0.2163,False,top-3 avg score 0.2163 < final_threshold 0.7
ObjectProperty,remedy,has constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5302; sequence_match=0.1053,False,0.2118,False,top-3 avg score 0.2118 < final_threshold 0.7
ObjectProperty,duty,has obligee,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6263; sequence_match=0.0000,False,0.2088,False,top-3 avg score 0.2088 < final_threshold 0.7
ObjectProperty,duty,has obligor,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6175; sequence_match=0.0000,False,0.2058,False,top-3 avg score 0.2058 < final_threshold 0.7
ObjectProperty,remedy,has obligor,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4619; sequence_match=0.1250,False,0.1956,False,top-3 avg score 0.1956 < final_threshold 0.7
ObjectProperty,conflict,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5713; sequence_match=0.0000,False,0.1904,False,top-3 avg score 0.1904 < final_threshold 0.7
ObjectProperty,remedy,has sub-constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4534; sequence_match=0.0909,False,0.1814,False,top-3 avg score 0.1814 < final_threshold 0.7
ObjectProperty,or,has asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5399; sequence_match=0.0000,False,0.18,False,top-3 avg score 0.1800 < final_threshold 0.7
ObjectProperty,function,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5107; sequence_match=0.0000,False,0.1702,False,top-3 avg score 0.1702 < final_threshold 0.7
ObjectProperty,or,has duty asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4748; sequence_match=0.0000,False,0.1583,False,top-3 avg score 0.1583 < final_threshold 0.7
ObjectProperty,remedy,contains,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4249; sequence_match=0.0000,False,0.1416,False,top-3 avg score 0.1416 < final_threshold 0.7
