gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Item,Game Play Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.0667; semantic=0.4385; sequence_match=0.1053,False,0.3072,False,top-3 avg score 0.3072 < final_threshold 0.6
special play style,Badge,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3417; levenshtein=0.1250; semantic=0.4501; sequence_match=0.0952,False,0.3056,False,top-3 avg score 0.3056 < final_threshold 0.6
Tutorial,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4120; levenshtein=0.0000; semantic=0.3844; sequence_match=0.1176,False,0.3047,False,top-3 avg score 0.3047 < final_threshold 0.6
Luck,Ability,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.5738; sequence_match=0.1818,False,0.2995,False,top-3 avg score 0.2995 < final_threshold 0.6
in-app purchase event,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2989; levenshtein=0.0556; semantic=0.3984; sequence_match=0.1600,False,0.2858,False,top-3 avg score 0.2858 < final_threshold 0.6
Feature,Trophy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5332; sequence_match=0.3077,False,0.2803,False,top-3 avg score 0.2803 < final_threshold 0.6
Fandom,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.0769; semantic=0.3787; sequence_match=0.1053,False,0.271,False,top-3 avg score 0.2710 < final_threshold 0.6
Item,Badge,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5858; sequence_match=0.2222,False,0.2693,False,top-3 avg score 0.2693 < final_threshold 0.6
Tutorial,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6160; sequence_match=0.1667,False,0.2609,False,top-3 avg score 0.2609 < final_threshold 0.6
Veteran,Ability,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5840; sequence_match=0.1429,False,0.2423,False,top-3 avg score 0.2423 < final_threshold 0.6
Session,Player,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5701; sequence_match=0.1538,False,0.2413,False,top-3 avg score 0.2413 < final_threshold 0.6
Session,Badge,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5311; sequence_match=0.1667,False,0.2326,False,top-3 avg score 0.2326 < final_threshold 0.6
Tutorial,Badge,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5296; sequence_match=0.1538,False,0.2278,False,top-3 avg score 0.2278 < final_threshold 0.6
Loyalty,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4974; sequence_match=0.1818,False,0.2264,False,top-3 avg score 0.2264 < final_threshold 0.6
Luck,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6513; sequence_match=0.0000,False,0.2171,False,top-3 avg score 0.2171 < final_threshold 0.6
Game,Trophy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6482; sequence_match=0.0000,False,0.2161,False,top-3 avg score 0.2161 < final_threshold 0.6
Session,Trophy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4847; sequence_match=0.1538,False,0.2128,False,top-3 avg score 0.2128 < final_threshold 0.6
Genre,Location,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4617; sequence_match=0.1538,False,0.2052,False,top-3 avg score 0.2052 < final_threshold 0.6
Virtuosity,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6124; sequence_match=0.0000,False,0.2041,False,top-3 avg score 0.2041 < final_threshold 0.6
Luck,Trophy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5990; sequence_match=0.0000,False,0.1997,False,top-3 avg score 0.1997 < final_threshold 0.6
Luck,Badge,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5906; sequence_match=0.0000,False,0.1969,False,top-3 avg score 0.1969 < final_threshold 0.6
Curiosity,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5855; sequence_match=0.0000,False,0.1952,False,top-3 avg score 0.1952 < final_threshold 0.6
Paragon,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5596; sequence_match=0.0000,False,0.1865,False,top-3 avg score 0.1865 < final_threshold 0.6
Virtuosity,Badge,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5539; sequence_match=0.0000,False,0.1846,False,top-3 avg score 0.1846 < final_threshold 0.6
Luck,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5488; sequence_match=0.0000,False,0.1829,False,top-3 avg score 0.1829 < final_threshold 0.6
Genre,Kill Count,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.3914; sequence_match=0.1429,False,0.1781,False,top-3 avg score 0.1781 < final_threshold 0.6
Genre,Ability,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5332; sequence_match=0.0000,False,0.1777,False,top-3 avg score 0.1777 < final_threshold 0.6
Luck,Genre,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5310; sequence_match=0.0000,False,0.177,False,top-3 avg score 0.1770 < final_threshold 0.6
Curiosity,Badge,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5257; sequence_match=0.0000,False,0.1752,False,top-3 avg score 0.1752 < final_threshold 0.6
Game,Kill Count,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5025; sequence_match=0.0000,False,0.1675,False,top-3 avg score 0.1675 < final_threshold 0.6
Loyalty,Genre,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4296; sequence_match=0.0000,False,0.1432,False,top-3 avg score 0.1432 < final_threshold 0.6
