gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Rule,XOR,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6049; sequence_match=0.2857,False,0.2969,False,top-3 avg score 0.2969 < final_threshold 0.6
Constraint,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6447; sequence_match=0.1429,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
Rule,Constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6447; sequence_match=0.1429,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
Rule,Container,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.6116; sequence_match=0.1538,False,0.2922,False,top-3 avg score 0.2922 < final_threshold 0.6
Party,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6180; sequence_match=0.2222,False,0.2801,False,top-3 avg score 0.2801 < final_threshold 0.6
Rule,Party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6180; sequence_match=0.2222,False,0.2801,False,top-3 avg score 0.2801 < final_threshold 0.6
Duty,Prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.6149; sequence_match=0.1333,False,0.2797,False,top-3 avg score 0.2797 < final_threshold 0.6
Prohibition,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.6149; sequence_match=0.1333,False,0.2797,False,top-3 avg score 0.2797 < final_threshold 0.6
Asset,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6157; sequence_match=0.2222,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
Duty,Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6157; sequence_match=0.2222,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
Duty,Aggregation,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5862; sequence_match=0.1333,False,0.2701,False,top-3 avg score 0.2701 < final_threshold 0.6
Permission,NOT,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.5553; sequence_match=0.1538,False,0.2697,False,top-3 avg score 0.2697 < final_threshold 0.6
Action,Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6085; sequence_match=0.2000,False,0.2695,False,top-3 avg score 0.2695 < final_threshold 0.6
Operator,AND,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.4983; sequence_match=0.1818,False,0.2684,False,top-3 avg score 0.2684 < final_threshold 0.6
Party,ExclusivePermission,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.5275; sequence_match=0.1667,False,0.2665,False,top-3 avg score 0.2665 < final_threshold 0.6
Duty,AND,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5077; sequence_match=0.2857,False,0.2645,False,top-3 avg score 0.2645 < final_threshold 0.6
Party,Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5699; sequence_match=0.2222,False,0.264,False,top-3 avg score 0.2640 < final_threshold 0.6
Duty,Consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5523; sequence_match=0.1333,False,0.2589,False,top-3 avg score 0.2589 < final_threshold 0.6
Duty,Conflict,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6002; sequence_match=0.1667,False,0.2556,False,top-3 avg score 0.2556 < final_threshold 0.6
Policy,Aggregation,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5576; sequence_match=0.1176,False,0.2554,False,top-3 avg score 0.2554 < final_threshold 0.6
AssetScope,OR,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.4761; sequence_match=0.1667,False,0.2476,False,top-3 avg score 0.2476 < final_threshold 0.6
Duty,LogicalConstraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.5754; sequence_match=0.0952,False,0.2432,False,top-3 avg score 0.2432 < final_threshold 0.6
LogicalConstraint,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.5754; sequence_match=0.0952,False,0.2432,False,top-3 avg score 0.2432 < final_threshold 0.6
Party,Sequencing Policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.4053; sequence_match=0.1905,False,0.2403,False,top-3 avg score 0.2403 < final_threshold 0.6
ConflictTerm,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4104; sequence_match=0.2222,False,0.2387,False,top-3 avg score 0.2387 < final_threshold 0.6
Policy,TransferRight,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.5329; sequence_match=0.1053,False,0.2384,False,top-3 avg score 0.2384 < final_threshold 0.6
AssetScope,XOR,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.4553; sequence_match=0.1538,False,0.2364,False,top-3 avg score 0.2364 < final_threshold 0.6
Party,Conflict,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5539; sequence_match=0.1538,False,0.2359,False,top-3 avg score 0.2359 < final_threshold 0.6
Constraint,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5575; sequence_match=0.1250,False,0.2275,False,top-3 avg score 0.2275 < final_threshold 0.6
Permission,AND,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4945; sequence_match=0.1538,False,0.2161,False,top-3 avg score 0.2161 < final_threshold 0.6
Duty,Permission,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6224; sequence_match=0.0000,False,0.2075,False,top-3 avg score 0.2075 < final_threshold 0.6
Permission,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6224; sequence_match=0.0000,False,0.2075,False,top-3 avg score 0.2075 < final_threshold 0.6
Duty,Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6196; sequence_match=0.0000,False,0.2065,False,top-3 avg score 0.2065 < final_threshold 0.6
Duty,OR,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6116; sequence_match=0.0000,False,0.2039,False,top-3 avg score 0.2039 < final_threshold 0.6
Action,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6024; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
Rule,Action,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6024; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
Rule,Condition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6023; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
LogicalConstraint,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5109; sequence_match=0.0870,False,0.1993,False,top-3 avg score 0.1993 < final_threshold 0.6
Rule,NOT,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5909; sequence_match=0.0000,False,0.197,False,top-3 avg score 0.1970 < final_threshold 0.6
Asset,OR,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5904; sequence_match=0.0000,False,0.1968,False,top-3 avg score 0.1968 < final_threshold 0.6
Prohibition,AND,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4380; sequence_match=0.1429,False,0.1936,False,top-3 avg score 0.1936 < final_threshold 0.6
Asset,XOR,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5759; sequence_match=0.0000,False,0.192,False,top-3 avg score 0.1920 < final_threshold 0.6
Asset,Policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5576; sequence_match=0.0000,False,0.1859,False,top-3 avg score 0.1859 < final_threshold 0.6
Policy,Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5576; sequence_match=0.0000,False,0.1859,False,top-3 avg score 0.1859 < final_threshold 0.6
Action,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5544; sequence_match=0.0000,False,0.1848,False,top-3 avg score 0.1848 < final_threshold 0.6
Duty,XOR,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5527; sequence_match=0.0000,False,0.1842,False,top-3 avg score 0.1842 < final_threshold 0.6
Rule,AND,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5393; sequence_match=0.0000,False,0.1798,False,top-3 avg score 0.1798 < final_threshold 0.6
Party,Consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4831; sequence_match=0.0000,False,0.161,False,top-3 avg score 0.1610 < final_threshold 0.6
Policy,AND,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4257; sequence_match=0.0000,False,0.1419,False,top-3 avg score 0.1419 < final_threshold 0.6
