gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
Source code available,XML Editing,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4860; levenshtein=0.1579; semantic=0.4598; sequence_match=0.1379,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.6
file rendering,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.5062; sequence_match=0.1250,False,0.3671,False,top-3 avg score 0.3671 < final_threshold 0.6
Development status,XML Editing,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4843; levenshtein=0.1765; semantic=0.4401; sequence_match=0.1481,False,0.367,False,top-3 avg score 0.3670 < final_threshold 0.6
data format specification,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4758; levenshtein=0.1304; semantic=0.4535; sequence_match=0.1714,False,0.3669,False,top-3 avg score 0.3669 < final_threshold 0.6
PROcess,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5178; sequence_match=0.1176,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.6
text editing,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3658; levenshtein=0.1579; semantic=0.5346; sequence_match=0.2000,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.6
application programming interface,FOSS License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.1290; semantic=0.4559; sequence_match=0.2381,False,0.3664,False,top-3 avg score 0.3664 < final_threshold 0.6
desktop graphical user interface,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4559; levenshtein=0.0690; semantic=0.5172; sequence_match=0.1250,False,0.366,False,top-3 avg score 0.3660 < final_threshold 0.6
CEL ASCII format,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4706; levenshtein=0.1429; semantic=0.3872; sequence_match=0.2400,False,0.3659,False,top-3 avg score 0.3659 < final_threshold 0.6
software developer role,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4603; levenshtein=0.0952; semantic=0.4701; sequence_match=0.1667,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.6
software developer role,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1429; semantic=0.4605; sequence_match=0.2143,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.6
web service,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.0000; semantic=0.5758; sequence_match=0.1111,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.6
function,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.0769; semantic=0.3847; sequence_match=0.1905,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.6
Maintained,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4513; levenshtein=0.0769; semantic=0.3822; sequence_match=0.2609,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.6
file rendering,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4796; sequence_match=0.1905,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.6
software interface,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3725; levenshtein=0.0588; semantic=0.6252; sequence_match=0.0952,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.6
CEL binary format,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4626; levenshtein=0.0000; semantic=0.3991; sequence_match=0.2308,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.6
GIF,Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4603; sequence_match=0.1538,False,0.364,False,top-3 avg score 0.3640 < final_threshold 0.6
Free,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.1053; semantic=0.4827; sequence_match=0.1739,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.6
Open source software license,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4578; levenshtein=0.0800; semantic=0.4901; sequence_match=0.1429,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.6
data item,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.1053; semantic=0.4686; sequence_match=0.2222,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.6
software developer role,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4474; levenshtein=0.0952; semantic=0.4266; sequence_match=0.2162,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.6
software developer role,Data Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5175; levenshtein=0.1905; semantic=0.3822; sequence_match=0.1290,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.6
software developer role,Task,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5198; levenshtein=0.0952; semantic=0.4737; sequence_match=0.0800,False,0.3629,False,top-3 avg score 0.3629 < final_threshold 0.6
text editing,API,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4709; sequence_match=0.1429,False,0.3628,False,top-3 avg score 0.3628 < final_threshold 0.6
PROcess,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.6273; sequence_match=0.1250,False,0.3628,False,top-3 avg score 0.3628 < final_threshold 0.6
algorithm,FOSS License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4637; sequence_match=0.2000,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.6
plain text file format,Software Source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.1579; semantic=0.4257; sequence_match=0.1818,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.6
software developer organization,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5067; levenshtein=0.0690; semantic=0.5110; sequence_match=0.0606,False,0.3622,False,top-3 avg score 0.3622 < final_threshold 0.6
Maintained,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4513; levenshtein=0.0769; semantic=0.3736; sequence_match=0.2609,False,0.3619,False,top-3 avg score 0.3619 < final_threshold 0.6
application programming interface,FOSS Tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4597; levenshtein=0.0968; semantic=0.5281; sequence_match=0.0513,False,0.3615,False,top-3 avg score 0.3615 < final_threshold 0.6
GIF,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4402; levenshtein=0.1538; semantic=0.3934; sequence_match=0.2500,False,0.3612,False,top-3 avg score 0.3612 < final_threshold 0.6
Not Free,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4416; sequence_match=0.2000,False,0.3612,False,top-3 avg score 0.3612 < final_threshold 0.6
software developer organization,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.1724; semantic=0.4015; sequence_match=0.2162,False,0.3612,False,top-3 avg score 0.3612 < final_threshold 0.6
Purchase cost,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4775; sequence_match=0.1333,False,0.361,False,top-3 avg score 0.3610 < final_threshold 0.6
Development status,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1765; semantic=0.4363; sequence_match=0.2400,False,0.3608,False,top-3 avg score 0.3608 < final_threshold 0.6
file rendering,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0000; semantic=0.5203; sequence_match=0.1176,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.6
data format specification,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4114; levenshtein=0.1739; semantic=0.4398; sequence_match=0.2286,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.6
PROcess,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4312; levenshtein=0.1111; semantic=0.4882; sequence_match=0.1600,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.6
GIF,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4402; levenshtein=0.1538; semantic=0.3891; sequence_match=0.2500,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.6
Open source software license,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4750; levenshtein=0.1200; semantic=0.4830; sequence_match=0.1212,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.6
Purchase cost,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.1538; semantic=0.2888; sequence_match=0.2400,False,0.3586,False,top-3 avg score 0.3586 < final_threshold 0.6
Source code available,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.0526; semantic=0.5274; sequence_match=0.1481,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.6
software developer role,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.1429; semantic=0.2989; sequence_match=0.2353,False,0.3582,False,top-3 avg score 0.3582 < final_threshold 0.6
GIF,Open Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.4882; sequence_match=0.1176,False,0.358,False,top-3 avg score 0.3580 < final_threshold 0.6
Free,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5134; sequence_match=0.1176,False,0.3578,False,top-3 avg score 0.3578 < final_threshold 0.6
Maintained,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.1000; semantic=0.5642; sequence_match=0.1053,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.6
GIF,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4413; sequence_match=0.1538,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.6
software developer role,FOSS License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4993; levenshtein=0.1905; semantic=0.3821; sequence_match=0.1875,False,0.3573,False,top-3 avg score 0.3573 < final_threshold 0.6
Source code available,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.0526; semantic=0.5472; sequence_match=0.0870,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.6
licence,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4603; levenshtein=0.0476; semantic=0.4641; sequence_match=0.1429,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.6
function,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.0769; semantic=0.3570; sequence_match=0.1905,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.6
web service,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.4062; sequence_match=0.1739,False,0.3553,False,top-3 avg score 0.3553 < final_threshold 0.6
application programming interface,TXT File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4995; levenshtein=0.1613; semantic=0.4045; sequence_match=0.1364,False,0.3551,False,top-3 avg score 0.3551 < final_threshold 0.6
GIF,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4402; levenshtein=0.1538; semantic=0.3746; sequence_match=0.2500,False,0.3549,False,top-3 avg score 0.3549 < final_threshold 0.6
GIF,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.0952; semantic=0.4365; sequence_match=0.1667,False,0.3545,False,top-3 avg score 0.3545 < final_threshold 0.6
Free,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4937; sequence_match=0.1250,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.6
software,CEL File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4472; sequence_match=0.1905,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.6
data item,CEL File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4241; levenshtein=0.2308; semantic=0.4017; sequence_match=0.1905,False,0.3522,False,top-3 avg score 0.3522 < final_threshold 0.6
web service,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.5363; sequence_match=0.1111,False,0.3519,False,top-3 avg score 0.3519 < final_threshold 0.6
function,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.0769; semantic=0.3452; sequence_match=0.1905,False,0.3516,False,top-3 avg score 0.3516 < final_threshold 0.6
Maintained,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4949; sequence_match=0.1111,False,0.3511,False,top-3 avg score 0.3511 < final_threshold 0.6
data format specification,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3913; levenshtein=0.2174; semantic=0.4032; sequence_match=0.2581,False,0.3509,False,top-3 avg score 0.3509 < final_threshold 0.6
Free,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.5065; sequence_match=0.1429,False,0.3498,False,top-3 avg score 0.3498 < final_threshold 0.6
Purchase cost,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.4318; sequence_match=0.1905,False,0.3494,False,top-3 avg score 0.3494 < final_threshold 0.6
text editing,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5372; sequence_match=0.1053,False,0.3493,False,top-3 avg score 0.3493 < final_threshold 0.6
CEL ASCII format,FAQ,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4683; levenshtein=0.1429; semantic=0.4359; sequence_match=0.1176,False,0.349,False,top-3 avg score 0.3490 < final_threshold 0.6
software,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.4194; sequence_match=0.1905,False,0.3486,False,top-3 avg score 0.3486 < final_threshold 0.6
CEL ASCII format,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.4932; sequence_match=0.1111,False,0.3483,False,top-3 avg score 0.3483 < final_threshold 0.6
licence,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4028; sequence_match=0.2000,False,0.3483,False,top-3 avg score 0.3483 < final_threshold 0.6
application programming interface,CSV File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4578; levenshtein=0.1613; semantic=0.4244; sequence_match=0.1364,False,0.3478,False,top-3 avg score 0.3478 < final_threshold 0.6
software developer role,Platform,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.4127; sequence_match=0.1379,False,0.3478,False,top-3 avg score 0.3478 < final_threshold 0.6
data item,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.3550; sequence_match=0.2105,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.6
PROcess,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5635; sequence_match=0.1333,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.6
text editing,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5315; sequence_match=0.1053,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.6
Purchase cost,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4936; levenshtein=0.1538; semantic=0.3034; sequence_match=0.2400,False,0.3457,False,top-3 avg score 0.3457 < final_threshold 0.6
GIF,Software Source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.4485; sequence_match=0.1176,False,0.3448,False,top-3 avg score 0.3448 < final_threshold 0.6
Not Free,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.0556; semantic=0.5333; sequence_match=0.0800,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.6
text editing,CEL File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4063; sequence_match=0.0833,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.6
PROcess,Named and Published Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4035; levenshtein=0.0769; semantic=0.5091; sequence_match=0.1212,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.6
plain text file format,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.1053; semantic=0.4109; sequence_match=0.2222,False,0.3443,False,top-3 avg score 0.3443 < final_threshold 0.6
Maintained,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.3715; sequence_match=0.2609,False,0.3439,False,top-3 avg score 0.3439 < final_threshold 0.6
programming language,CSV File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4258; levenshtein=0.1053; semantic=0.4807; sequence_match=0.1250,False,0.3438,False,top-3 avg score 0.3438 < final_threshold 0.6
Open source software license,CSV File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4785; levenshtein=0.1600; semantic=0.3924; sequence_match=0.1579,False,0.3436,False,top-3 avg score 0.3436 < final_threshold 0.6
CEL ASCII format,Software Source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4524; levenshtein=0.0714; semantic=0.4354; sequence_match=0.1429,False,0.3436,False,top-3 avg score 0.3436 < final_threshold 0.6
PROcess,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.0769; semantic=0.3488; sequence_match=0.2000,False,0.3429,False,top-3 avg score 0.3429 < final_threshold 0.6
function,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4679; levenshtein=0.1154; semantic=0.4429; sequence_match=0.1176,False,0.3428,False,top-3 avg score 0.3428 < final_threshold 0.6
version number,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.1538; semantic=0.5362; sequence_match=0.1905,False,0.3427,False,top-3 avg score 0.3427 < final_threshold 0.6
data item,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4716; sequence_match=0.1333,False,0.3425,False,top-3 avg score 0.3425 < final_threshold 0.6
plain text file format,Version,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4177; levenshtein=0.1579; semantic=0.4495; sequence_match=0.1538,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.6
CEL binary format,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.0667; semantic=0.4809; sequence_match=0.1053,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.6
text editing,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.1818; semantic=0.5236; sequence_match=0.2000,False,0.3416,False,top-3 avg score 0.3416 < final_threshold 0.6
Open source software license,Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4333; levenshtein=0.1200; semantic=0.4183; sequence_match=0.1714,False,0.341,False,top-3 avg score 0.3410 < final_threshold 0.6
data item,Software Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4197; sequence_match=0.1818,False,0.3401,False,top-3 avg score 0.3401 < final_threshold 0.6
text editing,FOSS License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.4314; sequence_match=0.1818,False,0.3391,False,top-3 avg score 0.3391 < final_threshold 0.6
Development status,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3562; levenshtein=0.1176; semantic=0.4530; sequence_match=0.2069,False,0.3387,False,top-3 avg score 0.3387 < final_threshold 0.6
software interface,Named and Published Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4175; levenshtein=0.1538; semantic=0.4447; sequence_match=0.1395,False,0.3387,False,top-3 avg score 0.3387 < final_threshold 0.6
CEL binary format,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0667; semantic=0.4715; sequence_match=0.1111,False,0.3387,False,top-3 avg score 0.3387 < final_threshold 0.6
Maintained,Software Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.4548; sequence_match=0.1667,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.6
programming language,CEL File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4258; levenshtein=0.1053; semantic=0.4636; sequence_match=0.1250,False,0.3381,False,top-3 avg score 0.3381 < final_threshold 0.6
plain text file format,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5059; levenshtein=0.1053; semantic=0.3716; sequence_match=0.1333,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.6
software developer role,License,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.4551; sequence_match=0.1429,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.6
plain text file format,FAQ,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4620; levenshtein=0.1053; semantic=0.4402; sequence_match=0.0909,False,0.3358,False,top-3 avg score 0.3358 < final_threshold 0.6
Development status,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.4407; sequence_match=0.1600,False,0.3356,False,top-3 avg score 0.3356 < final_threshold 0.6
Purchase cost,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.3693; sequence_match=0.1818,False,0.3356,False,top-3 avg score 0.3356 < final_threshold 0.6
Open source software license,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4300; levenshtein=0.0800; semantic=0.4383; sequence_match=0.1379,False,0.3354,False,top-3 avg score 0.3354 < final_threshold 0.6
function,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5271; sequence_match=0.1333,False,0.3352,False,top-3 avg score 0.3352 < final_threshold 0.6
Purchase cost,API,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4272; sequence_match=0.1333,False,0.335,False,top-3 avg score 0.3350 < final_threshold 0.6
CEL binary format,FAQ,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4667; levenshtein=0.1333; semantic=0.4046; sequence_match=0.1111,False,0.3349,False,top-3 avg score 0.3349 < final_threshold 0.6
Source code available,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4227; levenshtein=0.1053; semantic=0.3941; sequence_match=0.1875,False,0.3348,False,top-3 avg score 0.3348 < final_threshold 0.6
CEL binary format,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2944; levenshtein=0.0667; semantic=0.4480; sequence_match=0.2609,False,0.3344,False,top-3 avg score 0.3344 < final_threshold 0.6
application programming interface,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3548; levenshtein=0.0645; semantic=0.5836; sequence_match=0.0571,False,0.3343,False,top-3 avg score 0.3343 < final_threshold 0.6
Free,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.0000; semantic=0.4766; sequence_match=0.0909,False,0.3342,False,top-3 avg score 0.3342 < final_threshold 0.6
Open source software license,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4300; levenshtein=0.1200; semantic=0.4520; sequence_match=0.0690,False,0.334,False,top-3 avg score 0.3340 < final_threshold 0.6
Maintained,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0000; semantic=0.5146; sequence_match=0.0909,False,0.3333,False,top-3 avg score 0.3333 < final_threshold 0.6
Not Free,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.0000; semantic=0.5536; sequence_match=0.1176,False,0.3333,False,top-3 avg score 0.3333 < final_threshold 0.6
Free,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4060; sequence_match=0.1429,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.6
web service,Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.0000; semantic=0.4984; sequence_match=0.1000,False,0.3328,False,top-3 avg score 0.3328 < final_threshold 0.6
GIF,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4573; levenshtein=0.0769; semantic=0.4017; sequence_match=0.1379,False,0.3323,False,top-3 avg score 0.3323 < final_threshold 0.6
licence,Export Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3036; levenshtein=0.0625; semantic=0.5183; sequence_match=0.1739,False,0.3319,False,top-3 avg score 0.3319 < final_threshold 0.6
PROcess,Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.4582; sequence_match=0.1176,False,0.3301,False,top-3 avg score 0.3301 < final_threshold 0.6
CEL binary format,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.0667; semantic=0.4457; sequence_match=0.1053,False,0.3299,False,top-3 avg score 0.3299 < final_threshold 0.6
programming language,Feature,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2970; levenshtein=0.1579; semantic=0.5346; sequence_match=0.1538,False,0.3298,False,top-3 avg score 0.3298 < final_threshold 0.6
Free,Platform,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5310; sequence_match=0.3333,False,0.3298,False,top-3 avg score 0.3298 < final_threshold 0.6
software developer role,Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3783; levenshtein=0.1429; semantic=0.4672; sequence_match=0.1333,False,0.3295,False,top-3 avg score 0.3295 < final_threshold 0.6
data item,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4466; sequence_match=0.1250,False,0.3294,False,top-3 avg score 0.3294 < final_threshold 0.6
Free,Named and Published Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.3852; sequence_match=0.0667,False,0.3293,False,top-3 avg score 0.3293 < final_threshold 0.6
data format specification,FAQ,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4179; levenshtein=0.0870; semantic=0.4825; sequence_match=0.0769,False,0.3291,False,top-3 avg score 0.3291 < final_threshold 0.6
function,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3948; levenshtein=0.0952; semantic=0.4515; sequence_match=0.1379,False,0.3281,False,top-3 avg score 0.3281 < final_threshold 0.6
data format specification,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2909; levenshtein=0.0870; semantic=0.4902; sequence_match=0.2000,False,0.327,False,top-3 avg score 0.3270 < final_threshold 0.6
