prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is measured by device,is Measured By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9333; levenshtein=0.6667; semantic=0.8728; sequence_match=0.8000,False,0.8687,True,selected
DatatypeProperty,has fabrication number,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5040; levenshtein=0.3000; semantic=0.4356; sequence_match=0.3871,False,0.4422,False,top-3 avg score 0.4422 < final_threshold 0.7
DatatypeProperty,has hardware version,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.2222; semantic=0.5204; sequence_match=0.2759,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
DatatypeProperty,requires power,Manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.2308; semantic=0.5376; sequence_match=0.2400,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
DatatypeProperty,has fabrication number,Billing Date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5669; levenshtein=0.2500; semantic=0.4326; sequence_match=0.3226,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5075; levenshtein=0.2500; semantic=0.4255; sequence_match=0.3871,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.7
DatatypeProperty,has firmware version,Start Date Time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5616; levenshtein=0.2778; semantic=0.4323; sequence_match=0.3226,False,0.4388,False,top-3 avg score 0.4388 < final_threshold 0.7
DatatypeProperty,has start timestamp,Fabrication Number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5126; levenshtein=0.1176; semantic=0.4457; sequence_match=0.3529,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Start Date Time,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5953; levenshtein=0.2500; semantic=0.3271; sequence_match=0.3784,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.7
DatatypeProperty,has start timestamp,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.2353; semantic=0.4500; sequence_match=0.3448,False,0.4328,False,top-3 avg score 0.4328 < final_threshold 0.7
DatatypeProperty,has firmware version,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.2222; semantic=0.4879; sequence_match=0.2759,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
DatatypeProperty,has hardware version,Fabrication Number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5133; levenshtein=0.1111; semantic=0.4901; sequence_match=0.2857,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
DatatypeProperty,has model,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2105; semantic=0.4277; sequence_match=0.2963,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4998; levenshtein=0.2500; semantic=0.4363; sequence_match=0.3429,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.7
DatatypeProperty,has hardware version,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.1053; semantic=0.4634; sequence_match=0.2703,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.1250; semantic=0.4876; sequence_match=0.2069,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.7
DatatypeProperty,has timestamp,Billing Date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5222; sequence_match=0.2609,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.7
DatatypeProperty,has timestamp,Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0833; semantic=0.5062; sequence_match=0.2353,False,0.4213,False,top-3 avg score 0.4213 < final_threshold 0.7
DatatypeProperty,requires power,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5493; levenshtein=0.1765; semantic=0.4478; sequence_match=0.2667,False,0.4212,False,top-3 avg score 0.4212 < final_threshold 0.7
DatatypeProperty,requires power,Fabrication Number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5596; levenshtein=0.2353; semantic=0.4367; sequence_match=0.2667,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.7
DatatypeProperty,has hardware version,Model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5037; levenshtein=0.1111; semantic=0.5839; sequence_match=0.1739,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
DatatypeProperty,has version,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4647; levenshtein=0.2353; semantic=0.4218; sequence_match=0.3704,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.7
DatatypeProperty,has version,Power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.4540; sequence_match=0.2667,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
DatatypeProperty,has start timestamp,Manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.2353; semantic=0.4723; sequence_match=0.2759,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.7
DatatypeProperty,has timestamp,Firmware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.0667; semantic=0.5090; sequence_match=0.2222,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
DatatypeProperty,requires power,Start Date Time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4872; levenshtein=0.0000; semantic=0.4483; sequence_match=0.3077,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.7
DatatypeProperty,has timestamp,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.0833; semantic=0.5829; sequence_match=0.2105,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.3797; sequence_match=0.2778,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2500; semantic=0.3857; sequence_match=0.3750,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
DatatypeProperty,has firmware version,Power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4995; sequence_match=0.2609,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
DatatypeProperty,has hardware version,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5050; levenshtein=0.3333; semantic=0.3894; sequence_match=0.3429,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
DatatypeProperty,has hardware version,Power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4972; sequence_match=0.2609,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.7
DatatypeProperty,has manufacturer,Firmware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.0667; semantic=0.4794; sequence_match=0.2667,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
DatatypeProperty,has model,Duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4812; sequence_match=0.2500,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
DatatypeProperty,has firmware version,Model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5037; levenshtein=0.1111; semantic=0.5517; sequence_match=0.1739,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.7
DatatypeProperty,has model,Start Date Time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.4219; sequence_match=0.2857,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.7
DatatypeProperty,has start timestamp,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4831; levenshtein=0.1176; semantic=0.5187; sequence_match=0.2143,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
DatatypeProperty,has fabrication number,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1500; semantic=0.3554; sequence_match=0.3125,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.7
DatatypeProperty,has timestamp,Manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.4825; sequence_match=0.2500,False,0.4034,False,top-3 avg score 0.4034 < final_threshold 0.7
DatatypeProperty,has version,Manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.4817; sequence_match=0.2727,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
DatatypeProperty,has firmware version,Duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.2778; semantic=0.4928; sequence_match=0.3077,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
DatatypeProperty,has model,Fabrication Number,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4559; levenshtein=0.1765; semantic=0.4990; sequence_match=0.2400,False,0.3983,False,top-3 avg score 0.3983 < final_threshold 0.7
DatatypeProperty,has model,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5062; sequence_match=0.2105,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
DatatypeProperty,has model,Firmware Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4139; levenshtein=0.1333; semantic=0.5183; sequence_match=0.2609,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
DatatypeProperty,has timestamp,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.0833; semantic=0.5307; sequence_match=0.2609,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.7
DatatypeProperty,has model,Manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5597; sequence_match=0.2000,False,0.3968,False,top-3 avg score 0.3968 < final_threshold 0.7
DatatypeProperty,has version,Start Date Time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4312; sequence_match=0.2609,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.7
DatatypeProperty,has version,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5275; levenshtein=0.1579; semantic=0.4335; sequence_match=0.2069,False,0.3893,False,top-3 avg score 0.3893 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Manufacturer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.4155; sequence_match=0.1111,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
DatatypeProperty,has hardware version,Duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.2778; semantic=0.4542; sequence_match=0.3077,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
DatatypeProperty,has model,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.3871; sequence_match=0.3000,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.7
DatatypeProperty,has timestamp,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.4252; sequence_match=0.2500,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
DatatypeProperty,requires power,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.1538; semantic=0.5059; sequence_match=0.2500,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.7
DatatypeProperty,has start timestamp,Billing Date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.4781; sequence_match=0.2143,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.7
DatatypeProperty,has manufacturer,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.0667; semantic=0.4862; sequence_match=0.1818,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.7
DatatypeProperty,has timestamp,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1176; semantic=0.4304; sequence_match=0.2069,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
DatatypeProperty,has fabrication number,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4931; levenshtein=0.1500; semantic=0.3869; sequence_match=0.2564,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.7
DatatypeProperty,has manufacturer,Model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1333; semantic=0.5014; sequence_match=0.2000,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.7
DatatypeProperty,has start timestamp,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4239; levenshtein=0.1176; semantic=0.5312; sequence_match=0.1667,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.7
DatatypeProperty,has manufacturer,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.3700; sequence_match=0.2963,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
DatatypeProperty,has fabrication number,Power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1500; semantic=0.4586; sequence_match=0.2400,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.7
DatatypeProperty,has version,Model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5471; sequence_match=0.1333,False,0.3712,False,top-3 avg score 0.3712 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Fabrication Number,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5350; levenshtein=0.2500; semantic=0.3270; sequence_match=0.1463,False,0.3706,False,top-3 avg score 0.3706 < final_threshold 0.7
DatatypeProperty,has model,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.3762; sequence_match=0.2400,False,0.3704,False,top-3 avg score 0.3704 < final_threshold 0.7
DatatypeProperty,has manufacturer,Billing Date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4601; levenshtein=0.2667; semantic=0.3764; sequence_match=0.2308,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.7
DatatypeProperty,has version,Billing Date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4453; sequence_match=0.1905,False,0.3655,False,top-3 avg score 0.3655 < final_threshold 0.7
DatatypeProperty,has fabrication number,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5117; levenshtein=0.1000; semantic=0.3684; sequence_match=0.2162,False,0.3654,False,top-3 avg score 0.3654 < final_threshold 0.7
DatatypeProperty,requires power,Model,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4256; levenshtein=0.1538; semantic=0.5157; sequence_match=0.1111,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.7
DatatypeProperty,has start timestamp,Billing Date Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4020; levenshtein=0.0588; semantic=0.4542; sequence_match=0.2353,False,0.3638,False,top-3 avg score 0.3638 < final_threshold 0.7
DatatypeProperty,has manufacturer,Start Date Time,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4393; levenshtein=0.2667; semantic=0.3693; sequence_match=0.2143,False,0.3584,False,top-3 avg score 0.3584 < final_threshold 0.7
DatatypeProperty,has start timestamp,Firmware Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4176; levenshtein=0.1765; semantic=0.4694; sequence_match=0.1875,False,0.3582,False,top-3 avg score 0.3582 < final_threshold 0.7
DatatypeProperty,has timestamp,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4693; levenshtein=0.1053; semantic=0.4054; sequence_match=0.1935,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.7
DatatypeProperty,has manufacturer,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4688; levenshtein=0.2105; semantic=0.3623; sequence_match=0.2353,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.7
DatatypeProperty,requires power,Billing Date,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4452; levenshtein=0.1538; semantic=0.4549; sequence_match=0.0833,False,0.3513,False,top-3 avg score 0.3513 < final_threshold 0.7
DatatypeProperty,has model,Billing Date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4026; sequence_match=0.2105,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.7
DatatypeProperty,has manufacturer,Duration,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.4218; sequence_match=0.1739,False,0.348,False,top-3 avg score 0.3480 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4867; levenshtein=0.1250; semantic=0.3102; sequence_match=0.2439,False,0.3469,False,top-3 avg score 0.3469 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4639; levenshtein=0.0833; semantic=0.4253; sequence_match=0.1379,False,0.3424,False,top-3 avg score 0.3424 < final_threshold 0.7
DatatypeProperty,has firmware version,Billing Date,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3687; levenshtein=0.1667; semantic=0.4904; sequence_match=0.1379,False,0.3419,False,top-3 avg score 0.3419 < final_threshold 0.7
DatatypeProperty,has manufacturer,Billing Date Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4092; levenshtein=0.2353; semantic=0.3451; sequence_match=0.2500,False,0.3348,False,top-3 avg score 0.3348 < final_threshold 0.7
DatatypeProperty,has timestamp,Power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4400; sequence_match=0.1176,False,0.3285,False,top-3 avg score 0.3285 < final_threshold 0.7
DatatypeProperty,has manufacturer,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.1333; semantic=0.4454; sequence_match=0.1538,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.7
DatatypeProperty,has start timestamp,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3986; levenshtein=0.1053; semantic=0.3933; sequence_match=0.1667,False,0.3195,False,top-3 avg score 0.3195 < final_threshold 0.7
DatatypeProperty,has hardware version,Billing Date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3687; levenshtein=0.1111; semantic=0.4297; sequence_match=0.1379,False,0.3121,False,top-3 avg score 0.3121 < final_threshold 0.7
DatatypeProperty,has start timestamp,Power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4196; levenshtein=0.0588; semantic=0.4204; sequence_match=0.0909,False,0.3103,False,top-3 avg score 0.3103 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Billing Date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4210; levenshtein=0.1250; semantic=0.3138; sequence_match=0.1714,False,0.3021,False,top-3 avg score 0.3021 < final_threshold 0.7
DatatypeProperty,has manufacturer,Power,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1333; semantic=0.5078; sequence_match=0.2000,False,0.2804,False,top-3 avg score 0.2804 < final_threshold 0.7
DatatypeProperty,has start timestamp,Model,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.4812; sequence_match=0.1818,False,0.2406,False,top-3 avg score 0.2406 < final_threshold 0.7
DatatypeProperty,has fabrication number,Model,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.4587; sequence_match=0.1600,False,0.2396,False,top-3 avg score 0.2396 < final_threshold 0.7
