prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,owns item,owns item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is achievement in game,has all achievements in game,sequence_match+semantic+jaro_winkler,jaro_winkler=0.7510; levenshtein=0.7500; semantic=0.7793; sequence_match=0.8372,False,0.7892,True,selected
ObjectProperty,involves player,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.0714; semantic=0.4857; sequence_match=0.2500,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,owns item,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.5263; sequence_match=0.1176,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.7
ObjectProperty,has item,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4348; sequence_match=0.2667,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.7
ObjectProperty,involves character,context player,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5072; levenshtein=0.2941; semantic=0.4115; sequence_match=0.2667,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.7
ObjectProperty,has item,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.4599; sequence_match=0.2500,False,0.4042,False,top-3 avg score 0.4042 < final_threshold 0.7
ObjectProperty,has feature,summary player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4559; sequence_match=0.2609,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.7
ObjectProperty,owns achievement,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.5392; sequence_match=0.2222,False,0.4038,False,top-3 avg score 0.4038 < final_threshold 0.7
ObjectProperty,is achievement in game,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4961; levenshtein=0.1579; semantic=0.4927; sequence_match=0.2222,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,is achievement in game,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5247; levenshtein=0.2105; semantic=0.4184; sequence_match=0.2667,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
ObjectProperty,has game genre,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.3955; sequence_match=0.2857,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.7
ObjectProperty,lives in,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5070; sequence_match=0.2353,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,is session in game,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.1333; semantic=0.4965; sequence_match=0.2759,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,owns item,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.2222; semantic=0.4909; sequence_match=0.3077,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.7
ObjectProperty,owns achievement,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.3845; sequence_match=0.3429,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.7
ObjectProperty,involves character,context game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.4519; sequence_match=0.2143,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,is character in game,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5772; levenshtein=0.1765; semantic=0.3399; sequence_match=0.2857,False,0.401,False,top-3 avg score 0.4010 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5725; levenshtein=0.1579; semantic=0.4148; sequence_match=0.2143,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,owns item,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.4755; sequence_match=0.2353,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,has feature,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5007; sequence_match=0.2353,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.7
ObjectProperty,involves character,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4395; levenshtein=0.1765; semantic=0.4839; sequence_match=0.2759,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,is event associated to player,equipped item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.2000; semantic=0.4006; sequence_match=0.2703,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.7
ObjectProperty,is friend with player,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4497; levenshtein=0.0556; semantic=0.4690; sequence_match=0.2778,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.7
ObjectProperty,is character in game,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4937; levenshtein=0.2353; semantic=0.4360; sequence_match=0.2667,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.7
ObjectProperty,is session in game,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4574; sequence_match=0.2500,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,is leaderboard in game,usage item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5396; levenshtein=0.2632; semantic=0.3908; sequence_match=0.2143,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.7
ObjectProperty,owns achievement,purchased by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4626; levenshtein=0.2000; semantic=0.4991; sequence_match=0.2308,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.7
ObjectProperty,has feature,equipped player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4554; sequence_match=0.2500,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,involves character,equipped item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4395; levenshtein=0.1765; semantic=0.4756; sequence_match=0.2759,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,is player in session,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.4284; sequence_match=0.2222,False,0.3968,False,top-3 avg score 0.3968 < final_threshold 0.7
ObjectProperty,is character in game,context first purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5627; levenshtein=0.1500; semantic=0.3028; sequence_match=0.3243,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.7
ObjectProperty,is event associated to player,equipped game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4689; levenshtein=0.2400; semantic=0.4488; sequence_match=0.2703,False,0.396,False,top-3 avg score 0.3960 < final_threshold 0.7
ObjectProperty,is player in session,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.4188; sequence_match=0.2500,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,purchases game offering,equipped player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.1429; semantic=0.3935; sequence_match=0.2286,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,purchases game offering,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.0952; semantic=0.4719; sequence_match=0.2069,False,0.3949,False,top-3 avg score 0.3949 < final_threshold 0.7
ObjectProperty,is character in session,context game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5015; levenshtein=0.1500; semantic=0.4243; sequence_match=0.2581,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,is session in game,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4785; sequence_match=0.2727,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,is event associated to player,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4515; levenshtein=0.1600; semantic=0.4370; sequence_match=0.2941,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.7
ObjectProperty,has playing area,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4913; levenshtein=0.0714; semantic=0.3706; sequence_match=0.3200,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.7
ObjectProperty,involves character,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.2353; semantic=0.3738; sequence_match=0.2857,False,0.3937,False,top-3 avg score 0.3937 < final_threshold 0.7
ObjectProperty,has feature,context game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5045; levenshtein=0.2727; semantic=0.4031; sequence_match=0.1905,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,is event associated to player,owns item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5522; levenshtein=0.2000; semantic=0.4279; sequence_match=0.1818,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,has character,context game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4355; sequence_match=0.2609,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,has achievement,context game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4706; levenshtein=0.1429; semantic=0.4678; sequence_match=0.2400,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,has playing area,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5042; levenshtein=0.2143; semantic=0.4129; sequence_match=0.2609,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.7
ObjectProperty,is character in session,context first purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5333; levenshtein=0.0500; semantic=0.2939; sequence_match=0.3500,False,0.3924,False,top-3 avg score 0.3924 < final_threshold 0.7
ObjectProperty,has character,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5179; sequence_match=0.2105,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.7
ObjectProperty,owns achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.1333; semantic=0.4698; sequence_match=0.2069,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,is friend with player,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1111; semantic=0.3835; sequence_match=0.2759,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.7
ObjectProperty,has leaderboard,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1429; semantic=0.4381; sequence_match=0.2222,False,0.3914,False,top-3 avg score 0.3914 < final_threshold 0.7
ObjectProperty,lives in,equipped item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.4085; sequence_match=0.3158,False,0.3909,False,top-3 avg score 0.3909 < final_threshold 0.7
ObjectProperty,involves player,has all achievements in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5099; levenshtein=0.2083; semantic=0.4539; sequence_match=0.1579,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.7
ObjectProperty,is event associated to player,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5022; levenshtein=0.2000; semantic=0.3830; sequence_match=0.2857,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.7
ObjectProperty,involves player,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5042; levenshtein=0.1429; semantic=0.4909; sequence_match=0.1739,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.7
ObjectProperty,has leaderboard,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.2143; semantic=0.3922; sequence_match=0.2609,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,has playing area,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.1429; semantic=0.3902; sequence_match=0.2609,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,has leaderboard,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.2143; semantic=0.4123; sequence_match=0.2609,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.7
ObjectProperty,is achievement in game,context player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4159; levenshtein=0.2105; semantic=0.4366; sequence_match=0.3125,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,owns achievement,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4392; sequence_match=0.2143,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,owns item,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4691; sequence_match=0.2353,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,plays game,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4691; sequence_match=0.2353,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,is player in session,usage item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4832; levenshtein=0.2941; semantic=0.3845; sequence_match=0.1538,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,is player in session,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.4259; sequence_match=0.2400,False,0.387,False,top-3 avg score 0.3870 < final_threshold 0.7
ObjectProperty,is player in session,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1176; semantic=0.4473; sequence_match=0.2759,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.7
ObjectProperty,has achievement,summary player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4478; levenshtein=0.0714; semantic=0.4895; sequence_match=0.2222,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.7
ObjectProperty,has feature,equipped game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.4832; sequence_match=0.1818,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.7
ObjectProperty,lives in,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4326; sequence_match=0.2500,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.7
ObjectProperty,is character in session,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4761; levenshtein=0.1500; semantic=0.4383; sequence_match=0.2424,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,is character in session,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4586; sequence_match=0.2143,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.7
ObjectProperty,involves player,equipped item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.1429; semantic=0.4681; sequence_match=0.2308,False,0.3851,False,top-3 avg score 0.3851 < final_threshold 0.7
ObjectProperty,has achievement,for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4550; levenshtein=0.0714; semantic=0.5262; sequence_match=0.1739,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.7
ObjectProperty,involves player,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5271; sequence_match=0.1905,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.7
ObjectProperty,is achievement in game,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4734; levenshtein=0.1579; semantic=0.4986; sequence_match=0.1818,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.7
ObjectProperty,is session in game,equipped item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4075; sequence_match=0.2963,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.7
ObjectProperty,is event associated to player,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3872; levenshtein=0.1600; semantic=0.4624; sequence_match=0.3030,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.7
ObjectProperty,is leaderboard in game,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1053; semantic=0.4198; sequence_match=0.2500,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,has feature,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.3945; sequence_match=0.2609,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.7
ObjectProperty,involves character,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.1765; semantic=0.4372; sequence_match=0.2308,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.7
ObjectProperty,has item,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4238; levenshtein=0.1000; semantic=0.4229; sequence_match=0.2963,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.7
ObjectProperty,has achievement,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.4968; sequence_match=0.1818,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.7
ObjectProperty,has game genre,equipped player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4579; levenshtein=0.1429; semantic=0.4529; sequence_match=0.2308,False,0.3805,False,top-3 avg score 0.3805 < final_threshold 0.7
ObjectProperty,is friend with player,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1500; semantic=0.3413; sequence_match=0.2105,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,is session in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4033; sequence_match=0.2500,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,involves character,plays game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4284; sequence_match=0.1538,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,has leaderboard,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5113; sequence_match=0.1905,False,0.3794,False,top-3 avg score 0.3794 < final_threshold 0.7
ObjectProperty,involves character,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4496; levenshtein=0.1765; semantic=0.4029; sequence_match=0.2857,False,0.3794,False,top-3 avg score 0.3794 < final_threshold 0.7
ObjectProperty,involves player,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4116; levenshtein=0.0556; semantic=0.4750; sequence_match=0.2500,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,has leaderboard,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.1429; semantic=0.5258; sequence_match=0.1538,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.7
ObjectProperty,is achievement in game,for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4425; levenshtein=0.0526; semantic=0.5506; sequence_match=0.1429,False,0.3786,False,top-3 avg score 0.3786 < final_threshold 0.7
ObjectProperty,has game genre,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4637; sequence_match=0.2000,False,0.3786,False,top-3 avg score 0.3786 < final_threshold 0.7
ObjectProperty,is player in session,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.3284; sequence_match=0.2857,False,0.3786,False,top-3 avg score 0.3786 < final_threshold 0.7
ObjectProperty,owns item,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4471; sequence_match=0.2105,False,0.3783,False,top-3 avg score 0.3783 < final_threshold 0.7
ObjectProperty,has game genre,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4301; sequence_match=0.2400,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.7
ObjectProperty,is character in game,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4559; levenshtein=0.1176; semantic=0.5165; sequence_match=0.1600,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,owns achievement,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.1333; semantic=0.4967; sequence_match=0.1739,False,0.3772,False,top-3 avg score 0.3772 < final_threshold 0.7
ObjectProperty,involves character,has all achievements in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5503; levenshtein=0.1250; semantic=0.4336; sequence_match=0.1463,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.7
ObjectProperty,has leaderboard,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.0714; semantic=0.4835; sequence_match=0.1818,False,0.3765,False,top-3 avg score 0.3765 < final_threshold 0.7
ObjectProperty,is player in session,equipped item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4369; levenshtein=0.1765; semantic=0.3476; sequence_match=0.3448,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.7
ObjectProperty,is character in session,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4648; levenshtein=0.1500; semantic=0.4575; sequence_match=0.2069,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.7
ObjectProperty,owns item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4343; sequence_match=0.1818,False,0.376,False,top-3 avg score 0.3760 < final_threshold 0.7
ObjectProperty,is player in session,context first purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4920; levenshtein=0.1000; semantic=0.3101; sequence_match=0.3243,False,0.3755,False,top-3 avg score 0.3755 < final_threshold 0.7
ObjectProperty,owns achievement,summary player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.1333; semantic=0.4346; sequence_match=0.2143,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,involves player,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.0714; semantic=0.4581; sequence_match=0.1739,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,has character,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5016; levenshtein=0.1000; semantic=0.3737; sequence_match=0.2500,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,is player in session,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4827; levenshtein=0.1765; semantic=0.4489; sequence_match=0.1935,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,purchases game offering,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.1429; semantic=0.4123; sequence_match=0.2069,False,0.375,False,top-3 avg score 0.3750 < final_threshold 0.7
ObjectProperty,involves player,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.1429; semantic=0.4577; sequence_match=0.1739,False,0.375,False,top-3 avg score 0.3750 < final_threshold 0.7
ObjectProperty,is event associated to player,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5244; levenshtein=0.1600; semantic=0.3645; sequence_match=0.2353,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.7
ObjectProperty,is session in game,summary player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4769; levenshtein=0.1333; semantic=0.5043; sequence_match=0.1429,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.7
ObjectProperty,has feature,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.2500; semantic=0.3877; sequence_match=0.2667,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.7
ObjectProperty,owns character,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3706; levenshtein=0.1429; semantic=0.5280; sequence_match=0.2222,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,has feature,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4140; sequence_match=0.2222,False,0.3732,False,top-3 avg score 0.3732 < final_threshold 0.7
ObjectProperty,is character in session,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4648; levenshtein=0.1000; semantic=0.4477; sequence_match=0.2069,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.7
ObjectProperty,has achievement,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.0000; semantic=0.4996; sequence_match=0.1429,False,0.3729,False,top-3 avg score 0.3729 < final_threshold 0.7
ObjectProperty,has item,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4390; sequence_match=0.2222,False,0.3724,False,top-3 avg score 0.3724 < final_threshold 0.7
ObjectProperty,has character,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3770; levenshtein=0.1429; semantic=0.5091; sequence_match=0.2308,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.7
ObjectProperty,has achievement,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4478; levenshtein=0.0714; semantic=0.4468; sequence_match=0.2222,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.7
ObjectProperty,has leaderboard,context game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1429; semantic=0.4572; sequence_match=0.1600,False,0.371,False,top-3 avg score 0.3710 < final_threshold 0.7
ObjectProperty,has item,summary player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4665; sequence_match=0.2000,False,0.3695,False,top-3 avg score 0.3695 < final_threshold 0.7
ObjectProperty,involves character,usage item,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3922; levenshtein=0.2353; semantic=0.4798; sequence_match=0.2308,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.7
