role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,target,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4802; sequence_match=0.2222,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
property,hasprohibition,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1818; semantic=0.3904; sequence_match=0.2222,False,0.3914,False,top-3 avg score 0.3914 < final_threshold 0.6
property,consequence,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4540; sequence_match=0.2000,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,relation,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5581; sequence_match=0.1905,False,0.3909,False,top-3 avg score 0.3909 < final_threshold 0.6
property,hasoperator,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5350; sequence_match=0.1818,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
property,scope,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5788; levenshtein=0.1364; semantic=0.3669; sequence_match=0.2222,False,0.3893,False,top-3 avg score 0.3893 < final_threshold 0.6
property,consequence,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4221; sequence_match=0.2609,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.6
property,failure,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4849; sequence_match=0.2000,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
property,onlyone,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4227; sequence_match=0.2308,False,0.3880,False,top-3 avg score 0.3880 < final_threshold 0.6
property,remedy,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.5728; sequence_match=0.1538,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.6
property,or,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5041; sequence_match=0.1333,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.6
property,remedy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4697; sequence_match=0.2667,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
property,haspermission,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5225; levenshtein=0.1818; semantic=0.4095; sequence_match=0.2286,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.6
property,onlyone,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3565; sequence_match=0.2727,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,inheritrelation,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.5443; sequence_match=0.1818,False,0.3860,False,top-3 avg score 0.3860 < final_threshold 0.6
property,hasprohibition,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.1429; semantic=0.5545; sequence_match=0.1600,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
property,target,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5950; sequence_match=0.1333,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
property,failure,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4754; sequence_match=0.2222,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.6
property,remedy,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4730; sequence_match=0.1905,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
property,targetpolicy,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5068; sequence_match=0.2000,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.6
property,assigner,expresses,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3241; levenshtein=0.1111; semantic=0.4716; sequence_match=0.3529,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.6
property,onlyone,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.6029; sequence_match=0.2222,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.6
property,hasduty,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.4918; sequence_match=0.1818,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
property,obligation,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4424; levenshtein=0.2273; semantic=0.3909; sequence_match=0.3125,False,0.3820,False,top-3 avg score 0.3820 < final_threshold 0.6
property,partof,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.1818; semantic=0.3136; sequence_match=0.2857,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.6
property,failure,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4016; sequence_match=0.3000,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,scope,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5481; sequence_match=0.1538,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,hasoperator,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.4059; sequence_match=0.2424,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.6
property,function,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5263; sequence_match=0.2105,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.6
property,inheritrelation,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.1333; semantic=0.5058; sequence_match=0.1739,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.6
property,target,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.6010; sequence_match=0.1176,False,0.3793,False,top-3 avg score 0.3793 < final_threshold 0.6
property,function,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5809; sequence_match=0.1333,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
property,hasaction,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4654; sequence_match=0.2000,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.6
property,target,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.1364; semantic=0.3977; sequence_match=0.2857,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,relation,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5495; sequence_match=0.2500,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,inheritrelation,specifies,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4458; sequence_match=0.1667,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,haspermission,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4393; levenshtein=0.1333; semantic=0.4077; sequence_match=0.2857,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,operand,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4262; sequence_match=0.2727,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
property,function,ispartof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5036; sequence_match=0.1250,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.6
property,operand,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4489; sequence_match=0.2222,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,obligation,expressesinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1500; semantic=0.4760; sequence_match=0.2000,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.6
property,or,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0667; semantic=0.4853; sequence_match=0.1176,False,0.3750,False,top-3 avg score 0.3750 < final_threshold 0.6
property,and,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4561; sequence_match=0.1818,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
property,handlepolicyconflicts,isexclusive,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4975; levenshtein=0.1429; semantic=0.4835; sequence_match=0.1250,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,and,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4559; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,targetpolicy,expressesinheritance,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4333; sequence_match=0.1875,False,0.3741,False,top-3 avg score 0.3741 < final_threshold 0.6
property,andsequence,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4016; sequence_match=0.2000,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.6
property,targetpolicy,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.3760; sequence_match=0.2609,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.6
property,hasduty,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1364; semantic=0.3915; sequence_match=0.2069,False,0.3708,False,top-3 avg score 0.3708 < final_threshold 0.6
property,andsequence,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4196; sequence_match=0.2105,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,targetpolicy,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4035; sequence_match=0.2400,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,consequence,assignedto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4131; levenshtein=0.1818; semantic=0.5094; sequence_match=0.0952,False,0.3681,False,top-3 avg score 0.3681 < final_threshold 0.6
property,function,isactivatedbyfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3927; levenshtein=0.1818; semantic=0.4444; sequence_match=0.2667,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.6
property,failure,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.0833; semantic=0.4440; sequence_match=0.2105,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.6
property,hasprohibition,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.0667; semantic=0.4609; sequence_match=0.2069,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.6
property,handlepolicyconflicts,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3783; levenshtein=0.2381; semantic=0.3887; sequence_match=0.3333,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.6
property,targetpolicy,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.0000; semantic=0.4009; sequence_match=0.1818,False,0.3665,False,top-3 avg score 0.3665 < final_threshold 0.6
property,or,expressesinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.0500; semantic=0.4913; sequence_match=0.0909,False,0.3663,False,top-3 avg score 0.3663 < final_threshold 0.6
property,remedy,expressesinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4389; levenshtein=0.1500; semantic=0.4290; sequence_match=0.2308,False,0.3662,False,top-3 avg score 0.3662 < final_threshold 0.6
property,assigner,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.3543; sequence_match=0.2667,False,0.3661,False,top-3 avg score 0.3661 < final_threshold 0.6
property,consequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0000; semantic=0.4910; sequence_match=0.0909,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.6
property,partof,expressesinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1500; semantic=0.4651; sequence_match=0.1538,False,0.3656,False,top-3 avg score 0.3656 < final_threshold 0.6
property,remedy,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5225; sequence_match=0.1429,False,0.3653,False,top-3 avg score 0.3653 < final_threshold 0.6
property,obligation,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4920; sequence_match=0.1905,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,obligation,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4666; sequence_match=0.2400,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,and,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.3483; sequence_match=0.1600,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.6
property,assignee,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.3491; sequence_match=0.2667,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.6
property,targetpolicy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4833; sequence_match=0.1905,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.6
property,remedy,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.1364; semantic=0.3996; sequence_match=0.1429,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.6
property,hasduty,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.5400; sequence_match=0.1250,False,0.3610,False,top-3 avg score 0.3610 < final_threshold 0.6
property,handlepolicyconflicts,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1429; semantic=0.3211; sequence_match=0.2069,False,0.3608,False,top-3 avg score 0.3608 < final_threshold 0.6
property,handlepolicyconflicts,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1905; semantic=0.3702; sequence_match=0.1935,False,0.3604,False,top-3 avg score 0.3604 < final_threshold 0.6
property,partof,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.4790; sequence_match=0.1905,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
property,onlyone,islinkedto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4134; sequence_match=0.1176,False,0.3595,False,top-3 avg score 0.3595 < final_threshold 0.6
property,hasduty,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.5352; sequence_match=0.1250,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.6
property,hasduty,expressesinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3976; levenshtein=0.1000; semantic=0.5323; sequence_match=0.1481,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.6
property,hasconstraint,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.0769; semantic=0.4785; sequence_match=0.1818,False,0.3569,False,top-3 avg score 0.3569 < final_threshold 0.6
property,operand,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5475; sequence_match=0.1111,False,0.3566,False,top-3 avg score 0.3566 < final_threshold 0.6
property,targetpolicy,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.0000; semantic=0.4251; sequence_match=0.1667,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.6
property,andsequence,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1364; semantic=0.3905; sequence_match=0.1818,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.6
property,relation,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.3867; sequence_match=0.2000,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.6
property,remedy,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.3965; sequence_match=0.1111,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.6
property,andsequence,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4138; sequence_match=0.2105,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.6
property,remedy,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4872; sequence_match=0.1429,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,and,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4421; sequence_match=0.1429,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.6
property,hasprohibition,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4808; sequence_match=0.1739,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.6
property,handlepolicyconflicts,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4392; levenshtein=0.0952; semantic=0.4187; sequence_match=0.2000,False,0.3526,False,top-3 avg score 0.3526 < final_threshold 0.6
property,operand,islinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4727; sequence_match=0.1176,False,0.3518,False,top-3 avg score 0.3518 < final_threshold 0.6
property,function,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.5331; sequence_match=0.2105,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.6
property,andsequence,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4354; sequence_match=0.2105,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.6
property,relation,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.0000; semantic=0.4855; sequence_match=0.2353,False,0.3483,False,top-3 avg score 0.3483 < final_threshold 0.6
property,and,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4267; sequence_match=0.1429,False,0.3481,False,top-3 avg score 0.3481 < final_threshold 0.6
property,failure,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.4266; sequence_match=0.1538,False,0.3480,False,top-3 avg score 0.3480 < final_threshold 0.6
property,hasconstraint,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3761; levenshtein=0.0000; semantic=0.5130; sequence_match=0.1538,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.6
property,onlyone,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4861; sequence_match=0.1333,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.6
property,consequence,isactivatedbyfailureof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4318; levenshtein=0.1364; semantic=0.4728; sequence_match=0.1212,False,0.3470,False,top-3 avg score 0.3470 < final_threshold 0.6
property,failure,isconsequenceof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4757; sequence_match=0.0909,False,0.3469,False,top-3 avg score 0.3469 < final_threshold 0.6
property,handlepolicyconflicts,isremedyfor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.3975; sequence_match=0.1250,False,0.3466,False,top-3 avg score 0.3466 < final_threshold 0.6
property,operand,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5591; sequence_match=0.1333,False,0.3459,False,top-3 avg score 0.3459 < final_threshold 0.6
property,andsequence,islinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4339; sequence_match=0.1905,False,0.3458,False,top-3 avg score 0.3458 < final_threshold 0.6
property,and,expressesinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4611; levenshtein=0.1000; semantic=0.4015; sequence_match=0.1739,False,0.3455,False,top-3 avg score 0.3455 < final_threshold 0.6
property,targetpolicy,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4292; sequence_match=0.1905,False,0.3455,False,top-3 avg score 0.3455 < final_threshold 0.6
property,consequence,islinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.5218; sequence_match=0.0952,False,0.3434,False,top-3 avg score 0.3434 < final_threshold 0.6
property,handlepolicyconflicts,expressesinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4270; levenshtein=0.0952; semantic=0.4068; sequence_match=0.1951,False,0.3430,False,top-3 avg score 0.3430 < final_threshold 0.6
property,target,expressesinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3111; levenshtein=0.1500; semantic=0.4854; sequence_match=0.2308,False,0.3424,False,top-3 avg score 0.3424 < final_threshold 0.6
property,assignee,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4263; sequence_match=0.1250,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.6
property,target,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.1538; semantic=0.4836; sequence_match=0.2105,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.6
property,obligation,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4636; sequence_match=0.0952,False,0.3398,False,top-3 avg score 0.3398 < final_threshold 0.6
property,failure,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.3954; sequence_match=0.1333,False,0.3396,False,top-3 avg score 0.3396 < final_threshold 0.6
property,onlyone,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4666; sequence_match=0.1250,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.6
property,handlepolicyconflicts,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4849; levenshtein=0.1429; semantic=0.3786; sequence_match=0.1212,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.6
property,function,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0000; semantic=0.5095; sequence_match=0.0952,False,0.3351,False,top-3 avg score 0.3351 < final_threshold 0.6
property,consequence,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4191; sequence_match=0.1818,False,0.3350,False,top-3 avg score 0.3350 < final_threshold 0.6
property,hasaction,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0000; semantic=0.4846; sequence_match=0.1111,False,0.3344,False,top-3 avg score 0.3344 < final_threshold 0.6
property,failure,expressesinheritance,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4151; levenshtein=0.1500; semantic=0.4331; sequence_match=0.1481,False,0.3327,False,top-3 avg score 0.3327 < final_threshold 0.6
property,consequence,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4848; sequence_match=0.1053,False,0.3318,False,top-3 avg score 0.3318 < final_threshold 0.6
property,and,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4167; sequence_match=0.1111,False,0.3315,False,top-3 avg score 0.3315 < final_threshold 0.6
property,andsequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4006; sequence_match=0.0909,False,0.3280,False,top-3 avg score 0.3280 < final_threshold 0.6
property,handlepolicyconflicts,isactivatedbyfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.0909; semantic=0.3648; sequence_match=0.1395,False,0.3271,False,top-3 avg score 0.3271 < final_threshold 0.6
property,consequence,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4600; sequence_match=0.2105,False,0.3270,False,top-3 avg score 0.3270 < final_threshold 0.6
property,function,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5180; sequence_match=0.1250,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.6
property,remedy,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4327; sequence_match=0.1176,False,0.3232,False,top-3 avg score 0.3232 < final_threshold 0.6
property,target,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4597; sequence_match=0.0952,False,0.3220,False,top-3 avg score 0.3220 < final_threshold 0.6
property,targetpolicy,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3722; levenshtein=0.0667; semantic=0.4442; sequence_match=0.1481,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.6
property,operand,hastype,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6722; sequence_match=0.2857,False,0.3193,False,top-3 avg score 0.3193 < final_threshold 0.6
