role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,has release date,hasreleasedate,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.8855; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,has release date,supports,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4717; sequence_match=0.2727,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.6
property,has interface,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5108; sequence_match=0.3000,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.6
property,has release date,consumes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.1429; semantic=0.4511; sequence_match=0.2727,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.6
property,has website homepage,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.4564; sequence_match=0.2500,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
property,uses software,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4690; sequence_match=0.2308,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
property,has release date,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5030; levenshtein=0.1875; semantic=0.4150; sequence_match=0.3333,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
property,uses platform,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5038; sequence_match=0.2963,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
property,has output,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5238; sequence_match=0.2353,False,0.4166,False,top-3 avg score 0.4166 < final_threshold 0.6
property,implements,supportsformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.0714; semantic=0.5212; sequence_match=0.2500,False,0.4166,False,top-3 avg score 0.4166 < final_threshold 0.6
property,has license,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5649; sequence_match=0.2105,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.6
property,has license,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5065; sequence_match=0.2400,False,0.4155,False,top-3 avg score 0.4155 < final_threshold 0.6
property,has format specification,supportstask,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2273; semantic=0.4253; sequence_match=0.1176,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.6
property,has support url,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1538; semantic=0.4515; sequence_match=0.1905,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.6
property,has support url,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.0769; semantic=0.4906; sequence_match=0.2857,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.6
property,has version,supportsformat,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4786; levenshtein=0.2143; semantic=0.5513; sequence_match=0.0833,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.6
property,implements,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4726; sequence_match=0.2609,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.6
property,has download location,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4868; levenshtein=0.2105; semantic=0.4599; sequence_match=0.2963,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
property,uses software,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4987; sequence_match=0.2609,False,0.4140,False,top-3 avg score 0.4140 < final_threshold 0.6
property,is software for,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4675; sequence_match=0.3636,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.6
property,has license,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.5342; sequence_match=0.2222,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.6
property,is developed by,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4526; sequence_match=0.2353,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.6
property,has release date,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.2143; semantic=0.4843; sequence_match=0.2609,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
property,has download location,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4683; levenshtein=0.2105; semantic=0.5552; sequence_match=0.2143,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.6
property,implements,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5298; sequence_match=0.2222,False,0.4118,False,top-3 avg score 0.4118 < final_threshold 0.6
property,implements,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5203; sequence_match=0.1905,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.6
property,is developed by,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.2308; semantic=0.4163; sequence_match=0.2308,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
property,has version,provides,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.1000; semantic=0.5463; sequence_match=0.1111,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
property,has download location,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2105; semantic=0.3778; sequence_match=0.2857,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.6
property,has input,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5041; sequence_match=0.2353,False,0.4100,False,top-3 avg score 0.4100 < final_threshold 0.6
property,has specified data input,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5310; sequence_match=0.2857,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.6
property,is developed by,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4866; sequence_match=0.3000,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.6
property,has documentation,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.5574; sequence_match=0.1481,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.6
property,implements,reads,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5269; sequence_match=0.2667,False,0.4090,False,top-3 avg score 0.4090 < final_threshold 0.6
property,is software for,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4197; sequence_match=0.3333,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.6
property,has support url,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5491; levenshtein=0.0769; semantic=0.4420; sequence_match=0.2353,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.6
property,has interface,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.4855; sequence_match=0.2353,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.6
property,is developed by,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4288; sequence_match=0.2500,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.6
property,has website homepage,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2222; semantic=0.5138; sequence_match=0.2667,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.6
property,has documentation,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5569; sequence_match=0.1818,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.6
property,uses platform,outputs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.4600; sequence_match=0.2105,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.6
property,has website homepage,isavailableas,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4996; levenshtein=0.2222; semantic=0.4999; sequence_match=0.1290,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
property,uses software,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5772; sequence_match=0.2000,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
property,implements,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5473; sequence_match=0.2500,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
property,has version,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.5423; sequence_match=0.1818,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.6
property,is software for,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.0769; semantic=0.4969; sequence_match=0.2857,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.6
property,uses software,exportsto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4259; levenshtein=0.2500; semantic=0.5406; sequence_match=0.1905,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.6
property,has license,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5451; sequence_match=0.2222,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.6
property,uses software,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4936; levenshtein=0.0769; semantic=0.4801; sequence_match=0.2400,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
property,uses software,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.4683; sequence_match=0.2143,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.6
property,has version,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4711; sequence_match=0.2105,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.6
property,has interface,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5817; sequence_match=0.2000,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.6
property,uses software,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4898; sequence_match=0.1667,False,0.4040,False,top-3 avg score 0.4040 < final_threshold 0.6
property,has output,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.5174; sequence_match=0.2353,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.6
property,uses software,hasname,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5125; sequence_match=0.2105,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
property,has specified data output,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5535; levenshtein=0.1364; semantic=0.4416; sequence_match=0.2143,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.6
property,has version,isavailableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.5492; sequence_match=0.1739,False,0.4030,False,top-3 avg score 0.4030 < final_threshold 0.6
property,has specified data input,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1429; semantic=0.4294; sequence_match=0.2222,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.6
property,has website homepage,supportsformat,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5317; levenshtein=0.2222; semantic=0.4524; sequence_match=0.1250,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.6
property,implements,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4698; sequence_match=0.2500,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.6
property,has specified data output,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4764; sequence_match=0.1935,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
property,has format specification,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1818; semantic=0.4301; sequence_match=0.2667,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.6
property,is developed by,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4531; sequence_match=0.2500,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.6
property,has website homepage,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1111; semantic=0.4904; sequence_match=0.1667,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
property,implements,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.5717; sequence_match=0.2222,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.6
property,has input,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.0000; semantic=0.4762; sequence_match=0.2353,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.6
property,uses software,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4584; sequence_match=0.2609,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.6
property,has interface,processes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4977; sequence_match=0.2857,False,0.4000,False,top-3 avg score 0.4000 < final_threshold 0.6
property,has release date,processes,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5042; levenshtein=0.2857; semantic=0.4100; sequence_match=0.2609,False,0.4000,False,top-3 avg score 0.4000 < final_threshold 0.6
property,has release date,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5064; sequence_match=0.2000,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
property,has interface,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5246; levenshtein=0.1429; semantic=0.5195; sequence_match=0.1538,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.6
property,has website homepage,developedby,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.4592; sequence_match=0.1379,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.6
property,is software for,hasdeveloper,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1538; semantic=0.4906; sequence_match=0.2400,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.6
property,has version,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4941; sequence_match=0.2857,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.6
property,has support url,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.0769; semantic=0.4524; sequence_match=0.2222,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
property,uses software,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4683; levenshtein=0.1667; semantic=0.5132; sequence_match=0.2105,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
property,is developed by,hasname,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.0769; semantic=0.5113; sequence_match=0.2000,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
property,has output,createdby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.4849; sequence_match=0.2222,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.6
property,is software for,hasversion,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4619; sequence_match=0.1739,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.6
property,has version,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4479; sequence_match=0.2500,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.6
property,has version,usesdata,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5185; sequence_match=0.1111,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.6
property,has website homepage,ismaintained,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5178; sequence_match=0.1333,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.6
property,has version,supportstask,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5081; sequence_match=0.1818,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.6
property,has support url,collaborateswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1250; semantic=0.4724; sequence_match=0.2759,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.6
property,has specified data input,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5312; levenshtein=0.1429; semantic=0.4518; sequence_match=0.2000,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
property,has documentation,outputs,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4405; levenshtein=0.1875; semantic=0.5549; sequence_match=0.0870,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.6
property,uses platform,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4605; sequence_match=0.2222,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.6
property,has format specification,provides,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5631; levenshtein=0.0909; semantic=0.5285; sequence_match=0.0667,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.6
property,has documentation,isfree,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5143; sequence_match=0.1818,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,is software for,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4130; sequence_match=0.2308,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,has specified data input,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.0952; semantic=0.4425; sequence_match=0.2000,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,has documentation,processes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3981; levenshtein=0.1875; semantic=0.5440; sequence_match=0.2400,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,has specified data input,workswit,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.0952; semantic=0.4673; sequence_match=0.2069,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.6
property,has specified data output,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4841; levenshtein=0.1364; semantic=0.5587; sequence_match=0.0667,False,0.3930,False,top-3 avg score 0.3930 < final_threshold 0.6
property,implements,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5567; sequence_match=0.2000,False,0.3930,False,top-3 avg score 0.3930 < final_threshold 0.6
property,uses platform,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5468; sequence_match=0.2000,False,0.3924,False,top-3 avg score 0.3924 < final_threshold 0.6
property,has input,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4828; sequence_match=0.1818,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
property,has specified data input,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.5459; sequence_match=0.0690,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
property,has specified data output,supports,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5170; sequence_match=0.1333,False,0.3920,False,top-3 avg score 0.3920 < final_threshold 0.6
property,has interface,createdby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4731; sequence_match=0.2857,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
property,is developed by,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4682; sequence_match=0.2105,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
property,has support url,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4968; sequence_match=0.2105,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,has output,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5647; sequence_match=0.1905,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
property,has version,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.5672; sequence_match=0.1905,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.6
property,has download location,isavailableas,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4258; levenshtein=0.2632; semantic=0.4814; sequence_match=0.1250,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
property,has download location,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4518; levenshtein=0.1579; semantic=0.4962; sequence_match=0.2222,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
property,has specified data input,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5198; levenshtein=0.0952; semantic=0.4865; sequence_match=0.1600,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.6
property,uses platform,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4937; sequence_match=0.2000,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
property,has interface,consumes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5350; sequence_match=0.2000,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.6
property,has specified data output,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5177; levenshtein=0.0909; semantic=0.4933; sequence_match=0.1538,False,0.3883,False,top-3 avg score 0.3883 < final_threshold 0.6
property,has format specification,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5558; levenshtein=0.1364; semantic=0.4146; sequence_match=0.1935,False,0.3880,False,top-3 avg score 0.3880 < final_threshold 0.6
property,has input,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5384; sequence_match=0.1667,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.6
property,has support url,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4564; sequence_match=0.2105,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.6
property,uses software,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5321; sequence_match=0.2000,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.6
property,has download location,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4414; levenshtein=0.1579; semantic=0.4534; sequence_match=0.2667,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.6
property,has input,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5145; sequence_match=0.2857,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.6
property,has version,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4915; sequence_match=0.2222,False,0.3870,False,top-3 avg score 0.3870 < final_threshold 0.6
property,has specified data input,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.0952; semantic=0.4770; sequence_match=0.1481,False,0.3870,False,top-3 avg score 0.3870 < final_threshold 0.6
property,uses platform,reads,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.4886; sequence_match=0.1176,False,0.3870,False,top-3 avg score 0.3870 < final_threshold 0.6
property,has website homepage,consumes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1667; semantic=0.4388; sequence_match=0.2308,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.6
property,has output,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5517; sequence_match=0.1538,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.6
property,uses platform,hasname,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5000; sequence_match=0.2105,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.6
property,has support url,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5806; sequence_match=0.0952,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,has specified data output,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5328; levenshtein=0.1364; semantic=0.4821; sequence_match=0.1429,False,0.3859,False,top-3 avg score 0.3859 < final_threshold 0.6
property,has interface,supportstask,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5184; sequence_match=0.1667,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.6
property,has specified data input,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5312; levenshtein=0.1905; semantic=0.4242; sequence_match=0.2000,False,0.3851,False,top-3 avg score 0.3851 < final_threshold 0.6
property,uses platform,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5097; levenshtein=0.1250; semantic=0.4304; sequence_match=0.2143,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
property,is developed by,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0769; semantic=0.3995; sequence_match=0.2308,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.6
property,has release date,provides,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4982; sequence_match=0.0909,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.6
property,is software for,processes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4174; levenshtein=0.1538; semantic=0.4616; sequence_match=0.2727,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.6
