prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,prohibition,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.8858; sequence_match=0.8800,False,0.8779,True,selected
ObjectProperty,prohibition,includes policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0714; semantic=0.4804; sequence_match=0.2400,False,0.3683,False,top-3 avg score 0.3683 < final_threshold 0.7
ObjectProperty,Only One,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4033; sequence_match=0.2353,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.7
ObjectProperty,operator,is remedy of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4564; sequence_match=0.1111,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.7
ObjectProperty,implies,is assignee party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.4080; sequence_match=0.1667,False,0.3678,False,top-3 avg score 0.3678 < final_threshold 0.7
ObjectProperty,partOf,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.5006; sequence_match=0.1905,False,0.3674,False,top-3 avg score 0.3674 < final_threshold 0.7
ObjectProperty,remedy,has conflict resolution,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0952; semantic=0.5490; sequence_match=0.1481,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.7
ObjectProperty,operator,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5007; sequence_match=0.1818,False,0.367,False,top-3 avg score 0.3670 < final_threshold 0.7
ObjectProperty,consequence,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0714; semantic=0.4449; sequence_match=0.1600,False,0.3669,False,top-3 avg score 0.3669 < final_threshold 0.7
ObjectProperty,operand,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5286; sequence_match=0.1429,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,duty,includes policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3810; levenshtein=0.1429; semantic=0.4968; sequence_match=0.2222,False,0.3666,False,top-3 avg score 0.3666 < final_threshold 0.7
ObjectProperty,operand,is requestor party of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4391; sequence_match=0.2400,False,0.3666,False,top-3 avg score 0.3666 < final_threshold 0.7
ObjectProperty,and,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4499; sequence_match=0.1667,False,0.366,False,top-3 avg score 0.3660 < final_threshold 0.7
ObjectProperty,function,is requestor party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4907; levenshtein=0.1667; semantic=0.4404; sequence_match=0.0769,False,0.3659,False,top-3 avg score 0.3659 < final_threshold 0.7
ObjectProperty,target,is sub-constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4085; levenshtein=0.1176; semantic=0.4283; sequence_match=0.2609,False,0.3659,False,top-3 avg score 0.3659 < final_threshold 0.7
ObjectProperty,obligation,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4593; levenshtein=0.1667; semantic=0.4240; sequence_match=0.2143,False,0.3658,False,top-3 avg score 0.3658 < final_threshold 0.7
ObjectProperty,duty,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.5446; sequence_match=0.1111,False,0.3654,False,top-3 avg score 0.3654 < final_threshold 0.7
ObjectProperty,scope,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4810; levenshtein=0.1176; semantic=0.4329; sequence_match=0.1818,False,0.3653,False,top-3 avg score 0.3653 < final_threshold 0.7
ObjectProperty,prohibition,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.4315; sequence_match=0.2143,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.7
ObjectProperty,constraint,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4593; levenshtein=0.1667; semantic=0.4216; sequence_match=0.2143,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.7
ObjectProperty,operator,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4958; sequence_match=0.1250,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.7
ObjectProperty,consequence,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.4735; sequence_match=0.0952,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.7
ObjectProperty,failure,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4655; sequence_match=0.1905,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.7
ObjectProperty,operand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5359; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,constraint,is duty of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4966; sequence_match=0.1111,False,0.3637,False,top-3 avg score 0.3637 < final_threshold 0.7
ObjectProperty,implies,is assigner party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.3938; sequence_match=0.1667,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.7
ObjectProperty,failure,is duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4434; sequence_match=0.1333,False,0.3629,False,top-3 avg score 0.3629 < final_threshold 0.7
ObjectProperty,implies,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5809; sequence_match=0.1000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.7
ObjectProperty,andSequence,sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.4459; sequence_match=0.1667,False,0.3621,False,top-3 avg score 0.3621 < final_threshold 0.7
ObjectProperty,andSequence,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0714; semantic=0.4303; sequence_match=0.1600,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,prohibition,has assigner party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.0625; semantic=0.4079; sequence_match=0.2222,False,0.3616,False,top-3 avg score 0.3616 < final_threshold 0.7
ObjectProperty,prohibition,is duty of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4626; sequence_match=0.1053,False,0.3608,False,top-3 avg score 0.3608 < final_threshold 0.7
ObjectProperty,prohibition,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.1333; semantic=0.4730; sequence_match=0.2308,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.7
ObjectProperty,function,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5232; sequence_match=0.1333,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,Only One,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4715; sequence_match=0.2000,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.7
ObjectProperty,leftOperand,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5325; sequence_match=0.2222,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.7
ObjectProperty,implies,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5704; sequence_match=0.1000,False,0.359,False,top-3 avg score 0.3590 < final_threshold 0.7
ObjectProperty,action,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.3810; sequence_match=0.2500,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.7
ObjectProperty,Only One,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4678; levenshtein=0.1765; semantic=0.3572; sequence_match=0.2500,False,0.3583,False,top-3 avg score 0.3583 < final_threshold 0.7
ObjectProperty,leftOperand,has assignee party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.1250; semantic=0.4704; sequence_match=0.1481,False,0.3581,False,top-3 avg score 0.3581 < final_threshold 0.7
ObjectProperty,constraint,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5350; sequence_match=0.1053,False,0.3579,False,top-3 avg score 0.3579 < final_threshold 0.7
ObjectProperty,failure,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1111; semantic=0.3182; sequence_match=0.2400,False,0.3576,False,top-3 avg score 0.3576 < final_threshold 0.7
ObjectProperty,failure,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5350; levenshtein=0.1176; semantic=0.3704; sequence_match=0.1667,False,0.3574,False,top-3 avg score 0.3574 < final_threshold 0.7
ObjectProperty,duty,has conflict resolution,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4325; levenshtein=0.0952; semantic=0.4795; sequence_match=0.1600,False,0.3574,False,top-3 avg score 0.3574 < final_threshold 0.7
ObjectProperty,operand,is prohibition of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4584; sequence_match=0.1818,False,0.3573,False,top-3 avg score 0.3573 < final_threshold 0.7
ObjectProperty,prohibition,is requestor party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4441; levenshtein=0.2222; semantic=0.4054; sequence_match=0.2069,False,0.3573,False,top-3 avg score 0.3573 < final_threshold 0.7
ObjectProperty,consequence,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.4031; sequence_match=0.2000,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.7
ObjectProperty,operand,has conflict resolution,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.0952; semantic=0.4361; sequence_match=0.2143,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.7
ObjectProperty,obligation,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4997; sequence_match=0.1000,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.7
ObjectProperty,andSequence,is duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4176; sequence_match=0.2105,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.7
ObjectProperty,implies,has assignee party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.1250; semantic=0.4645; sequence_match=0.1739,False,0.3553,False,top-3 avg score 0.3553 < final_threshold 0.7
ObjectProperty,permission,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.6175; sequence_match=0.1176,False,0.3546,False,top-3 avg score 0.3546 < final_threshold 0.7
ObjectProperty,obligation,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5046; sequence_match=0.1111,False,0.3543,False,top-3 avg score 0.3543 < final_threshold 0.7
ObjectProperty,failure,is consequence of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4977; sequence_match=0.0909,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.7
ObjectProperty,constraint,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.0000; semantic=0.4952; sequence_match=0.1000,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.7
ObjectProperty,partOf,includes policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.0714; semantic=0.4491; sequence_match=0.2000,False,0.3539,False,top-3 avg score 0.3539 < final_threshold 0.7
ObjectProperty,hasPolicy,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4174; sequence_match=0.2105,False,0.3538,False,top-3 avg score 0.3538 < final_threshold 0.7
ObjectProperty,prohibition,has assignee party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.0625; semantic=0.3844; sequence_match=0.2222,False,0.3537,False,top-3 avg score 0.3537 < final_threshold 0.7
ObjectProperty,operand,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4775; sequence_match=0.1176,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.7
ObjectProperty,and,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4275; sequence_match=0.1538,False,0.353,False,top-3 avg score 0.3530 < final_threshold 0.7
ObjectProperty,target,is prohibition of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4366; sequence_match=0.0952,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.7
ObjectProperty,hasPolicy,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4101; levenshtein=0.1429; semantic=0.4744; sequence_match=0.1739,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.7
ObjectProperty,conflict,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.5164; sequence_match=0.1250,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.7
ObjectProperty,implies,has assigner party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.1250; semantic=0.4562; sequence_match=0.1739,False,0.3526,False,top-3 avg score 0.3526 < final_threshold 0.7
ObjectProperty,andSequence,has assigner party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.1875; semantic=0.3806; sequence_match=0.2222,False,0.3524,False,top-3 avg score 0.3524 < final_threshold 0.7
ObjectProperty,Only One,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.3023; sequence_match=0.2400,False,0.3523,False,top-3 avg score 0.3523 < final_threshold 0.7
ObjectProperty,operator,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4793; sequence_match=0.1176,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,function,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.5352; sequence_match=0.1111,False,0.3516,False,top-3 avg score 0.3516 < final_threshold 0.7
ObjectProperty,inheritFrom,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.0714; semantic=0.5098; sequence_match=0.1600,False,0.351,False,top-3 avg score 0.3510 < final_threshold 0.7
ObjectProperty,conflict,has assignee party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.4751; sequence_match=0.1667,False,0.3505,False,top-3 avg score 0.3505 < final_threshold 0.7
ObjectProperty,Only One,is prohibition of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4032; levenshtein=0.2000; semantic=0.3751; sequence_match=0.2727,False,0.3503,False,top-3 avg score 0.3503 < final_threshold 0.7
ObjectProperty,Only One,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4272; sequence_match=0.1333,False,0.3502,False,top-3 avg score 0.3502 < final_threshold 0.7
ObjectProperty,target,is duty of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4768; sequence_match=0.1429,False,0.3501,False,top-3 avg score 0.3501 < final_threshold 0.7
ObjectProperty,consequence,is rule of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4300; sequence_match=0.1053,False,0.35,False,top-3 avg score 0.3500 < final_threshold 0.7
ObjectProperty,andSequence,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4013; sequence_match=0.2105,False,0.35,False,top-3 avg score 0.3500 < final_threshold 0.7
ObjectProperty,assignee,includes policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.4382; sequence_match=0.1818,False,0.3495,False,top-3 avg score 0.3495 < final_threshold 0.7
ObjectProperty,obligation,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5387; sequence_match=0.1053,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,and,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4641; levenshtein=0.1176; semantic=0.3831; sequence_match=0.2000,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.7
ObjectProperty,leftOperand,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.1333; semantic=0.4326; sequence_match=0.1538,False,0.3488,False,top-3 avg score 0.3488 < final_threshold 0.7
ObjectProperty,assigner,is prohibition of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4139; levenshtein=0.2000; semantic=0.3696; sequence_match=0.2609,False,0.3481,False,top-3 avg score 0.3481 < final_threshold 0.7
ObjectProperty,remedy,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4837; levenshtein=0.1176; semantic=0.3852; sequence_match=0.1739,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.7
ObjectProperty,operand,is assignee party of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4239; levenshtein=0.1176; semantic=0.4995; sequence_match=0.0833,False,0.347,False,top-3 avg score 0.3470 < final_threshold 0.7
ObjectProperty,assigner,includes policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.4291; sequence_match=0.1818,False,0.3465,False,top-3 avg score 0.3465 < final_threshold 0.7
ObjectProperty,andSequence,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.1429; semantic=0.4949; sequence_match=0.1600,False,0.3465,False,top-3 avg score 0.3465 < final_threshold 0.7
ObjectProperty,leftOperand,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0000; semantic=0.5140; sequence_match=0.1111,False,0.3454,False,top-3 avg score 0.3454 < final_threshold 0.7
ObjectProperty,leftOperand,is duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0000; semantic=0.4530; sequence_match=0.1053,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.7
ObjectProperty,andSequence,is action of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4314; sequence_match=0.1905,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,conflict,has assigner party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.4575; sequence_match=0.1667,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.7
ObjectProperty,Only One,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4355; sequence_match=0.1905,False,0.3436,False,top-3 avg score 0.3436 < final_threshold 0.7
ObjectProperty,partOf,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.0769; semantic=0.4909; sequence_match=0.2105,False,0.3435,False,top-3 avg score 0.3435 < final_threshold 0.7
ObjectProperty,andSequence,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.3660; sequence_match=0.2143,False,0.3433,False,top-3 avg score 0.3433 < final_threshold 0.7
ObjectProperty,assigner,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.3603; sequence_match=0.2222,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,prohibition,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5961; sequence_match=0.1111,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,assignee,is duty of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.1250; semantic=0.5709; sequence_match=0.1250,False,0.3431,False,top-3 avg score 0.3431 < final_threshold 0.7
ObjectProperty,Only One,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4678; levenshtein=0.1176; semantic=0.3104; sequence_match=0.2500,False,0.3427,False,top-3 avg score 0.3427 < final_threshold 0.7
ObjectProperty,andSequence,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.4274; sequence_match=0.0952,False,0.3424,False,top-3 avg score 0.3424 < final_threshold 0.7
ObjectProperty,remedy,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1429,False,0.3423,False,top-3 avg score 0.3423 < final_threshold 0.7
ObjectProperty,duty,is conflict resolution of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4318; levenshtein=0.0909; semantic=0.4408; sequence_match=0.1538,False,0.3421,False,top-3 avg score 0.3421 < final_threshold 0.7
ObjectProperty,andSequence,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4273; levenshtein=0.1818; semantic=0.3562; sequence_match=0.2424,False,0.342,False,top-3 avg score 0.3420 < final_threshold 0.7
ObjectProperty,operator,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5465; sequence_match=0.1333,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,function,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4815; sequence_match=0.1250,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,leftOperand,is prohibition of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4626; levenshtein=0.1333; semantic=0.4270; sequence_match=0.0769,False,0.341,False,top-3 avg score 0.3410 < final_threshold 0.7
ObjectProperty,implies,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.3604; sequence_match=0.2400,False,0.3403,False,top-3 avg score 0.3403 < final_threshold 0.7
ObjectProperty,conflict,is assignee party of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.4531; sequence_match=0.1600,False,0.3397,False,top-3 avg score 0.3397 < final_threshold 0.7
ObjectProperty,implies,has action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4751; sequence_match=0.1250,False,0.3393,False,top-3 avg score 0.3393 < final_threshold 0.7
ObjectProperty,Only One,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4737; sequence_match=0.1250,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,implies,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.0714; semantic=0.6103; sequence_match=0.0952,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.7
ObjectProperty,leftOperand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4912; sequence_match=0.2105,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.7
ObjectProperty,and,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4341; sequence_match=0.1111,False,0.3373,False,top-3 avg score 0.3373 < final_threshold 0.7
ObjectProperty,consequence,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0000; semantic=0.4663; sequence_match=0.1600,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.7
ObjectProperty,Only One,has assignee party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1250; semantic=0.3658; sequence_match=0.1739,False,0.3367,False,top-3 avg score 0.3367 < final_threshold 0.7
ObjectProperty,Only One,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4535; sequence_match=0.1333,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,leftOperand,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.3581; sequence_match=0.2069,False,0.3364,False,top-3 avg score 0.3364 < final_threshold 0.7
ObjectProperty,failure,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4077; sequence_match=0.1250,False,0.3363,False,top-3 avg score 0.3363 < final_threshold 0.7
ObjectProperty,andSequence,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0714; semantic=0.4323; sequence_match=0.0800,False,0.336,False,top-3 avg score 0.3360 < final_threshold 0.7
ObjectProperty,Only One,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4678; levenshtein=0.1176; semantic=0.2867; sequence_match=0.2500,False,0.3348,False,top-3 avg score 0.3348 < final_threshold 0.7
ObjectProperty,conflict,has requestor party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3946; levenshtein=0.0588; semantic=0.4493; sequence_match=0.1600,False,0.3346,False,top-3 avg score 0.3346 < final_threshold 0.7
ObjectProperty,consequence,is assignee party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.4366; sequence_match=0.0714,False,0.3346,False,top-3 avg score 0.3346 < final_threshold 0.7
ObjectProperty,operator,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4643; levenshtein=0.0714; semantic=0.4484; sequence_match=0.0909,False,0.3345,False,top-3 avg score 0.3345 < final_threshold 0.7
ObjectProperty,remedy,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.0714; semantic=0.4891; sequence_match=0.1000,False,0.3339,False,top-3 avg score 0.3339 < final_threshold 0.7
ObjectProperty,failure,is prohibition of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4730; levenshtein=0.0667; semantic=0.4345; sequence_match=0.0909,False,0.3328,False,top-3 avg score 0.3328 < final_threshold 0.7
ObjectProperty,conflict,is assigner party of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.4306; sequence_match=0.1600,False,0.3322,False,top-3 avg score 0.3322 < final_threshold 0.7
ObjectProperty,remedy,has assignee party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.4032; sequence_match=0.1818,False,0.3316,False,top-3 avg score 0.3316 < final_threshold 0.7
ObjectProperty,remedy,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4347; sequence_match=0.1333,False,0.3313,False,top-3 avg score 0.3313 < final_threshold 0.7
