prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,scope,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4847; sequence_match=0.2353,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.7
ObjectProperty,remedy,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.4311; sequence_match=0.3000,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.7
ObjectProperty,permission,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0833; semantic=0.5504; sequence_match=0.1818,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.7
ObjectProperty,failure,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4817; sequence_match=0.2400,False,0.3808,False,top-3 avg score 0.3808 < final_threshold 0.7
ObjectProperty,duty,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5805; sequence_match=0.1176,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,consequence,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4622; sequence_match=0.2222,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,permission,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.6074; sequence_match=0.1176,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
ObjectProperty,and,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4467; sequence_match=0.2000,False,0.3796,False,top-3 avg score 0.3796 < final_threshold 0.7
ObjectProperty,action,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5466; sequence_match=0.1538,False,0.379,False,top-3 avg score 0.3790 < final_threshold 0.7
ObjectProperty,Only One,has contract party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1250; semantic=0.4057; sequence_match=0.2609,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,implies,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.0769; semantic=0.4946; sequence_match=0.2000,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,target,has consequence duty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4815; levenshtein=0.1667; semantic=0.4882; sequence_match=0.0833,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.7
ObjectProperty,obligation,inherits from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.4748; sequence_match=0.0909,False,0.3786,False,top-3 avg score 0.3786 < final_threshold 0.7
ObjectProperty,and,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.4307; sequence_match=0.2353,False,0.3781,False,top-3 avg score 0.3781 < final_threshold 0.7
ObjectProperty,action,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4392; sequence_match=0.2222,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.7
ObjectProperty,relation,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0556; semantic=0.4948; sequence_match=0.2308,False,0.3777,False,top-3 avg score 0.3777 < final_threshold 0.7
ObjectProperty,relation,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4840; sequence_match=0.2105,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.7
ObjectProperty,consequence,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4647; sequence_match=0.1667,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,conflict,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5753; sequence_match=0.1333,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.7
ObjectProperty,inheritFrom,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5614; levenshtein=0.1379; semantic=0.4197; sequence_match=0.1500,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,operator,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.1111; semantic=0.4964; sequence_match=0.2308,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,operator,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5143; sequence_match=0.1905,False,0.3763,False,top-3 avg score 0.3763 < final_threshold 0.7
ObjectProperty,duty,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5572; sequence_match=0.1250,False,0.3755,False,top-3 avg score 0.3755 < final_threshold 0.7
ObjectProperty,andSequence,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.4733; sequence_match=0.2069,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,operand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.4070; sequence_match=0.2222,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,and,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4558; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.7
ObjectProperty,consequence,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4285; sequence_match=0.2105,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,andSequence,has contract party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.1250; semantic=0.4343; sequence_match=0.2222,False,0.3704,False,top-3 avg score 0.3704 < final_threshold 0.7
ObjectProperty,Only One,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1875; semantic=0.3790; sequence_match=0.2609,False,0.37,False,top-3 avg score 0.3700 < final_threshold 0.7
ObjectProperty,or,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.0556; semantic=0.4912; sequence_match=0.1000,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.7
ObjectProperty,consequence,has policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.5034; sequence_match=0.1000,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,conflict,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5068; sequence_match=0.1818,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.7
ObjectProperty,or,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.0625; semantic=0.4545; sequence_match=0.1111,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.7
ObjectProperty,prohibition,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4537; sequence_match=0.2069,False,0.3682,False,top-3 avg score 0.3682 < final_threshold 0.7
ObjectProperty,and,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4653; levenshtein=0.1250; semantic=0.4253; sequence_match=0.2105,False,0.367,False,top-3 avg score 0.3670 < final_threshold 0.7
ObjectProperty,operand,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5286; sequence_match=0.1429,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,partOf,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4518; sequence_match=0.1667,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,inheritRelation,has policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4000; levenshtein=0.2000; semantic=0.4999; sequence_match=0.0833,False,0.3666,False,top-3 avg score 0.3666 < final_threshold 0.7
ObjectProperty,implies,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4865; levenshtein=0.1379; semantic=0.3883; sequence_match=0.2222,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,function,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4963; sequence_match=0.1818,False,0.3656,False,top-3 avg score 0.3656 < final_threshold 0.7
ObjectProperty,operator,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4945; sequence_match=0.1818,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.7
ObjectProperty,failure,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4655; sequence_match=0.1905,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.7
ObjectProperty,operand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5359; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,leftOperand,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.4508; sequence_match=0.1667,False,0.3638,False,top-3 avg score 0.3638 < final_threshold 0.7
ObjectProperty,operator,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5141; sequence_match=0.1176,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.7
ObjectProperty,implies,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5809; sequence_match=0.1000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.7
ObjectProperty,andSequence,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0714; semantic=0.4303; sequence_match=0.1600,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,permission,has contract party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.0625; semantic=0.4718; sequence_match=0.2308,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,prohibition,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.4481; sequence_match=0.1818,False,0.3615,False,top-3 avg score 0.3615 < final_threshold 0.7
ObjectProperty,inheritFrom,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3620; levenshtein=0.1111; semantic=0.5152; sequence_match=0.2069,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.7
ObjectProperty,inheritFrom,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.5124; sequence_match=0.1000,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
ObjectProperty,permission,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5199; sequence_match=0.1667,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
ObjectProperty,target,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5203; sequence_match=0.1333,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.7
ObjectProperty,function,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5232; sequence_match=0.1333,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,Only One,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4715; sequence_match=0.2000,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.7
ObjectProperty,prohibition,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3687; levenshtein=0.0556; semantic=0.5021; sequence_match=0.2069,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.7
ObjectProperty,leftOperand,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5325; sequence_match=0.2222,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.7
ObjectProperty,duty,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5059; sequence_match=0.1250,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.7
ObjectProperty,duty,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4282; levenshtein=0.1034; semantic=0.4613; sequence_match=0.1818,False,0.3571,False,top-3 avg score 0.3571 < final_threshold 0.7
ObjectProperty,obligation,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4708; levenshtein=0.0625; semantic=0.4466; sequence_match=0.1538,False,0.3571,False,top-3 avg score 0.3571 < final_threshold 0.7
ObjectProperty,prohibition,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.5138; sequence_match=0.1667,False,0.3568,False,top-3 avg score 0.3568 < final_threshold 0.7
ObjectProperty,Only One,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4016; sequence_match=0.1905,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.7
ObjectProperty,and,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.0690; semantic=0.3634; sequence_match=0.1250,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.7
ObjectProperty,permission,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.6175; sequence_match=0.1176,False,0.3546,False,top-3 avg score 0.3546 < final_threshold 0.7
ObjectProperty,failure,has contract party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1250; semantic=0.4194; sequence_match=0.1739,False,0.3545,False,top-3 avg score 0.3545 < final_threshold 0.7
ObjectProperty,leftOperand,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4903; sequence_match=0.1739,False,0.3536,False,top-3 avg score 0.3536 < final_threshold 0.7
ObjectProperty,failure,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4004; sequence_match=0.2105,False,0.3531,False,top-3 avg score 0.3531 < final_threshold 0.7
ObjectProperty,and,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4109; sequence_match=0.1667,False,0.353,False,top-3 avg score 0.3530 < final_threshold 0.7
ObjectProperty,conflict,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.5164; sequence_match=0.1250,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.7
ObjectProperty,conflict,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.5541; sequence_match=0.0952,False,0.35,False,top-3 avg score 0.3500 < final_threshold 0.7
ObjectProperty,duty,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.4964; sequence_match=0.1111,False,0.3493,False,top-3 avg score 0.3493 < final_threshold 0.7
ObjectProperty,consequence,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.3939; sequence_match=0.2069,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.7
ObjectProperty,andSequence,has conflict resolution strategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4831; levenshtein=0.2069; semantic=0.3539; sequence_match=0.2000,False,0.348,False,top-3 avg score 0.3480 < final_threshold 0.7
ObjectProperty,and,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0556; semantic=0.4833; sequence_match=0.0952,False,0.3472,False,top-3 avg score 0.3472 < final_threshold 0.7
ObjectProperty,leftOperand,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0000; semantic=0.5140; sequence_match=0.1111,False,0.3454,False,top-3 avg score 0.3454 < final_threshold 0.7
ObjectProperty,andSequence,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4640; sequence_match=0.1739,False,0.3448,False,top-3 avg score 0.3448 < final_threshold 0.7
ObjectProperty,and,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4275; sequence_match=0.1333,False,0.3443,False,top-3 avg score 0.3443 < final_threshold 0.7
ObjectProperty,remedy,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4720; sequence_match=0.1333,False,0.3438,False,top-3 avg score 0.3438 < final_threshold 0.7
ObjectProperty,Only One,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4355; sequence_match=0.1905,False,0.3436,False,top-3 avg score 0.3436 < final_threshold 0.7
ObjectProperty,prohibition,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5961; sequence_match=0.1111,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,remedy,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1429,False,0.3423,False,top-3 avg score 0.3423 < final_threshold 0.7
ObjectProperty,operator,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5465; sequence_match=0.1333,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,assignee,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4801; sequence_match=0.1000,False,0.3415,False,top-3 avg score 0.3415 < final_threshold 0.7
ObjectProperty,function,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4815; sequence_match=0.1250,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,prohibition,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.0714; semantic=0.4943; sequence_match=0.0800,False,0.3386,False,top-3 avg score 0.3386 < final_threshold 0.7
ObjectProperty,leftOperand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4912; sequence_match=0.2105,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.7
ObjectProperty,consequence,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0000; semantic=0.4663; sequence_match=0.1600,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.7
ObjectProperty,remedy,has contract party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.4191; sequence_match=0.1818,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.7
ObjectProperty,Only One,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4535; sequence_match=0.1333,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,partOf,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4726; sequence_match=0.1176,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,partOf,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.1429; semantic=0.3488; sequence_match=0.2000,False,0.3364,False,top-3 avg score 0.3364 < final_threshold 0.7
ObjectProperty,conflict,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4922; sequence_match=0.1053,False,0.3343,False,top-3 avg score 0.3343 < final_threshold 0.7
ObjectProperty,remedy,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.0714; semantic=0.4891; sequence_match=0.1000,False,0.3339,False,top-3 avg score 0.3339 < final_threshold 0.7
ObjectProperty,conflict,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4552; sequence_match=0.1000,False,0.3332,False,top-3 avg score 0.3332 < final_threshold 0.7
ObjectProperty,Only One,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.4486; sequence_match=0.2222,False,0.3311,False,top-3 avg score 0.3311 < final_threshold 0.7
ObjectProperty,obligation,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.0000; semantic=0.5370; sequence_match=0.1176,False,0.3277,False,top-3 avg score 0.3277 < final_threshold 0.7
ObjectProperty,consequence,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4972; sequence_match=0.0870,False,0.3269,False,top-3 avg score 0.3269 < final_threshold 0.7
ObjectProperty,operand,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.1429; semantic=0.4758; sequence_match=0.1905,False,0.3253,False,top-3 avg score 0.3253 < final_threshold 0.7
ObjectProperty,Only One,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.3846; sequence_match=0.1053,False,0.3247,False,top-3 avg score 0.3247 < final_threshold 0.7
ObjectProperty,and,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.3870; sequence_match=0.1176,False,0.3243,False,top-3 avg score 0.3243 < final_threshold 0.7
ObjectProperty,remedy,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.4166; sequence_match=0.2222,False,0.324,False,top-3 avg score 0.3240 < final_threshold 0.7
ObjectProperty,conflict,is part of sequence,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.4252; sequence_match=0.0833,False,0.3223,False,top-3 avg score 0.3223 < final_threshold 0.7
ObjectProperty,duty,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4375; levenshtein=0.0625; semantic=0.4284; sequence_match=0.1000,False,0.322,False,top-3 avg score 0.3220 < final_threshold 0.7
ObjectProperty,implies,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.4843; sequence_match=0.1333,False,0.321,False,top-3 avg score 0.3210 < final_threshold 0.7
ObjectProperty,obligation,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.4748; sequence_match=0.0833,False,0.3173,False,top-3 avg score 0.3173 < final_threshold 0.7
ObjectProperty,implies,has contract party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4018; levenshtein=0.0625; semantic=0.4617; sequence_match=0.0870,False,0.3168,False,top-3 avg score 0.3168 < final_threshold 0.7
ObjectProperty,implies,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2989; levenshtein=0.0556; semantic=0.5658; sequence_match=0.0800,False,0.3149,False,top-3 avg score 0.3149 < final_threshold 0.7
ObjectProperty,operand,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4753; sequence_match=0.1250,False,0.3121,False,top-3 avg score 0.3121 < final_threshold 0.7
ObjectProperty,duty,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.6041; sequence_match=0.1818,False,0.3096,False,top-3 avg score 0.3096 < final_threshold 0.7
ObjectProperty,operator,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4974; sequence_match=0.1053,False,0.3044,False,top-3 avg score 0.3044 < final_threshold 0.7
ObjectProperty,implies,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4777; sequence_match=0.1111,False,0.3038,False,top-3 avg score 0.3038 < final_threshold 0.7
ObjectProperty,function,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.1111; semantic=0.4671; sequence_match=0.1176,False,0.3029,False,top-3 avg score 0.3029 < final_threshold 0.7
ObjectProperty,leftOperand,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.4584; sequence_match=0.1000,False,0.2866,False,top-3 avg score 0.2866 < final_threshold 0.7
ObjectProperty,duty,has policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5863; sequence_match=0.1538,False,0.2837,False,top-3 avg score 0.2837 < final_threshold 0.7
ObjectProperty,operand,has duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5627; sequence_match=0.2857,False,0.2828,False,top-3 avg score 0.2828 < final_threshold 0.7
ObjectProperty,or,has policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5228; sequence_match=0.1818,False,0.2719,False,top-3 avg score 0.2719 < final_threshold 0.7
ObjectProperty,Only One,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.3981; sequence_match=0.1000,False,0.2704,False,top-3 avg score 0.2704 < final_threshold 0.7
ObjectProperty,remedy,has role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4931; sequence_match=0.3077,False,0.2669,False,top-3 avg score 0.2669 < final_threshold 0.7
ObjectProperty,remedy,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4730; sequence_match=0.3077,False,0.2602,False,top-3 avg score 0.2602 < final_threshold 0.7
ObjectProperty,duty,has prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.5979; sequence_match=0.1111,False,0.2601,False,top-3 avg score 0.2601 < final_threshold 0.7
ObjectProperty,duty,has asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5600; sequence_match=0.1667,False,0.2422,False,top-3 avg score 0.2422 < final_threshold 0.7
ObjectProperty,duty,has sequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5012; sequence_match=0.1333,False,0.2418,False,top-3 avg score 0.2418 < final_threshold 0.7
ObjectProperty,implies,has duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5513; sequence_match=0.1429,False,0.2314,False,top-3 avg score 0.2314 < final_threshold 0.7
