gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
web service,Web Service,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
file rendering,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4473; levenshtein=0.1429; semantic=0.4813; sequence_match=0.2963,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.6
Free,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.2222; semantic=0.4626; sequence_match=0.3077,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.6
function,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5987; sequence_match=0.1667,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.6
Free,Proprietary Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.1176; semantic=0.4938; sequence_match=0.1905,False,0.4078,False,top-3 avg score 0.4078 < final_threshold 0.6
CEL ASCII format,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.2143; semantic=0.3897; sequence_match=0.2857,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.6
text editing,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5115; sequence_match=0.2222,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.6
plain text file format,Algorithm Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.1053; semantic=0.3920; sequence_match=0.3030,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.6
programming language,Format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4591; levenshtein=0.2105; semantic=0.5514; sequence_match=0.1600,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.6
PROcess,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.0833; semantic=0.4588; sequence_match=0.2105,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.6
data format specification,Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5157; levenshtein=0.1304; semantic=0.4826; sequence_match=0.2222,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.6
algorithm,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.5079; sequence_match=0.2857,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
version number,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.6049; sequence_match=0.1905,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
Free,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5469; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.6
file rendering,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.5358; sequence_match=0.2727,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.6
Development status,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.1176; semantic=0.4708; sequence_match=0.2400,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.6
software,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4993; sequence_match=0.2353,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.6
data format specification,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5092; levenshtein=0.2174; semantic=0.4026; sequence_match=0.3030,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.6
desktop graphical user interface,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5460; levenshtein=0.0690; semantic=0.5460; sequence_match=0.1212,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.6
function,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.6372; sequence_match=0.1176,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.6
plain text file format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5466; levenshtein=0.1579; semantic=0.4595; sequence_match=0.2069,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.6
software developer organization,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5067; levenshtein=0.0690; semantic=0.5245; sequence_match=0.1818,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.6
software interface,CEL Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5621; levenshtein=0.1765; semantic=0.4737; sequence_match=0.1538,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.6
Not Free,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.4895; sequence_match=0.2857,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.6
text editing,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5331; sequence_match=0.2222,False,0.4038,False,top-3 avg score 0.4038 < final_threshold 0.6
programming language,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4351; levenshtein=0.1053; semantic=0.5689; sequence_match=0.2069,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
Free,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4537; levenshtein=0.2222; semantic=0.4493; sequence_match=0.3077,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
PROcess,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5086; sequence_match=0.2353,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.6
Free,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.2000; semantic=0.5226; sequence_match=0.2857,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.6
data format specification,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1304; semantic=0.4568; sequence_match=0.2222,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.6
Purchase cost,Algorithm Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.0714; semantic=0.4246; sequence_match=0.2308,False,0.4023,False,top-3 avg score 0.4023 < final_threshold 0.6
algorithm,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5991; sequence_match=0.1538,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
software developer role,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3671; levenshtein=0.1429; semantic=0.5895; sequence_match=0.2500,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
CEL binary format,User,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.0667; semantic=0.4510; sequence_match=0.2105,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.6
desktop graphical user interface,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4356; levenshtein=0.2069; semantic=0.5137; sequence_match=0.2564,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.6
software developer organization,Data Flow,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5626; levenshtein=0.1379; semantic=0.4806; sequence_match=0.1622,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
desktop graphical user interface,CSV Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5690; levenshtein=0.1724; semantic=0.4630; sequence_match=0.1053,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.6
licence,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5082; sequence_match=0.2105,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.6
desktop graphical user interface,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1379; semantic=0.5746; sequence_match=0.1622,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.6
software developer organization,Algorithm Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5029; levenshtein=0.1379; semantic=0.4670; sequence_match=0.2326,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.6
programming language,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.1053; semantic=0.5931; sequence_match=0.1739,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.6
CEL binary format,Help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4454; sequence_match=0.2105,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.6
software developer role,Collaboration,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5287; levenshtein=0.1905; semantic=0.4809; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.6
PROcess,Tool Data Task Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5350; levenshtein=0.1765; semantic=0.4879; sequence_match=0.1667,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.6
licence,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4731; sequence_match=0.2500,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.6
application programming interface,Export,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5152; levenshtein=0.1290; semantic=0.5540; sequence_match=0.1081,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.6
Purchase cost,Platform,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4205; sequence_match=0.2000,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.6
plain text file format,Data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5351; levenshtein=0.1579; semantic=0.4888; sequence_match=0.1739,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.6
algorithm,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.5956; sequence_match=0.1250,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.6
data format specification,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4735; levenshtein=0.0870; semantic=0.5326; sequence_match=0.1905,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.6
Open source software license,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4754; levenshtein=0.2000; semantic=0.5208; sequence_match=0.0909,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.6
software interface,TXT Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5621; levenshtein=0.1765; semantic=0.4571; sequence_match=0.1538,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.6
web service,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6022; sequence_match=0.1429,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.6
Maintained,Proprietary Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1765; semantic=0.5103; sequence_match=0.2222,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.6
software developer organization,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1034; semantic=0.4910; sequence_match=0.1622,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.6
Open source software license,Version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5048; levenshtein=0.2000; semantic=0.4892; sequence_match=0.1250,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.6
CEL binary format,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5429; levenshtein=0.2000; semantic=0.3768; sequence_match=0.2727,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
licence,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5804; sequence_match=0.1818,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.6
plain text file format,Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.1579; semantic=0.4368; sequence_match=0.2143,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.6
Not Free,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.4636; sequence_match=0.2500,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
programming language,Software Type,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4313; levenshtein=0.1579; semantic=0.6006; sequence_match=0.1290,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
Source code available,Tool Data Task Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5458; levenshtein=0.2105; semantic=0.4319; sequence_match=0.1667,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.6
software developer role,CSV Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6085; levenshtein=0.1429; semantic=0.3787; sequence_match=0.2000,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.6
function,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.6038; sequence_match=0.3333,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.6
Open source software license,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5267; levenshtein=0.1200; semantic=0.4525; sequence_match=0.2069,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.6
plain text file format,Data Flow,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4961; levenshtein=0.2632; semantic=0.4258; sequence_match=0.1481,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.6
version number,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.5612; sequence_match=0.1600,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.6
Open source software license,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.1600; semantic=0.4064; sequence_match=0.2353,False,0.3949,False,top-3 avg score 0.3949 < final_threshold 0.6
application programming interface,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4534; levenshtein=0.1290; semantic=0.5918; sequence_match=0.1395,False,0.3949,False,top-3 avg score 0.3949 < final_threshold 0.6
Purchase cost,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5241; levenshtein=0.1667; semantic=0.3743; sequence_match=0.2857,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.6
file rendering,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.5431; sequence_match=0.1818,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.6
web service,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5166; sequence_match=0.2000,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
function,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5132; sequence_match=0.2222,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.6
application programming interface,CEL Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5250; levenshtein=0.1613; semantic=0.4958; sequence_match=0.1500,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
CEL ASCII format,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1429; semantic=0.5193; sequence_match=0.2222,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
Source code available,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4971; levenshtein=0.1053; semantic=0.4705; sequence_match=0.2143,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
GIF,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.5497; sequence_match=0.1538,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.6
Source code available,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0526; semantic=0.5795; sequence_match=0.1600,False,0.3937,False,top-3 avg score 0.3937 < final_threshold 0.6
software interface,Tool Data Task Usage,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4575; levenshtein=0.2353; semantic=0.4853; sequence_match=0.1765,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.6
software developer role,Proprietary Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.1429; semantic=0.3574; sequence_match=0.3158,False,0.3926,False,top-3 avg score 0.3926 < final_threshold 0.6
Development status,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.3933; sequence_match=0.3077,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.6
application programming interface,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1935; semantic=0.4650; sequence_match=0.2083,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.6
text editing,Data,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.5481; sequence_match=0.1333,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.6
Development status,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4926; sequence_match=0.2222,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
Development status,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.1176; semantic=0.4686; sequence_match=0.2308,False,0.392,False,top-3 avg score 0.3920 < final_threshold 0.6
function,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4868; levenshtein=0.1053; semantic=0.5832; sequence_match=0.0741,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
algorithm,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1111; semantic=0.6139; sequence_match=0.1538,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
CEL ASCII format,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4703; levenshtein=0.1579; semantic=0.5228; sequence_match=0.1818,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
Purchase cost,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.3800; sequence_match=0.2857,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
file rendering,TXT Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.5343; sequence_match=0.1818,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.6
text editing,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5937; sequence_match=0.1333,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
data item,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5488; sequence_match=0.1667,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
data item,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.2500; semantic=0.4294; sequence_match=0.3000,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
version number,Algorithm Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5189; levenshtein=0.1429; semantic=0.5119; sequence_match=0.0741,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.6
application programming interface,Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5315; levenshtein=0.1290; semantic=0.5127; sequence_match=0.1081,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
PROcess,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5462; sequence_match=0.1905,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
software interface,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4877; sequence_match=0.2222,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
Purchase cost,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4772; sequence_match=0.2500,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
GIF,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.0000; semantic=0.4793; sequence_match=0.2000,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
text editing,Tool Data Task Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5162; levenshtein=0.1765; semantic=0.4745; sequence_match=0.1429,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.6
Source code available,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.1053; semantic=0.5859; sequence_match=0.1538,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.6
GIF,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4743; sequence_match=0.2000,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.6
Development status,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4262; levenshtein=0.1176; semantic=0.4733; sequence_match=0.2667,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
CEL ASCII format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.4375; sequence_match=0.2500,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
PROcess,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4394; sequence_match=0.2500,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.6
software developer organization,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5460; levenshtein=0.1034; semantic=0.4957; sequence_match=0.1212,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.6
web service,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5188; sequence_match=0.2105,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.6
CEL ASCII format,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4827; levenshtein=0.1765; semantic=0.4215; sequence_match=0.2581,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
Open source software license,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.1600; semantic=0.4075; sequence_match=0.2500,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
text editing,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.1538; semantic=0.5207; sequence_match=0.2500,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.6
function,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4668; sequence_match=0.2353,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.6
Maintained,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4618; levenshtein=0.1765; semantic=0.4014; sequence_match=0.2963,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.6
Source code available,Data Flow,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3999; levenshtein=0.2105; semantic=0.5486; sequence_match=0.0741,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.6
licence,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4637; levenshtein=0.1579; semantic=0.5374; sequence_match=0.1538,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.6
web service,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4912; sequence_match=0.2000,False,0.3859,False,top-3 avg score 0.3859 < final_threshold 0.6
CEL binary format,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4851; sequence_match=0.2222,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.6
file rendering,Proprietary Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3477; levenshtein=0.1765; semantic=0.6092; sequence_match=0.2000,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.6
GIF,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4883; sequence_match=0.1818,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
software developer organization,Data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5067; levenshtein=0.1034; semantic=0.4676; sequence_match=0.1818,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
licence,Proprietary Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4678; levenshtein=0.0588; semantic=0.5207; sequence_match=0.1667,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.6
file rendering,Data Flow,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.0000; semantic=0.4955; sequence_match=0.1905,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.6
file rendering,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.1538; semantic=0.4601; sequence_match=0.1538,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
text editing,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5718; sequence_match=0.1333,False,0.384,False,top-3 avg score 0.3840 < final_threshold 0.6
software developer role,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.3453; sequence_match=0.2667,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.6
version number,Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.1538; semantic=0.6121; sequence_match=0.2105,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.6
Maintained,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5574; sequence_match=0.1429,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
text editing,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5699; sequence_match=0.1333,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
web service,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5568; sequence_match=0.1429,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.6
text editing,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5686; sequence_match=0.1333,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.6
Source code available,Algorithm Usage,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4703; levenshtein=0.1579; semantic=0.5206; sequence_match=0.1212,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.6
