prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,prohibition,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4867; levenshtein=0.1250; semantic=0.4587; sequence_match=0.1481,False,0.3645,False,top-3 avg score 0.3645 < final_threshold 0.7
ObjectProperty,consequence,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.4735; sequence_match=0.0952,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.7
ObjectProperty,leftOperand,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.5226; sequence_match=0.1739,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.7
ObjectProperty,Only One,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4129; sequence_match=0.2000,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.7
ObjectProperty,consequence,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4423; sequence_match=0.2105,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.7
ObjectProperty,assignee,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.3401; sequence_match=0.2667,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.7
ObjectProperty,assignee,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5161; sequence_match=0.1429,False,0.3632,False,top-3 avg score 0.3632 < final_threshold 0.7
ObjectProperty,consequence,is assignee of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4403; sequence_match=0.0870,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.7
ObjectProperty,failure,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.5435; sequence_match=0.2222,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.7
ObjectProperty,implies,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5809; sequence_match=0.1000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.7
ObjectProperty,or,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.0500; semantic=0.4785; sequence_match=0.0909,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,consequence,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4372; sequence_match=0.2105,False,0.3619,False,top-3 avg score 0.3619 < final_threshold 0.7
ObjectProperty,target,exclusive with,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4145; levenshtein=0.1538; semantic=0.5171; sequence_match=0.1053,False,0.3618,False,top-3 avg score 0.3618 < final_threshold 0.7
ObjectProperty,implies,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4946; sequence_match=0.1538,False,0.3617,False,top-3 avg score 0.3617 < final_threshold 0.7
ObjectProperty,function,exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4702; sequence_match=0.1905,False,0.3616,False,top-3 avg score 0.3616 < final_threshold 0.7
ObjectProperty,and,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.3356; sequence_match=0.1600,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.7
ObjectProperty,prohibition,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.5437; sequence_match=0.1176,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.7
ObjectProperty,prohibition,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.1333; semantic=0.4730; sequence_match=0.2308,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.7
ObjectProperty,and,has operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4625; sequence_match=0.1429,False,0.36,False,top-3 avg score 0.3600 < final_threshold 0.7
ObjectProperty,failure,is assignee of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.3812; sequence_match=0.1053,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.7
ObjectProperty,hasPolicy,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5203; sequence_match=0.1333,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.7
ObjectProperty,leftOperand,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5108; levenshtein=0.1111; semantic=0.4309; sequence_match=0.1379,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.7
ObjectProperty,assigner,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.3516; sequence_match=0.2500,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.7
ObjectProperty,function,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5232; sequence_match=0.1333,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,Only One,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.4874; sequence_match=0.1538,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.7
ObjectProperty,leftOperand,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5325; sequence_match=0.2222,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.7
ObjectProperty,scope,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4639; levenshtein=0.1250; semantic=0.4062; sequence_match=0.2069,False,0.359,False,top-3 avg score 0.3590 < final_threshold 0.7
ObjectProperty,failure,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4862; sequence_match=0.1538,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.7
ObjectProperty,obligation,rule of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3444; levenshtein=0.2000; semantic=0.5318; sequence_match=0.1250,False,0.3587,False,top-3 avg score 0.3587 < final_threshold 0.7
ObjectProperty,duty,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5059; sequence_match=0.1250,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.7
ObjectProperty,operator,exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.4842; sequence_match=0.1905,False,0.3584,False,top-3 avg score 0.3584 < final_threshold 0.7
ObjectProperty,andSequence,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4346; sequence_match=0.1667,False,0.3583,False,top-3 avg score 0.3583 < final_threshold 0.7
ObjectProperty,prohibition,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4580; sequence_match=0.2105,False,0.3579,False,top-3 avg score 0.3579 < final_threshold 0.7
ObjectProperty,function,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.5498; sequence_match=0.2105,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.7
ObjectProperty,andSequence,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0000; semantic=0.4658; sequence_match=0.1905,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.7
ObjectProperty,obligation,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.2000; semantic=0.4386; sequence_match=0.2400,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.7
ObjectProperty,obligation,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4997; sequence_match=0.1000,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.7
ObjectProperty,implies,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0000; semantic=0.4937; sequence_match=0.1429,False,0.355,False,top-3 avg score 0.3550 < final_threshold 0.7
ObjectProperty,permission,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.6175; sequence_match=0.1176,False,0.3546,False,top-3 avg score 0.3546 < final_threshold 0.7
ObjectProperty,failure,is consequence of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4977; sequence_match=0.0909,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.7
ObjectProperty,prohibition,is assigner of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4062; sequence_match=0.1739,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.7
ObjectProperty,function,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4475; sequence_match=0.1905,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.7
ObjectProperty,constraint,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.0000; semantic=0.4952; sequence_match=0.1000,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.7
ObjectProperty,Only One,is assigner of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.3668; sequence_match=0.2105,False,0.3538,False,top-3 avg score 0.3538 < final_threshold 0.7
ObjectProperty,hasPolicy,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4174; sequence_match=0.2105,False,0.3538,False,top-3 avg score 0.3538 < final_threshold 0.7
ObjectProperty,leftOperand,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4903; sequence_match=0.1739,False,0.3536,False,top-3 avg score 0.3536 < final_threshold 0.7
ObjectProperty,operand,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4775; sequence_match=0.1176,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.7
ObjectProperty,leftOperand,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3798; levenshtein=0.1333; semantic=0.4495; sequence_match=0.2308,False,0.3533,False,top-3 avg score 0.3533 < final_threshold 0.7
ObjectProperty,operand,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1111; semantic=0.4793; sequence_match=0.1600,False,0.3533,False,top-3 avg score 0.3533 < final_threshold 0.7
ObjectProperty,failure,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4004; sequence_match=0.2105,False,0.3531,False,top-3 avg score 0.3531 < final_threshold 0.7
ObjectProperty,assigner,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4858; sequence_match=0.1429,False,0.3531,False,top-3 avg score 0.3531 < final_threshold 0.7
ObjectProperty,and,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4275; sequence_match=0.1538,False,0.353,False,top-3 avg score 0.3530 < final_threshold 0.7
ObjectProperty,function,is assignee of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.4613; sequence_match=0.1000,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.7
ObjectProperty,inheritRelation,rule of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3222; levenshtein=0.2000; semantic=0.5363; sequence_match=0.1905,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.7
ObjectProperty,leftOperand,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.5367; sequence_match=0.2105,False,0.3526,False,top-3 avg score 0.3526 < final_threshold 0.7
ObjectProperty,Only One,is assignee of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.3605; sequence_match=0.2105,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,and,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.1111; semantic=0.4016; sequence_match=0.1905,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,function,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.5352; sequence_match=0.1111,False,0.3516,False,top-3 avg score 0.3516 < final_threshold 0.7
ObjectProperty,consequence,operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4024; sequence_match=0.1905,False,0.3511,False,top-3 avg score 0.3511 < final_threshold 0.7
ObjectProperty,andSequence,is assigner of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3990; levenshtein=0.1667; semantic=0.3924; sequence_match=0.2609,False,0.3508,False,top-3 avg score 0.3508 < final_threshold 0.7
ObjectProperty,inheritRelation,remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.1333; semantic=0.4061; sequence_match=0.1905,False,0.3507,False,top-3 avg score 0.3507 < final_threshold 0.7
ObjectProperty,operator,directly linked policy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4644; sequence_match=0.0714,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,partOf,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1500; semantic=0.4159; sequence_match=0.1538,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,leftOperand,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1364; semantic=0.3705; sequence_match=0.1818,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.7
ObjectProperty,leftOperand,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.1333; semantic=0.4326; sequence_match=0.1538,False,0.3488,False,top-3 avg score 0.3488 < final_threshold 0.7
ObjectProperty,and,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4286; sequence_match=0.1429,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.7
ObjectProperty,permission,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3444; levenshtein=0.1000; semantic=0.5764; sequence_match=0.1250,False,0.3486,False,top-3 avg score 0.3486 < final_threshold 0.7
ObjectProperty,partOf,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.3731; sequence_match=0.2000,False,0.3484,False,top-3 avg score 0.3484 < final_threshold 0.7
ObjectProperty,action,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4435; sequence_match=0.1053,False,0.3482,False,top-3 avg score 0.3482 < final_threshold 0.7
ObjectProperty,Only One,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.4526; sequence_match=0.1538,False,0.3477,False,top-3 avg score 0.3477 < final_threshold 0.7
ObjectProperty,target,is exclusive with,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.4967; sequence_match=0.0952,False,0.3471,False,top-3 avg score 0.3471 < final_threshold 0.7
ObjectProperty,hasPolicy,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3519; levenshtein=0.1111; semantic=0.5543; sequence_match=0.1333,False,0.3465,False,top-3 avg score 0.3465 < final_threshold 0.7
ObjectProperty,remedy,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5103; sequence_match=0.1111,False,0.346,False,top-3 avg score 0.3460 < final_threshold 0.7
ObjectProperty,function,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4139; levenshtein=0.1333; semantic=0.4480; sequence_match=0.1739,False,0.3453,False,top-3 avg score 0.3453 < final_threshold 0.7
ObjectProperty,operator,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3972; levenshtein=0.0667; semantic=0.4644; sequence_match=0.1739,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.7
ObjectProperty,implies,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.4447; sequence_match=0.1538,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,hasPolicy,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4609; levenshtein=0.1364; semantic=0.3804; sequence_match=0.1935,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,andSequence,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4640; sequence_match=0.1739,False,0.3448,False,top-3 avg score 0.3448 < final_threshold 0.7
ObjectProperty,failure,strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4515; sequence_match=0.1176,False,0.3447,False,top-3 avg score 0.3447 < final_threshold 0.7
ObjectProperty,constraint,is role of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4754; sequence_match=0.1111,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.7
ObjectProperty,and,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4275; sequence_match=0.1333,False,0.3443,False,top-3 avg score 0.3443 < final_threshold 0.7
ObjectProperty,leftOperand,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5202; levenshtein=0.1250; semantic=0.3411; sequence_match=0.1714,False,0.3443,False,top-3 avg score 0.3443 < final_threshold 0.7
ObjectProperty,and,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4009; sequence_match=0.1538,False,0.3442,False,top-3 avg score 0.3442 < final_threshold 0.7
ObjectProperty,consequence,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4956; sequence_match=0.1176,False,0.3442,False,top-3 avg score 0.3442 < final_threshold 0.7
ObjectProperty,target,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4956; sequence_match=0.1176,False,0.3442,False,top-3 avg score 0.3442 < final_threshold 0.7
ObjectProperty,prohibition,is assignee of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.3826; sequence_match=0.0870,False,0.3438,False,top-3 avg score 0.3438 < final_threshold 0.7
ObjectProperty,hasPolicy,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4720; sequence_match=0.1333,False,0.3438,False,top-3 avg score 0.3438 < final_threshold 0.7
ObjectProperty,remedy,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4135; sequence_match=0.1429,False,0.3437,False,top-3 avg score 0.3437 < final_threshold 0.7
ObjectProperty,remedy,is assignee of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.3918; sequence_match=0.2222,False,0.3436,False,top-3 avg score 0.3436 < final_threshold 0.7
ObjectProperty,assigner,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.3603; sequence_match=0.2222,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,prohibition,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5961; sequence_match=0.1111,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,failure,operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4460; sequence_match=0.1176,False,0.3429,False,top-3 avg score 0.3429 < final_threshold 0.7
ObjectProperty,partOf,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.3953; sequence_match=0.1818,False,0.3428,False,top-3 avg score 0.3428 < final_threshold 0.7
ObjectProperty,permission,conflict strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.4902; sequence_match=0.1538,False,0.3424,False,top-3 avg score 0.3424 < final_threshold 0.7
ObjectProperty,andSequence,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.4274; sequence_match=0.0952,False,0.3424,False,top-3 avg score 0.3424 < final_threshold 0.7
ObjectProperty,andSequence,is target of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4220; sequence_match=0.1905,False,0.3419,False,top-3 avg score 0.3419 < final_threshold 0.7
ObjectProperty,implies,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5916; sequence_match=0.1111,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,remedy,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0556; semantic=0.4510; sequence_match=0.1667,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,operator,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5465; sequence_match=0.1333,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,assignee,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4801; sequence_match=0.1000,False,0.3415,False,top-3 avg score 0.3415 < final_threshold 0.7
ObjectProperty,assigner,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4500; sequence_match=0.1429,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,remedy,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4500; sequence_match=0.1429,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,consequence,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4675; sequence_match=0.0952,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,remedy,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.4166; sequence_match=0.1905,False,0.3394,False,top-3 avg score 0.3394 < final_threshold 0.7
ObjectProperty,assignee,operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.0000; semantic=0.5878; sequence_match=0.1111,False,0.3385,False,top-3 avg score 0.3385 < final_threshold 0.7
ObjectProperty,inheritFrom,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3384; levenshtein=0.0909; semantic=0.4419; sequence_match=0.2353,False,0.3385,False,top-3 avg score 0.3385 < final_threshold 0.7
ObjectProperty,failure,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4960; levenshtein=0.1250; semantic=0.3233; sequence_match=0.1935,False,0.3376,False,top-3 avg score 0.3376 < final_threshold 0.7
ObjectProperty,andSequence,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4348; levenshtein=0.1000; semantic=0.3844; sequence_match=0.1935,False,0.3376,False,top-3 avg score 0.3376 < final_threshold 0.7
ObjectProperty,implies,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.0833; semantic=0.5896; sequence_match=0.1053,False,0.3374,False,top-3 avg score 0.3374 < final_threshold 0.7
ObjectProperty,andSequence,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.1250; semantic=0.4095; sequence_match=0.1481,False,0.3374,False,top-3 avg score 0.3374 < final_threshold 0.7
ObjectProperty,and,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4341; sequence_match=0.1111,False,0.3373,False,top-3 avg score 0.3373 < final_threshold 0.7
ObjectProperty,assignee,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4357; sequence_match=0.1429,False,0.3364,False,top-3 avg score 0.3364 < final_threshold 0.7
ObjectProperty,partOf,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4357; sequence_match=0.1429,False,0.3364,False,top-3 avg score 0.3364 < final_threshold 0.7
ObjectProperty,andSequence,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.4716; sequence_match=0.1176,False,0.3361,False,top-3 avg score 0.3361 < final_threshold 0.7
ObjectProperty,consequence,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.4853; sequence_match=0.1111,False,0.3359,False,top-3 avg score 0.3359 < final_threshold 0.7
ObjectProperty,scope,directly linked policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.1000; semantic=0.5117; sequence_match=0.1600,False,0.335,False,top-3 avg score 0.3350 < final_threshold 0.7
ObjectProperty,operand,exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4961; sequence_match=0.1000,False,0.3342,False,top-3 avg score 0.3342 < final_threshold 0.7
ObjectProperty,consequence,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4464; sequence_match=0.0952,False,0.3341,False,top-3 avg score 0.3341 < final_threshold 0.7
ObjectProperty,conflict,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4552; sequence_match=0.1000,False,0.3332,False,top-3 avg score 0.3332 < final_threshold 0.7
ObjectProperty,failure,part of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4089; sequence_match=0.1538,False,0.3331,False,top-3 avg score 0.3331 < final_threshold 0.7
ObjectProperty,andSequence,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4613; sequence_match=0.1176,False,0.3327,False,top-3 avg score 0.3327 < final_threshold 0.7
ObjectProperty,Only One,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3063; levenshtein=0.1333; semantic=0.5094; sequence_match=0.1818,False,0.3325,False,top-3 avg score 0.3325 < final_threshold 0.7
ObjectProperty,operator,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.4929; sequence_match=0.1429,False,0.3323,False,top-3 avg score 0.3323 < final_threshold 0.7
ObjectProperty,constraint,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0833; semantic=0.4946; sequence_match=0.0909,False,0.3322,False,top-3 avg score 0.3322 < final_threshold 0.7
