prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has clause,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.5234; sequence_match=0.1905,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,has input,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5921; sequence_match=0.2000,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,is encoded in,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5606; levenshtein=0.1818; semantic=0.3948; sequence_match=0.2667,False,0.4073,False,top-3 avg score 0.4073 < final_threshold 0.7
ObjectProperty,is developed by,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.4736; sequence_match=0.2609,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.7
ObjectProperty,has declared status,export to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5172; levenshtein=0.2353; semantic=0.3814; sequence_match=0.3200,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,has function,produces,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5580; sequence_match=0.1053,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,is alternative format of,performs task,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4183; levenshtein=0.2857; semantic=0.3701; sequence_match=0.4242,False,0.4042,False,top-3 avg score 0.4042 < final_threshold 0.7
ObjectProperty,is encoded in,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4045; sequence_match=0.2857,False,0.404,False,top-3 avg score 0.4040 < final_threshold 0.7
ObjectProperty,is encoded in,has algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5076; levenshtein=0.1667; semantic=0.5376; sequence_match=0.0870,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.7
ObjectProperty,has version,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5237; sequence_match=0.1818,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,has specified data input,supports export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.1905; semantic=0.4662; sequence_match=0.2286,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.7
ObjectProperty,uses platform,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1765; semantic=0.4976; sequence_match=0.2759,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.7
ObjectProperty,is alternative format of,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5349; levenshtein=0.2381; semantic=0.3528; sequence_match=0.3226,False,0.4034,False,top-3 avg score 0.4034 < final_threshold 0.7
ObjectProperty,has declared status,supports export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5383; levenshtein=0.1176; semantic=0.4128; sequence_match=0.2581,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.7
ObjectProperty,has version,uses data,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5412; sequence_match=0.1111,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,has version,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1765; semantic=0.5208; sequence_match=0.2222,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,implements,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4718; sequence_match=0.2500,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,has input,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4984; sequence_match=0.2222,False,0.4013,False,top-3 avg score 0.4013 < final_threshold 0.7
ObjectProperty,is encoded in,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.4131; sequence_match=0.2857,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,has input,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.5558; sequence_match=0.2400,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,has declared status,target tool,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4647; levenshtein=0.1765; semantic=0.3664; sequence_match=0.3704,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,is encoded in,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.3912; sequence_match=0.2857,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.7
ObjectProperty,is encoded in,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4909; levenshtein=0.1333; semantic=0.4791; sequence_match=0.2308,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
ObjectProperty,has input,export from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.4950; sequence_match=0.2222,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.7
ObjectProperty,has specified data output,export from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4424; levenshtein=0.1364; semantic=0.5689; sequence_match=0.1875,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,has license,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5547; sequence_match=0.2500,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,is alternative format of,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.3723; sequence_match=0.1935,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,has function,export to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5080; sequence_match=0.2105,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,has interface,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5543; sequence_match=0.1667,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,has specified data output,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4586; sequence_match=0.2778,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.7
ObjectProperty,is encoded in,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4792; sequence_match=0.2222,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.7
ObjectProperty,is software for,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1538; semantic=0.4853; sequence_match=0.2400,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,has version,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5115; sequence_match=0.1818,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,has specified data output,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.4728; sequence_match=0.1875,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,has license,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.5101; sequence_match=0.1818,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,is encoded in,export to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4962; sequence_match=0.2105,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,is software for,has version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4538; sequence_match=0.1739,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.7
ObjectProperty,has specified data output,supports task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5097; sequence_match=0.1176,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,has specified data output,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5091; levenshtein=0.2273; semantic=0.4122; sequence_match=0.2500,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,is encoded in,produces,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.1818; semantic=0.3997; sequence_match=0.3158,False,0.39,False,top-3 avg score 0.3900 < final_threshold 0.7
ObjectProperty,implements,has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5461; sequence_match=0.2000,False,0.3895,False,top-3 avg score 0.3895 < final_threshold 0.7
ObjectProperty,has specified data input,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5198; levenshtein=0.0952; semantic=0.4865; sequence_match=0.1600,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,has license,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.5787; sequence_match=0.1818,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.7
ObjectProperty,is encoded in,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4542; sequence_match=0.2222,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
ObjectProperty,has specified data output,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5177; levenshtein=0.0909; semantic=0.4933; sequence_match=0.1538,False,0.3883,False,top-3 avg score 0.3883 < final_threshold 0.7
ObjectProperty,has input,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5384; sequence_match=0.1667,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,is developed by,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.0769; semantic=0.5212; sequence_match=0.2000,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
ObjectProperty,implements,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5404; sequence_match=0.2000,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.7
ObjectProperty,has specified data output,produces,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4841; levenshtein=0.1364; semantic=0.5412; sequence_match=0.0667,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,has license,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4935; sequence_match=0.2000,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.7
ObjectProperty,has output,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5517; sequence_match=0.1538,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.7
ObjectProperty,is alternative format of,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.2381; semantic=0.3836; sequence_match=0.2581,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.7
ObjectProperty,uses platform,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.4712; sequence_match=0.1818,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.7
ObjectProperty,is software for,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.4161; sequence_match=0.3000,False,0.386,False,top-3 avg score 0.3860 < final_threshold 0.7
ObjectProperty,uses software,has programming language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4146; levenshtein=0.1364; semantic=0.6032; sequence_match=0.1176,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.7
ObjectProperty,has clause,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.4654; sequence_match=0.2105,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.7
ObjectProperty,is alternative format of,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1905; semantic=0.4178; sequence_match=0.2143,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.7
ObjectProperty,is alternative format of,supports export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.2857; semantic=0.3952; sequence_match=0.2857,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
ObjectProperty,has license,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.5115; sequence_match=0.1818,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
ObjectProperty,is encoded in,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.4422; sequence_match=0.2400,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,is developed by,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4478; levenshtein=0.0714; semantic=0.4783; sequence_match=0.2222,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.7
ObjectProperty,is encoded in,export from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4933; sequence_match=0.1905,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.7
ObjectProperty,implements,has tool for task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.1429; semantic=0.4973; sequence_match=0.2500,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,is software for,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.4809; sequence_match=0.2609,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,implements,export to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4680; sequence_match=0.2222,False,0.3791,False,top-3 avg score 0.3791 < final_threshold 0.7
ObjectProperty,has clause,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3922; levenshtein=0.1765; semantic=0.5144; sequence_match=0.2308,False,0.3791,False,top-3 avg score 0.3791 < final_threshold 0.7
ObjectProperty,has specified data input,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4810; levenshtein=0.1429; semantic=0.4626; sequence_match=0.1935,False,0.379,False,top-3 avg score 0.3790 < final_threshold 0.7
ObjectProperty,is software for,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4541; sequence_match=0.2000,False,0.378,False,top-3 avg score 0.3780 < final_threshold 0.7
ObjectProperty,is encoded in,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4384; levenshtein=0.0667; semantic=0.5413; sequence_match=0.1538,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.7
ObjectProperty,is developed by,export to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.4734; sequence_match=0.1905,False,0.3773,False,top-3 avg score 0.3773 < final_threshold 0.7
ObjectProperty,is developed by,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.0769; semantic=0.4509; sequence_match=0.2000,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.7
ObjectProperty,has interface,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.5377; sequence_match=0.1818,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.7
ObjectProperty,is encoded in,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4192; sequence_match=0.2222,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.7
ObjectProperty,is alternative format of,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5280; levenshtein=0.1429; semantic=0.4352; sequence_match=0.1667,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,has output,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.5224; sequence_match=0.1905,False,0.3765,False,top-3 avg score 0.3765 < final_threshold 0.7
ObjectProperty,has declared status,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.3652; sequence_match=0.2222,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.7
ObjectProperty,implements,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.1667; semantic=0.5381; sequence_match=0.1818,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,has function,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.0909; semantic=0.5981; sequence_match=0.1333,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,is alternative format of,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.2381; semantic=0.3651; sequence_match=0.2424,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.7
ObjectProperty,has declared status,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.1765; semantic=0.3935; sequence_match=0.1905,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.7
ObjectProperty,is alternative format of,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5349; levenshtein=0.2381; semantic=0.3296; sequence_match=0.2581,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.7
ObjectProperty,has format specification,produces,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5631; levenshtein=0.0909; semantic=0.4678; sequence_match=0.0667,False,0.374,False,top-3 avg score 0.3740 < final_threshold 0.7
ObjectProperty,is developed by,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.0667; semantic=0.4305; sequence_match=0.2143,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.7
ObjectProperty,has clause,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.5134; sequence_match=0.1905,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.7
ObjectProperty,has declared status,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3961; levenshtein=0.0588; semantic=0.4303; sequence_match=0.2941,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.7
ObjectProperty,has specified data output,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1364; semantic=0.4615; sequence_match=0.1765,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.7
ObjectProperty,is software for,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.1364; semantic=0.5409; sequence_match=0.1714,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,has specified data input,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3984; levenshtein=0.1429; semantic=0.4892; sequence_match=0.2286,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,has clause,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4101; levenshtein=0.2143; semantic=0.4448; sequence_match=0.2609,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.7
ObjectProperty,has specified data input,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4246; levenshtein=0.0952; semantic=0.5084; sequence_match=0.1818,False,0.3716,False,top-3 avg score 0.3716 < final_threshold 0.7
ObjectProperty,is developed by,export from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.0769; semantic=0.4878; sequence_match=0.1739,False,0.371,False,top-3 avg score 0.3710 < final_threshold 0.7
ObjectProperty,is developed by,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4964; sequence_match=0.1905,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,has specified data input,supports task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4183; levenshtein=0.1905; semantic=0.5021; sequence_match=0.1212,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,has declared status,produces,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5064; levenshtein=0.2353; semantic=0.3686; sequence_match=0.0800,False,0.3701,False,top-3 avg score 0.3701 < final_threshold 0.7
ObjectProperty,is developed by,has collaborator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.1333; semantic=0.4485; sequence_match=0.2143,False,0.3681,False,top-3 avg score 0.3681 < final_threshold 0.7
ObjectProperty,has format specification,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5177; levenshtein=0.0909; semantic=0.4321; sequence_match=0.1538,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.7
ObjectProperty,is developed by,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4478; levenshtein=0.0714; semantic=0.4328; sequence_match=0.2222,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.7
ObjectProperty,is encoded in,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4909; levenshtein=0.1333; semantic=0.3788; sequence_match=0.2308,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.7
ObjectProperty,has clause,produces,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.5000; sequence_match=0.1176,False,0.3664,False,top-3 avg score 0.3664 < final_threshold 0.7
ObjectProperty,has function,export from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4920; sequence_match=0.1905,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.7
ObjectProperty,is encoded in,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.1429; semantic=0.4700; sequence_match=0.2400,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.7
ObjectProperty,is encoded in,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4377; sequence_match=0.1739,False,0.3646,False,top-3 avg score 0.3646 < final_threshold 0.7
ObjectProperty,has interface,export from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.1667; semantic=0.5058; sequence_match=0.1818,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.7
ObjectProperty,has format specification,target tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4424; levenshtein=0.2273; semantic=0.4229; sequence_match=0.1875,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.7
ObjectProperty,has input,produces,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5509; sequence_match=0.1250,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.7
ObjectProperty,has declared status,export from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4922; levenshtein=0.1765; semantic=0.3779; sequence_match=0.2222,False,0.3641,False,top-3 avg score 0.3641 < final_threshold 0.7
ObjectProperty,is developed by,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.0000; semantic=0.4902; sequence_match=0.1600,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.7
ObjectProperty,implements,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.0000; semantic=0.5570; sequence_match=0.1176,False,0.363,False,top-3 avg score 0.3630 < final_threshold 0.7
ObjectProperty,is alternative format of,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4206; levenshtein=0.1905; semantic=0.3798; sequence_match=0.2857,False,0.3621,False,top-3 avg score 0.3621 < final_threshold 0.7
ObjectProperty,implements,has export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4355; sequence_match=0.2105,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.7
ObjectProperty,has specified data input,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4468; levenshtein=0.1905; semantic=0.4388; sequence_match=0.1935,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,has declared status,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4171; levenshtein=0.1765; semantic=0.4032; sequence_match=0.2581,False,0.3595,False,top-3 avg score 0.3595 < final_threshold 0.7
ObjectProperty,has license,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.1429; semantic=0.5162; sequence_match=0.1667,False,0.3588,False,top-3 avg score 0.3588 < final_threshold 0.7
ObjectProperty,implements,has collaborator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1333; semantic=0.4683; sequence_match=0.1600,False,0.3576,False,top-3 avg score 0.3576 < final_threshold 0.7
ObjectProperty,has specified data input,produces,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4877; levenshtein=0.0952; semantic=0.4856; sequence_match=0.0690,False,0.3562,False,top-3 avg score 0.3562 < final_threshold 0.7
ObjectProperty,is developed by,has algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4936; levenshtein=0.0769; semantic=0.4949; sequence_match=0.0800,False,0.3562,False,top-3 avg score 0.3562 < final_threshold 0.7
ObjectProperty,has specified data input,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4351; levenshtein=0.1429; semantic=0.4743; sequence_match=0.1579,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.7
ObjectProperty,implements,has help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4838; sequence_match=0.1176,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.7
ObjectProperty,is encoded in,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4146; sequence_match=0.1905,False,0.3552,False,top-3 avg score 0.3552 < final_threshold 0.7
ObjectProperty,is developed by,has tool for task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3706; levenshtein=0.1429; semantic=0.4727; sequence_match=0.2222,False,0.3552,False,top-3 avg score 0.3552 < final_threshold 0.7
ObjectProperty,implements,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4979; sequence_match=0.1000,False,0.3548,False,top-3 avg score 0.3548 < final_threshold 0.7
ObjectProperty,has declared status,involves tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4395; levenshtein=0.2353; semantic=0.3873; sequence_match=0.2069,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.7
