prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,was developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.9267; levenshtein=0.8571; semantic=0.9511; sequence_match=0.8889,False,0.9223,True,selected
ObjectProperty,has specified data input,is compatible with tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5587; levenshtein=0.1429; semantic=0.4351; sequence_match=0.2927,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.7
ObjectProperty,has function,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.6289; sequence_match=0.1739,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.7
ObjectProperty,is encoded in,is compatible with tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5040; levenshtein=0.2000; semantic=0.3928; sequence_match=0.3871,False,0.428,False,top-3 avg score 0.4280 < final_threshold 0.7
ObjectProperty,has output,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5630; levenshtein=0.1333; semantic=0.5538; sequence_match=0.1667,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,has input,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5142; sequence_match=0.2857,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.7
ObjectProperty,implements,processes input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.4678; sequence_match=0.2500,False,0.4276,False,top-3 avg score 0.4276 < final_threshold 0.7
ObjectProperty,uses platform,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1333; semantic=0.4719; sequence_match=0.2222,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,has license,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,implements,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4973; sequence_match=0.2400,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,has specified data output,produces export,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5358; levenshtein=0.1818; semantic=0.5641; sequence_match=0.1667,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,has version,relates to feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.1875; semantic=0.5025; sequence_match=0.3077,False,0.427,False,top-3 avg score 0.4270 < final_threshold 0.7
ObjectProperty,implements,has version feature usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5177; sequence_match=0.2500,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.7
ObjectProperty,has interface,supports dataset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5414; sequence_match=0.2222,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
ObjectProperty,has declared status,supports dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6516; levenshtein=0.2353; semantic=0.3770; sequence_match=0.2500,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,uses software,supports output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2500; semantic=0.4439; sequence_match=0.3125,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,has declared status,performs task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4510; levenshtein=0.2941; semantic=0.4130; sequence_match=0.4138,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,implements,relates to feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.1875; semantic=0.4986; sequence_match=0.3077,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,has function,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.1667; semantic=0.7038; sequence_match=0.1739,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,has function,is compatible with tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5040; levenshtein=0.1500; semantic=0.5142; sequence_match=0.2581,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.7
ObjectProperty,has output,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4619; sequence_match=0.2857,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.7
ObjectProperty,is alternative format of,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5810; levenshtein=0.1905; semantic=0.3609; sequence_match=0.3333,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.7
ObjectProperty,has function,via format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4397; sequence_match=0.3000,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.7
ObjectProperty,has input,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5472; sequence_match=0.2000,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.7
ObjectProperty,is developed by,has version feature usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5236; levenshtein=0.1818; semantic=0.4639; sequence_match=0.2857,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.7
ObjectProperty,has specified data input,requires format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5159; levenshtein=0.1429; semantic=0.5277; sequence_match=0.2286,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,has specified data input,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5575; levenshtein=0.2857; semantic=0.4108; sequence_match=0.3030,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.7
ObjectProperty,is alternative format of,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.1905; semantic=0.4368; sequence_match=0.2778,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.7
ObjectProperty,has function,provides feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.1333; semantic=0.6616; sequence_match=0.2308,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.7
ObjectProperty,has license,supports dataset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1333; semantic=0.5268; sequence_match=0.2400,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.7
ObjectProperty,has clause,is compatible with tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1500; semantic=0.4555; sequence_match=0.2759,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.7
ObjectProperty,uses software,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.1600; semantic=0.5127; sequence_match=0.2162,False,0.422,False,top-3 avg score 0.4220 < final_threshold 0.7
ObjectProperty,is encoded in,has compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1250; semantic=0.4317; sequence_match=0.2963,False,0.422,False,top-3 avg score 0.4220 < final_threshold 0.7
ObjectProperty,uses software,is implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.5194; sequence_match=0.2963,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.7
ObjectProperty,is alternative format of,collaborates with developer,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6232; levenshtein=0.1600; semantic=0.2923; sequence_match=0.3478,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,has declared status,can process output of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5654; levenshtein=0.1667; semantic=0.4121; sequence_match=0.2857,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,has interface,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5552; levenshtein=0.2000; semantic=0.4893; sequence_match=0.2162,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.7
ObjectProperty,uses software,has format category,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.2353; semantic=0.4143; sequence_match=0.2759,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.7
ObjectProperty,has specified data input,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4780; levenshtein=0.1429; semantic=0.4892; sequence_match=0.2927,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.7
ObjectProperty,has specified data input,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.1905; semantic=0.4101; sequence_match=0.2857,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.7
ObjectProperty,is encoded in,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.0909; semantic=0.4839; sequence_match=0.1905,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,implements,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4879; sequence_match=0.2609,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,has format specification,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5347; levenshtein=0.2273; semantic=0.4378; sequence_match=0.2857,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,is alternative format of,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.4372; sequence_match=0.2941,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,is alternative format of,employs algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.2381; semantic=0.3812; sequence_match=0.3243,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,has clause,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5387; sequence_match=0.1905,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,implements,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5321; levenshtein=0.1852; semantic=0.4545; sequence_match=0.2703,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.7
ObjectProperty,is developed by,employs algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1250; semantic=0.4799; sequence_match=0.2759,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.7
ObjectProperty,has input,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.2143; semantic=0.4534; sequence_match=0.2727,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,has clause,can process output of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4781; sequence_match=0.2222,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,has declared status,has export config,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.2941; semantic=0.3643; sequence_match=0.3125,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.7
ObjectProperty,is developed by,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4984; sequence_match=0.2609,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,is software for,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4075; sequence_match=0.3077,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,has specified data input,via format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5312; levenshtein=0.1429; semantic=0.4550; sequence_match=0.2667,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.7
ObjectProperty,has specified data input,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.5164; sequence_match=0.1212,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,is alternative format of,requires dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5280; levenshtein=0.1905; semantic=0.3889; sequence_match=0.3333,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,has input,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.4649; sequence_match=0.2727,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,uses software,has collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5097; levenshtein=0.1250; semantic=0.5244; sequence_match=0.2143,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.7
ObjectProperty,has specified data output,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5347; levenshtein=0.1818; semantic=0.4277; sequence_match=0.2857,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,has format specification,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5523; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2286,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,has version,supports dataset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1333; semantic=0.5355; sequence_match=0.2400,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.7
ObjectProperty,is software for,supports dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5731; levenshtein=0.2000; semantic=0.4597; sequence_match=0.2143,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.7
ObjectProperty,has function,processes input,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.0714; semantic=0.5365; sequence_match=0.2400,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.7
ObjectProperty,has clause,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.2143; semantic=0.4050; sequence_match=0.3478,False,0.4154,False,top-3 avg score 0.4154 < final_threshold 0.7
ObjectProperty,is alternative format of,supports dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.1905; semantic=0.3581; sequence_match=0.3333,False,0.4154,False,top-3 avg score 0.4154 < final_threshold 0.7
ObjectProperty,has format specification,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.1600; semantic=0.3874; sequence_match=0.3404,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.7
ObjectProperty,is encoded in,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4368; sequence_match=0.3333,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,uses software,has development model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4386; levenshtein=0.2632; semantic=0.4827; sequence_match=0.3226,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,has function,requires format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4913; levenshtein=0.0714; semantic=0.5123; sequence_match=0.2400,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.7
ObjectProperty,uses platform,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5556; sequence_match=0.1818,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,is software for,was developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4473; levenshtein=0.1429; semantic=0.4986; sequence_match=0.2963,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.7
ObjectProperty,is encoded in,requires format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.1429; semantic=0.5311; sequence_match=0.2400,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,uses platform,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4359; sequence_match=0.3333,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,has version,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.2500; semantic=0.4742; sequence_match=0.2727,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,is developed by,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4720; sequence_match=0.0769,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,has specified data output,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.2727; semantic=0.3950; sequence_match=0.2941,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
ObjectProperty,has license,relates to feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4708; levenshtein=0.2500; semantic=0.4599; sequence_match=0.3077,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,has specified data output,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.5199; sequence_match=0.1176,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,has input,provides feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1333; semantic=0.5429; sequence_match=0.1739,False,0.4121,False,top-3 avg score 0.4121 < final_threshold 0.7
ObjectProperty,has specified data input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.5652; sequence_match=0.0588,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,implements,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5620; sequence_match=0.2500,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,is software for,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4505; sequence_match=0.2400,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,is developed by,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4367; sequence_match=0.2857,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,is developed by,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.1429; semantic=0.4347; sequence_match=0.2222,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,has clause,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.4693; sequence_match=0.1818,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,has clause,processes input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5042; levenshtein=0.1429; semantic=0.4656; sequence_match=0.2609,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,uses software,supports input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5292; levenshtein=0.2105; semantic=0.4432; sequence_match=0.2581,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,has specified data output,is compatible with tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.1818; semantic=0.4292; sequence_match=0.2381,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.7
ObjectProperty,has clause,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.1429; semantic=0.4744; sequence_match=0.2609,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,has output,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.6204; sequence_match=0.1905,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
ObjectProperty,is encoded in,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.3891; sequence_match=0.3478,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.7
ObjectProperty,has specified data output,requires format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4784; levenshtein=0.1818; semantic=0.5252; sequence_match=0.2222,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.7
ObjectProperty,has specified data output,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.2273; semantic=0.3845; sequence_match=0.2778,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.7
ObjectProperty,has input,requires format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.5298; sequence_match=0.1818,False,0.4078,False,top-3 avg score 0.4078 < final_threshold 0.7
ObjectProperty,has specified data input,relates to feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5155; levenshtein=0.1905; semantic=0.4375; sequence_match=0.2703,False,0.4078,False,top-3 avg score 0.4078 < final_threshold 0.7
ObjectProperty,has clause,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4689; levenshtein=0.1600; semantic=0.4603; sequence_match=0.2941,False,0.4078,False,top-3 avg score 0.4078 < final_threshold 0.7
ObjectProperty,has clause,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.5234; sequence_match=0.1905,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,is developed by,is compatible with tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5342; levenshtein=0.1500; semantic=0.4462; sequence_match=0.2424,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,has input,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5921; sequence_match=0.2000,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,has input,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5976; sequence_match=0.0833,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,is software for,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4671; levenshtein=0.2308; semantic=0.4354; sequence_match=0.3200,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,is encoded in,runs on,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.4668; sequence_match=0.2353,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
ObjectProperty,has output,requires format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.1429; semantic=0.5513; sequence_match=0.1739,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,has format specification,employs algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5461; levenshtein=0.1818; semantic=0.4617; sequence_match=0.2105,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.7
ObjectProperty,uses software,has development activity level,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1852; semantic=0.5021; sequence_match=0.3077,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,is encoded in,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.1333; semantic=0.4487; sequence_match=0.3077,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.7
ObjectProperty,has input,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.0769; semantic=0.4098; sequence_match=0.2857,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.7
ObjectProperty,has specified data output,relates to feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.2273; semantic=0.4248; sequence_match=0.2632,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,has format specification,processes input,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5358; levenshtein=0.2273; semantic=0.4512; sequence_match=0.1111,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,has interface,requires format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.5073; sequence_match=0.1538,False,0.4042,False,top-3 avg score 0.4042 < final_threshold 0.7
ObjectProperty,is alternative format of,performs task,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4183; levenshtein=0.2857; semantic=0.3701; sequence_match=0.4242,False,0.4042,False,top-3 avg score 0.4042 < final_threshold 0.7
ObjectProperty,has clause,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1333; semantic=0.4507; sequence_match=0.2500,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.7
ObjectProperty,has version,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5237; sequence_match=0.1818,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,has input,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5638; sequence_match=0.2857,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.7
ObjectProperty,has version,provides feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1333; semantic=0.5493; sequence_match=0.1600,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.7
ObjectProperty,uses software,was developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.1429; semantic=0.5220; sequence_match=0.2308,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.7
ObjectProperty,has function,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.5606; sequence_match=0.0741,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,has declared status,requires format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4827; levenshtein=0.1765; semantic=0.4026; sequence_match=0.3226,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,has input,relates to feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4549; sequence_match=0.2500,False,0.4016,False,top-3 avg score 0.4016 < final_threshold 0.7
ObjectProperty,has function,supports dataset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4601; levenshtein=0.0667; semantic=0.5122; sequence_match=0.2308,False,0.401,False,top-3 avg score 0.4010 < final_threshold 0.7
ObjectProperty,is alternative format of,has compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5020; levenshtein=0.2381; semantic=0.4300; sequence_match=0.2703,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,is encoded in,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4909; levenshtein=0.1333; semantic=0.4791; sequence_match=0.2308,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
