role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,consequence,hasconsequence,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.9272; sequence_match=0.8800,False,0.8917,True,selected
property,target,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5152; sequence_match=0.2000,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.6
property,assigner,istypeof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4835; sequence_match=0.2500,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.6
property,hasduty,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.1579; semantic=0.5567; sequence_match=0.2308,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.6
property,partof,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4645; sequence_match=0.2353,False,0.4016,False,top-3 avg score 0.4016 < final_threshold 0.6
property,obligation,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5598; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.6
property,failure,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4771; sequence_match=0.2500,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
property,relation,containsconstraint,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.5357; sequence_match=0.1538,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
property,operand,ispartyto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.5043; sequence_match=0.1250,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.6
property,assigner,issubclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.4715; sequence_match=0.3000,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.6
property,assignee,istypeof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4796; sequence_match=0.2500,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.6
property,hasduty,containsconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.5406; sequence_match=0.2400,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.6
property,failure,containsconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1667; semantic=0.4258; sequence_match=0.2400,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.6
property,hasduty,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5374; sequence_match=0.2105,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.6
property,targetpolicy,hasduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.4975; sequence_match=0.2105,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.6
property,relation,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1333; semantic=0.5121; sequence_match=0.2609,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.6
property,scope,violatesprohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5035; levenshtein=0.1053; semantic=0.5239; sequence_match=0.1667,False,0.3980,False,top-3 avg score 0.3980 < final_threshold 0.6
property,scope,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5780; sequence_match=0.1667,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.6
property,operand,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2143; semantic=0.4540; sequence_match=0.2857,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.6
property,function,linkstopolicy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4419; sequence_match=0.1905,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
property,and,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4990; sequence_match=0.2000,False,0.3970,False,top-3 avg score 0.3970 < final_threshold 0.6
property,function,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1333; semantic=0.4242; sequence_match=0.2609,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.6
property,hasoperator,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4626; levenshtein=0.1333; semantic=0.4193; sequence_match=0.3077,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.6
property,relation,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.3339; sequence_match=0.3256,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.6
property,or,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5178; sequence_match=0.1429,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.6
property,targetpolicy,containsconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4752; sequence_match=0.2667,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.6
property,targetpolicy,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1538; semantic=0.4812; sequence_match=0.2400,False,0.3950,False,top-3 avg score 0.3950 < final_threshold 0.6
property,andsequence,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4159; sequence_match=0.2609,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.6
property,or,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.0571; semantic=0.3904; sequence_match=0.1081,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.6
property,remedy,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.5291; sequence_match=0.2353,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.6
property,consequence,linkstopolicy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4780; sequence_match=0.0833,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.6
property,hasconstraint,issubclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4783; sequence_match=0.2400,False,0.3940,False,top-3 avg score 0.3940 < final_threshold 0.6
property,target,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.1364; semantic=0.4463; sequence_match=0.2857,False,0.3939,False,top-3 avg score 0.3939 < final_threshold 0.6
property,function,violatesprohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.2105; semantic=0.4853; sequence_match=0.2963,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.6
property,failure,hascomponent,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4867; sequence_match=0.2105,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.6
property,andsequence,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4392; levenshtein=0.2105; semantic=0.4754; sequence_match=0.2667,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.6
property,haspermission,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4551; levenshtein=0.0769; semantic=0.4953; sequence_match=0.2308,False,0.3937,False,top-3 avg score 0.3937 < final_threshold 0.6
property,inheritrelation,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.5258; sequence_match=0.1818,False,0.3935,False,top-3 avg score 0.3935 < final_threshold 0.6
property,remedy,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5667; sequence_match=0.2000,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.6
property,consequence,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5009; sequence_match=0.2222,False,0.3930,False,top-3 avg score 0.3930 < final_threshold 0.6
property,hasduty,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1364; semantic=0.4675; sequence_match=0.2069,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
property,target,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4802; sequence_match=0.2222,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
property,hasaction,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.4912; sequence_match=0.1818,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.6
property,hasprohibition,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.2143; semantic=0.4860; sequence_match=0.2308,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
property,relation,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.4098; sequence_match=0.2000,False,0.3910,False,top-3 avg score 0.3910 < final_threshold 0.6
property,scope,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5810; levenshtein=0.1143; semantic=0.3914; sequence_match=0.2000,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.6
property,hasoperator,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5350; sequence_match=0.1818,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
property,targetpolicy,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4233; sequence_match=0.2963,False,0.3899,False,top-3 avg score 0.3899 < final_threshold 0.6
property,function,istypeof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5442; sequence_match=0.1250,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.6
property,consequence,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5436; levenshtein=0.2000; semantic=0.4058; sequence_match=0.2174,False,0.3890,False,top-3 avg score 0.3890 < final_threshold 0.6
property,failure,violatesprohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5258; levenshtein=0.1053; semantic=0.4870; sequence_match=0.1538,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.6
property,hasduty,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.4715; sequence_match=0.2105,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
property,consequence,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4221; sequence_match=0.2609,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.6
property,assigner,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5504; sequence_match=0.1905,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.6
property,failure,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4849; sequence_match=0.2000,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
property,obligation,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.5912; sequence_match=0.1739,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
property,onlyone,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4227; sequence_match=0.2308,False,0.3880,False,top-3 avg score 0.3880 < final_threshold 0.6
property,failure,specifiesduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4202; sequence_match=0.3000,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
property,and,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.4161; sequence_match=0.1600,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.6
property,partof,containsconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.4671; sequence_match=0.2500,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.6
property,or,hascomponent,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.4904; sequence_match=0.1429,False,0.3870,False,top-3 avg score 0.3870 < final_threshold 0.6
property,hasduty,violatesprohibition,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4177; levenshtein=0.1579; semantic=0.5836; sequence_match=0.1538,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.6
property,assigner,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4152; sequence_match=0.2667,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.6
property,relation,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.4573; sequence_match=0.2727,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,onlyone,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3565; sequence_match=0.2727,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,hasprohibition,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.1429; semantic=0.5545; sequence_match=0.1600,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
property,obligation,issubclassof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5722; levenshtein=0.1667; semantic=0.4170; sequence_match=0.0909,False,0.3853,False,top-3 avg score 0.3853 < final_threshold 0.6
property,targetpolicy,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.1429; semantic=0.4680; sequence_match=0.2308,False,0.3850,False,top-3 avg score 0.3850 < final_threshold 0.6
property,obligation,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4905; levenshtein=0.2000; semantic=0.3524; sequence_match=0.3111,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
property,relation,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.4953; sequence_match=0.1905,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.6
property,and,hascomponent,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4148; sequence_match=0.2667,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.6
property,remedy,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4730; sequence_match=0.1905,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
property,assigner,specifiesconflictresolutionstrategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5849; levenshtein=0.1429; semantic=0.4237; sequence_match=0.0930,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.6
property,or,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5008; sequence_match=0.1250,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.6
property,assignee,violatesprohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4035; levenshtein=0.1579; semantic=0.4484; sequence_match=0.2963,False,0.3827,False,top-3 avg score 0.3827 < final_threshold 0.6
property,onlyone,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.6029; sequence_match=0.2222,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.6
property,and,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4985; sequence_match=0.1667,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
property,hasduty,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.4918; sequence_match=0.1818,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
property,consequence,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4900; sequence_match=0.1739,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.6
property,onlyone,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4035; sequence_match=0.3000,False,0.3818,False,top-3 avg score 0.3818 < final_threshold 0.6
property,hasconstraint,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5238; sequence_match=0.0800,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.6
property,assignee,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4000; sequence_match=0.2667,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
property,partof,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4518; sequence_match=0.2000,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
property,assigner,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5291; sequence_match=0.1905,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,scope,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5481; sequence_match=0.1538,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,hasoperator,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0000; semantic=0.4987; sequence_match=0.0870,False,0.3809,False,top-3 avg score 0.3809 < final_threshold 0.6
property,hasduty,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4919; sequence_match=0.1053,False,0.3809,False,top-3 avg score 0.3809 < final_threshold 0.6
property,function,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5263; sequence_match=0.2105,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.6
property,partof,specifiesduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4335; sequence_match=0.2105,False,0.3799,False,top-3 avg score 0.3799 < final_threshold 0.6
property,hasconstraint,istypeof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5238; sequence_match=0.1905,False,0.3795,False,top-3 avg score 0.3795 < final_threshold 0.6
property,target,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.6010; sequence_match=0.1176,False,0.3793,False,top-3 avg score 0.3793 < final_threshold 0.6
property,inheritrelation,istypeof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4139; levenshtein=0.2000; semantic=0.4624; sequence_match=0.2609,False,0.3791,False,top-3 avg score 0.3791 < final_threshold 0.6
property,function,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5809; sequence_match=0.1333,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
property,haspermission,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4111; sequence_match=0.2143,False,0.3783,False,top-3 avg score 0.3783 < final_threshold 0.6
property,andsequence,containsconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4142; sequence_match=0.2759,False,0.3781,False,top-3 avg score 0.3781 < final_threshold 0.6
property,hasaction,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4654; sequence_match=0.2000,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.6
property,failure,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1714; semantic=0.3620; sequence_match=0.2857,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.6
property,haspermission,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4393; levenshtein=0.1333; semantic=0.4077; sequence_match=0.2857,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,handlepolicyconflicts,istypeof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.1429; semantic=0.3580; sequence_match=0.2069,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.6
property,consequence,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.2000; semantic=0.4402; sequence_match=0.2308,False,0.3770,False,top-3 avg score 0.3770 < final_threshold 0.6
property,operand,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4262; sequence_match=0.2727,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
property,and,islinkedtoasset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6000; levenshtein=0.1333; semantic=0.3968; sequence_match=0.1111,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.6
property,assignee,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5145; sequence_match=0.1905,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.6
property,function,ispartof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5036; sequence_match=0.1250,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.6
property,andsequence,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.2308; semantic=0.3773; sequence_match=0.2500,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.6
property,operand,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.0909; semantic=0.4754; sequence_match=0.1379,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,operand,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4489; sequence_match=0.2222,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,inheritsfrom,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.4005; sequence_match=0.2353,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.6
property,targetpolicy,hascomponent,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4034; sequence_match=0.2500,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.6
property,or,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0667; semantic=0.4853; sequence_match=0.1176,False,0.3750,False,top-3 avg score 0.3750 < final_threshold 0.6
property,andsequence,istypeof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4372; sequence_match=0.2105,False,0.3750,False,top-3 avg score 0.3750 < final_threshold 0.6
property,and,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4561; sequence_match=0.1818,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
property,handlepolicyconflicts,isexclusive,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4975; levenshtein=0.1429; semantic=0.4835; sequence_match=0.1250,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,and,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4559; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,failure,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.4291; sequence_match=0.2105,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,and,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4620; levenshtein=0.1053; semantic=0.4793; sequence_match=0.1818,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.6
property,obligation,istypeof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1000; semantic=0.4536; sequence_match=0.1111,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.6
property,targetpolicy,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.3760; sequence_match=0.2609,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.6
property,function,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.2000; semantic=0.3576; sequence_match=0.2791,False,0.3701,False,top-3 avg score 0.3701 < final_threshold 0.6
property,handlepolicyconflicts,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5280; levenshtein=0.1429; semantic=0.3599; sequence_match=0.2222,False,0.3700,False,top-3 avg score 0.3700 < final_threshold 0.6
property,failure,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5429; levenshtein=0.1333; semantic=0.3855; sequence_match=0.1818,False,0.3700,False,top-3 avg score 0.3700 < final_threshold 0.6
property,partof,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4282; sequence_match=0.1905,False,0.3692,False,top-3 avg score 0.3692 < final_threshold 0.6
property,andsequence,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4196; sequence_match=0.2105,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,targetpolicy,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4821; sequence_match=0.1600,False,0.3686,False,top-3 avg score 0.3686 < final_threshold 0.6
property,hasoperator,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5169; levenshtein=0.1714; semantic=0.3706; sequence_match=0.2174,False,0.3683,False,top-3 avg score 0.3683 < final_threshold 0.6
property,inheritsfrom,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4579; levenshtein=0.0000; semantic=0.4912; sequence_match=0.1538,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.6
