prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,leftOperand,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.5132; sequence_match=0.1000,False,0.3458,False,top-3 avg score 0.3458 < final_threshold 0.7
ObjectProperty,andSequence,is applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.4434; sequence_match=0.1818,False,0.3431,False,top-3 avg score 0.3431 < final_threshold 0.7
ObjectProperty,remedy,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1429,False,0.3423,False,top-3 avg score 0.3423 < final_threshold 0.7
ObjectProperty,Only One,applies to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.3964; sequence_match=0.1250,False,0.3414,False,top-3 avg score 0.3414 < final_threshold 0.7
ObjectProperty,function,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4815; sequence_match=0.1250,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,Only One,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4737; sequence_match=0.1250,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,implies,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.0714; semantic=0.6103; sequence_match=0.0952,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.7
ObjectProperty,andSequence,resolves conflict with,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5015; levenshtein=0.1500; semantic=0.3633; sequence_match=0.1290,False,0.3383,False,top-3 avg score 0.3383 < final_threshold 0.7
ObjectProperty,consequence,is applied to,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4545; levenshtein=0.0909; semantic=0.4688; sequence_match=0.0909,False,0.3381,False,top-3 avg score 0.3381 < final_threshold 0.7
ObjectProperty,leftOperand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4912; sequence_match=0.2105,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.7
ObjectProperty,and,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4341; sequence_match=0.1111,False,0.3373,False,top-3 avg score 0.3373 < final_threshold 0.7
ObjectProperty,Only One,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4535; sequence_match=0.1333,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,failure,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4077; sequence_match=0.1250,False,0.3363,False,top-3 avg score 0.3363 < final_threshold 0.7
ObjectProperty,andSequence,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4234; sequence_match=0.0909,False,0.3356,False,top-3 avg score 0.3356 < final_threshold 0.7
ObjectProperty,remedy,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4347; sequence_match=0.1333,False,0.3313,False,top-3 avg score 0.3313 < final_threshold 0.7
ObjectProperty,andSequence,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.1538; semantic=0.4320; sequence_match=0.1667,False,0.3296,False,top-3 avg score 0.3296 < final_threshold 0.7
ObjectProperty,implies,resolves conflict with,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4238; levenshtein=0.1500; semantic=0.4134; sequence_match=0.1481,False,0.3291,False,top-3 avg score 0.3291 < final_threshold 0.7
ObjectProperty,operand,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.0000; semantic=0.5260; sequence_match=0.1250,False,0.329,False,top-3 avg score 0.3290 < final_threshold 0.7
ObjectProperty,failure,resolves conflict with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4151; levenshtein=0.1000; semantic=0.4235; sequence_match=0.1481,False,0.3289,False,top-3 avg score 0.3289 < final_threshold 0.7
ObjectProperty,duty,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5651; sequence_match=0.3077,False,0.328,False,top-3 avg score 0.3280 < final_threshold 0.7
ObjectProperty,Only One,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.3828; sequence_match=0.1111,False,0.3277,False,top-3 avg score 0.3277 < final_threshold 0.7
ObjectProperty,Only One,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4368; sequence_match=0.1250,False,0.3266,False,top-3 avg score 0.3266 < final_threshold 0.7
ObjectProperty,target,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4725; sequence_match=0.0952,False,0.3263,False,top-3 avg score 0.3263 < final_threshold 0.7
ObjectProperty,implies,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.4843; sequence_match=0.1333,False,0.321,False,top-3 avg score 0.3210 < final_threshold 0.7
ObjectProperty,prohibition,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0000; semantic=0.5540; sequence_match=0.1000,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.7
ObjectProperty,remedy,is activated by,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2308; semantic=0.4078; sequence_match=0.3158,False,0.3181,False,top-3 avg score 0.3181 < final_threshold 0.7
ObjectProperty,consequence,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.3934; sequence_match=0.1667,False,0.3167,False,top-3 avg score 0.3167 < final_threshold 0.7
ObjectProperty,and,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4611; levenshtein=0.0500; semantic=0.3928; sequence_match=0.0870,False,0.3136,False,top-3 avg score 0.3136 < final_threshold 0.7
ObjectProperty,Only One,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4028; sequence_match=0.1000,False,0.3031,False,top-3 avg score 0.3031 < final_threshold 0.7
ObjectProperty,consequence,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.5024; sequence_match=0.1000,False,0.3012,False,top-3 avg score 0.3012 < final_threshold 0.7
ObjectProperty,duty,is applied to,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5393; sequence_match=0.2667,False,0.299,False,top-3 avg score 0.2990 < final_threshold 0.7
ObjectProperty,Only One,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.0000; semantic=0.4032; sequence_match=0.1250,False,0.2881,False,top-3 avg score 0.2881 < final_threshold 0.7
ObjectProperty,Only One,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.3972; sequence_match=0.1111,False,0.2769,False,top-3 avg score 0.2769 < final_threshold 0.7
ObjectProperty,duty,applies to,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5593; sequence_match=0.1538,False,0.2747,False,top-3 avg score 0.2747 < final_threshold 0.7
ObjectProperty,duty,is asset of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5557; sequence_match=0.1538,False,0.2735,False,top-3 avg score 0.2735 < final_threshold 0.7
ObjectProperty,or,is asset of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5044; sequence_match=0.1818,False,0.2658,False,top-3 avg score 0.2658 < final_threshold 0.7
ObjectProperty,duty,has consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.5898; sequence_match=0.1111,False,0.2574,False,top-3 avg score 0.2574 < final_threshold 0.7
ObjectProperty,duty,has asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5600; sequence_match=0.1667,False,0.2422,False,top-3 avg score 0.2422 < final_threshold 0.7
ObjectProperty,duty,is consequence of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0667; semantic=0.5414; sequence_match=0.1053,False,0.2378,False,top-3 avg score 0.2378 < final_threshold 0.7
ObjectProperty,or,applies to,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5133; sequence_match=0.1818,False,0.2317,False,top-3 avg score 0.2317 < final_threshold 0.7
ObjectProperty,duty,has logical operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0556; semantic=0.5379; sequence_match=0.0909,False,0.2281,False,top-3 avg score 0.2281 < final_threshold 0.7
ObjectProperty,or,is applied to,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5027; sequence_match=0.1538,False,0.2189,False,top-3 avg score 0.2189 < final_threshold 0.7
ObjectProperty,remedy,has constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5302; sequence_match=0.1053,False,0.2118,False,top-3 avg score 0.2118 < final_threshold 0.7
ObjectProperty,remedy,activates,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4757; sequence_match=0.1333,False,0.203,False,top-3 avg score 0.2030 < final_threshold 0.7
ObjectProperty,conflict,is remedy for,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5009; sequence_match=0.1053,False,0.202,False,top-3 avg score 0.2020 < final_threshold 0.7
ObjectProperty,duty,resolves conflict with,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0500; semantic=0.4699; sequence_match=0.0833,False,0.2011,False,top-3 avg score 0.2011 < final_threshold 0.7
ObjectProperty,conflict,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5713; sequence_match=0.0000,False,0.1904,False,top-3 avg score 0.1904 < final_threshold 0.7
ObjectProperty,remedy,has logical operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0556; semantic=0.4068; sequence_match=0.0833,False,0.1819,False,top-3 avg score 0.1819 < final_threshold 0.7
ObjectProperty,or,has asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5399; sequence_match=0.0000,False,0.18,False,top-3 avg score 0.1800 < final_threshold 0.7
ObjectProperty,or,activates,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5328; sequence_match=0.0000,False,0.1776,False,top-3 avg score 0.1776 < final_threshold 0.7
ObjectProperty,function,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5107; sequence_match=0.0000,False,0.1702,False,top-3 avg score 0.1702 < final_threshold 0.7
ObjectProperty,or,is activated by,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4801; sequence_match=0.0000,False,0.16,False,top-3 avg score 0.1600 < final_threshold 0.7
