prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is measured by device,is measured by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9333; levenshtein=0.6667; semantic=0.8728; sequence_match=0.8000,False,0.8687,True,selected
DatatypeProperty,has manufacturer,tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.3700; sequence_match=0.2963,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
DatatypeProperty,has fabrication number,power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1500; semantic=0.4586; sequence_match=0.2400,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.7
DatatypeProperty,has version,model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5471; sequence_match=0.1333,False,0.3712,False,top-3 avg score 0.3712 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,fabrication number,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5350; levenshtein=0.2500; semantic=0.3270; sequence_match=0.1463,False,0.3706,False,top-3 avg score 0.3706 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5150; levenshtein=0.1250; semantic=0.3216; sequence_match=0.2703,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.7
DatatypeProperty,has manufacturer,billing date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4601; levenshtein=0.2667; semantic=0.3764; sequence_match=0.2308,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.7
DatatypeProperty,has hardware version,longitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0556; semantic=0.5101; sequence_match=0.1481,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.7
DatatypeProperty,has firmware version,longitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.5045; sequence_match=0.1481,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
DatatypeProperty,has version,billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4453; sequence_match=0.1905,False,0.3655,False,top-3 avg score 0.3655 < final_threshold 0.7
DatatypeProperty,requires power,model,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4256; levenshtein=0.1538; semantic=0.5157; sequence_match=0.1111,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.7
DatatypeProperty,has start timestamp,longitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3922; levenshtein=0.1176; semantic=0.5471; sequence_match=0.1538,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.7
DatatypeProperty,requires power,longitude,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.5247; sequence_match=0.0909,False,0.3629,False,top-3 avg score 0.3629 < final_threshold 0.7
DatatypeProperty,has fabrication number,billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4761; levenshtein=0.1500; semantic=0.3620; sequence_match=0.2424,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
DatatypeProperty,has hardware version,billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4208; levenshtein=0.2222; semantic=0.4011; sequence_match=0.2581,False,0.36,False,top-3 avg score 0.3600 < final_threshold 0.7
DatatypeProperty,has manufacturer,start date time,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4393; levenshtein=0.2667; semantic=0.3693; sequence_match=0.2143,False,0.3584,False,top-3 avg score 0.3584 < final_threshold 0.7
DatatypeProperty,has start timestamp,firmware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4176; levenshtein=0.1765; semantic=0.4694; sequence_match=0.1875,False,0.3582,False,top-3 avg score 0.3582 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,longitude,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5213; levenshtein=0.1250; semantic=0.4228; sequence_match=0.1212,False,0.3564,False,top-3 avg score 0.3564 < final_threshold 0.7
DatatypeProperty,has timestamp,radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4693; levenshtein=0.1053; semantic=0.4054; sequence_match=0.1935,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.7
DatatypeProperty,has manufacturer,radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4688; levenshtein=0.2105; semantic=0.3623; sequence_match=0.2353,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.7
DatatypeProperty,requires power,billing date,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4452; levenshtein=0.1538; semantic=0.4549; sequence_match=0.0833,False,0.3513,False,top-3 avg score 0.3513 < final_threshold 0.7
DatatypeProperty,has model,billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4026; sequence_match=0.2105,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.7
DatatypeProperty,has manufacturer,duration,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.4218; sequence_match=0.1739,False,0.348,False,top-3 avg score 0.3480 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4639; levenshtein=0.0833; semantic=0.4253; sequence_match=0.1379,False,0.3424,False,top-3 avg score 0.3424 < final_threshold 0.7
DatatypeProperty,has firmware version,billing date,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3687; levenshtein=0.1667; semantic=0.4904; sequence_match=0.1379,False,0.3419,False,top-3 avg score 0.3419 < final_threshold 0.7
DatatypeProperty,has version,longitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3074; levenshtein=0.0000; semantic=0.4902; sequence_match=0.2105,False,0.336,False,top-3 avg score 0.3360 < final_threshold 0.7
DatatypeProperty,has timestamp,power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4400; sequence_match=0.1176,False,0.3285,False,top-3 avg score 0.3285 < final_threshold 0.7
DatatypeProperty,has timestamp,billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4247; sequence_match=0.1600,False,0.3224,False,top-3 avg score 0.3224 < final_threshold 0.7
DatatypeProperty,has start timestamp,radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3986; levenshtein=0.1053; semantic=0.3933; sequence_match=0.1667,False,0.3195,False,top-3 avg score 0.3195 < final_threshold 0.7
DatatypeProperty,has start timestamp,billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3580; levenshtein=0.0588; semantic=0.4542; sequence_match=0.1333,False,0.3152,False,top-3 avg score 0.3152 < final_threshold 0.7
DatatypeProperty,has hardware version,billing date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3687; levenshtein=0.1111; semantic=0.4297; sequence_match=0.1379,False,0.3121,False,top-3 avg score 0.3121 < final_threshold 0.7
DatatypeProperty,has start timestamp,power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4196; levenshtein=0.0588; semantic=0.4204; sequence_match=0.0909,False,0.3103,False,top-3 avg score 0.3103 < final_threshold 0.7
DatatypeProperty,has manufacturer,billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3658; levenshtein=0.0667; semantic=0.3484; sequence_match=0.2143,False,0.3095,False,top-3 avg score 0.3095 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4210; levenshtein=0.1250; semantic=0.3138; sequence_match=0.1714,False,0.3021,False,top-3 avg score 0.3021 < final_threshold 0.7
DatatypeProperty,has model,billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.3756; sequence_match=0.1905,False,0.2891,False,top-3 avg score 0.2891 < final_threshold 0.7
DatatypeProperty,has manufacturer,power,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1333; semantic=0.5078; sequence_match=0.2000,False,0.2804,False,top-3 avg score 0.2804 < final_threshold 0.7
DatatypeProperty,has start timestamp,model,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.4812; sequence_match=0.1818,False,0.2406,False,top-3 avg score 0.2406 < final_threshold 0.7
DatatypeProperty,has fabrication number,model,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.4587; sequence_match=0.1600,False,0.2396,False,top-3 avg score 0.2396 < final_threshold 0.7
