prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,prohibition,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.8858; sequence_match=0.8800,False,0.8779,True,selected
ObjectProperty,consequence,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4622; sequence_match=0.2222,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,permission,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.6074; sequence_match=0.1176,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
ObjectProperty,and,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4467; sequence_match=0.2000,False,0.3796,False,top-3 avg score 0.3796 < final_threshold 0.7
ObjectProperty,action,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5466; sequence_match=0.1538,False,0.379,False,top-3 avg score 0.3790 < final_threshold 0.7
ObjectProperty,failure,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4940; sequence_match=0.2000,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.7
ObjectProperty,and,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.4307; sequence_match=0.2353,False,0.3781,False,top-3 avg score 0.3781 < final_threshold 0.7
ObjectProperty,consequence,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4647; sequence_match=0.1667,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,conflict,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5753; sequence_match=0.1333,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.7
ObjectProperty,inheritFrom,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5614; levenshtein=0.1379; semantic=0.4197; sequence_match=0.1500,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,andSequence,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4389; sequence_match=0.2105,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.7
ObjectProperty,andSequence,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.4733; sequence_match=0.2069,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,operand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.4070; sequence_match=0.2222,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,and,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4558; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.7
ObjectProperty,Only One,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.3813; sequence_match=0.2308,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.7
ObjectProperty,inheritRelation,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.2000; semantic=0.4083; sequence_match=0.2400,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.7
ObjectProperty,consequence,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4285; sequence_match=0.2105,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,consequence,has policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.5034; sequence_match=0.1000,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,action,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5501; sequence_match=0.1333,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,conflict,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5068; sequence_match=0.1818,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.7
ObjectProperty,prohibition,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4537; sequence_match=0.2069,False,0.3682,False,top-3 avg score 0.3682 < final_threshold 0.7
ObjectProperty,operator,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5007; sequence_match=0.1818,False,0.367,False,top-3 avg score 0.3670 < final_threshold 0.7
ObjectProperty,operand,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5286; sequence_match=0.1429,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,inheritRelation,has policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4000; levenshtein=0.2000; semantic=0.4999; sequence_match=0.0833,False,0.3666,False,top-3 avg score 0.3666 < final_threshold 0.7
ObjectProperty,implies,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4865; levenshtein=0.1379; semantic=0.3883; sequence_match=0.2222,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,function,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5552; sequence_match=0.1250,False,0.3656,False,top-3 avg score 0.3656 < final_threshold 0.7
ObjectProperty,function,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4963; sequence_match=0.1818,False,0.3656,False,top-3 avg score 0.3656 < final_threshold 0.7
ObjectProperty,operator,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4945; sequence_match=0.1818,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.7
ObjectProperty,remedy,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5658; sequence_match=0.1111,False,0.3645,False,top-3 avg score 0.3645 < final_threshold 0.7
ObjectProperty,failure,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4655; sequence_match=0.1905,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.7
ObjectProperty,operand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5359; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,operator,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4223; sequence_match=0.2222,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,operator,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5141; sequence_match=0.1176,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.7
ObjectProperty,operand,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4470; sequence_match=0.2000,False,0.363,False,top-3 avg score 0.3630 < final_threshold 0.7
ObjectProperty,implies,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5809; sequence_match=0.1000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.7
ObjectProperty,andSequence,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0714; semantic=0.4303; sequence_match=0.1600,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,inheritRelation,has sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.1333; semantic=0.4352; sequence_match=0.1429,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.7
ObjectProperty,inheritFrom,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.5124; sequence_match=0.1000,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
ObjectProperty,permission,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5199; sequence_match=0.1667,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.7
ObjectProperty,target,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5203; sequence_match=0.1333,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.7
ObjectProperty,duty,is policy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4864; sequence_match=0.1429,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,function,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5232; sequence_match=0.1333,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,implies,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.0833; semantic=0.5502; sequence_match=0.2105,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.7
ObjectProperty,Only One,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4715; sequence_match=0.2000,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.7
ObjectProperty,leftOperand,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5325; sequence_match=0.2222,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.7
ObjectProperty,function,is policy of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4290; sequence_match=0.1111,False,0.3587,False,top-3 avg score 0.3587 < final_threshold 0.7
ObjectProperty,duty,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4282; levenshtein=0.1034; semantic=0.4613; sequence_match=0.1818,False,0.3571,False,top-3 avg score 0.3571 < final_threshold 0.7
ObjectProperty,conflict,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5288; sequence_match=0.1250,False,0.3568,False,top-3 avg score 0.3568 < final_threshold 0.7
ObjectProperty,prohibition,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4288; sequence_match=0.2500,False,0.3563,False,top-3 avg score 0.3563 < final_threshold 0.7
ObjectProperty,Only One,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4016; sequence_match=0.1905,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.7
ObjectProperty,and,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.0690; semantic=0.3634; sequence_match=0.1250,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.7
ObjectProperty,permission,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.6175; sequence_match=0.1176,False,0.3546,False,top-3 avg score 0.3546 < final_threshold 0.7
ObjectProperty,obligation,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.4862; sequence_match=0.1739,False,0.3531,False,top-3 avg score 0.3531 < final_threshold 0.7
ObjectProperty,and,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4109; sequence_match=0.1667,False,0.353,False,top-3 avg score 0.3530 < final_threshold 0.7
ObjectProperty,conflict,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.5164; sequence_match=0.1250,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.7
ObjectProperty,operator,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4793; sequence_match=0.1176,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,constraint,is policy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.4323; sequence_match=0.2000,False,0.3515,False,top-3 avg score 0.3515 < final_threshold 0.7
ObjectProperty,inheritFrom,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.0714; semantic=0.5098; sequence_match=0.1600,False,0.351,False,top-3 avg score 0.3510 < final_threshold 0.7
ObjectProperty,duty,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.4964; sequence_match=0.1111,False,0.3493,False,top-3 avg score 0.3493 < final_threshold 0.7
ObjectProperty,obligation,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5387; sequence_match=0.1053,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,consequence,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.3939; sequence_match=0.2069,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.7
ObjectProperty,andSequence,has conflict resolution strategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4831; levenshtein=0.2069; semantic=0.3539; sequence_match=0.2000,False,0.348,False,top-3 avg score 0.3480 < final_threshold 0.7
ObjectProperty,duty,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3684; levenshtein=0.1053; semantic=0.4997; sequence_match=0.1739,False,0.3473,False,top-3 avg score 0.3473 < final_threshold 0.7
ObjectProperty,and,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0556; semantic=0.4833; sequence_match=0.0952,False,0.3472,False,top-3 avg score 0.3472 < final_threshold 0.7
ObjectProperty,failure,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.4210; sequence_match=0.1538,False,0.3462,False,top-3 avg score 0.3462 < final_threshold 0.7
ObjectProperty,leftOperand,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0000; semantic=0.5140; sequence_match=0.1111,False,0.3454,False,top-3 avg score 0.3454 < final_threshold 0.7
ObjectProperty,duty,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.4746; sequence_match=0.1176,False,0.3449,False,top-3 avg score 0.3449 < final_threshold 0.7
ObjectProperty,implies,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4782; sequence_match=0.1333,False,0.3447,False,top-3 avg score 0.3447 < final_threshold 0.7
ObjectProperty,remedy,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4720; sequence_match=0.1333,False,0.3438,False,top-3 avg score 0.3438 < final_threshold 0.7
ObjectProperty,Only One,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4355; sequence_match=0.1905,False,0.3436,False,top-3 avg score 0.3436 < final_threshold 0.7
ObjectProperty,prohibition,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5961; sequence_match=0.1111,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,remedy,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1429,False,0.3423,False,top-3 avg score 0.3423 < final_threshold 0.7
ObjectProperty,operator,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5465; sequence_match=0.1333,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,function,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4815; sequence_match=0.1250,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,consequence,is policy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0000; semantic=0.4192; sequence_match=0.1905,False,0.3409,False,top-3 avg score 0.3409 < final_threshold 0.7
ObjectProperty,Only One,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4737; sequence_match=0.1250,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,prohibition,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.0714; semantic=0.4943; sequence_match=0.0800,False,0.3386,False,top-3 avg score 0.3386 < final_threshold 0.7
ObjectProperty,implies,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.0714; semantic=0.6103; sequence_match=0.0952,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.7
ObjectProperty,leftOperand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4912; sequence_match=0.2105,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.7
ObjectProperty,consequence,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0000; semantic=0.4663; sequence_match=0.1600,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.7
ObjectProperty,andSequence,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.3585; sequence_match=0.1905,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,Only One,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4535; sequence_match=0.1333,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,partOf,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.1429; semantic=0.3488; sequence_match=0.2000,False,0.3364,False,top-3 avg score 0.3364 < final_threshold 0.7
ObjectProperty,failure,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.3945; sequence_match=0.1176,False,0.3358,False,top-3 avg score 0.3358 < final_threshold 0.7
ObjectProperty,remedy,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.0714; semantic=0.4891; sequence_match=0.1000,False,0.3339,False,top-3 avg score 0.3339 < final_threshold 0.7
ObjectProperty,leftOperand,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.3895; sequence_match=0.1905,False,0.331,False,top-3 avg score 0.3310 < final_threshold 0.7
ObjectProperty,duty,has condition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1667; semantic=0.5725; sequence_match=0.2500,False,0.3297,False,top-3 avg score 0.3297 < final_threshold 0.7
ObjectProperty,duty,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5651; sequence_match=0.3077,False,0.328,False,top-3 avg score 0.3280 < final_threshold 0.7
ObjectProperty,obligation,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.0000; semantic=0.5370; sequence_match=0.1176,False,0.3277,False,top-3 avg score 0.3277 < final_threshold 0.7
ObjectProperty,operand,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.1429; semantic=0.4758; sequence_match=0.1905,False,0.3253,False,top-3 avg score 0.3253 < final_threshold 0.7
ObjectProperty,conflict,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.4819; sequence_match=0.1905,False,0.3246,False,top-3 avg score 0.3246 < final_threshold 0.7
ObjectProperty,and,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.3870; sequence_match=0.1176,False,0.3243,False,top-3 avg score 0.3243 < final_threshold 0.7
ObjectProperty,assignee,is policy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.2000; semantic=0.4334; sequence_match=0.2222,False,0.3241,False,top-3 avg score 0.3241 < final_threshold 0.7
ObjectProperty,partOf,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4145; levenshtein=0.0769; semantic=0.4511; sequence_match=0.1053,False,0.3236,False,top-3 avg score 0.3236 < final_threshold 0.7
ObjectProperty,implies,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.4843; sequence_match=0.1333,False,0.321,False,top-3 avg score 0.3210 < final_threshold 0.7
ObjectProperty,prohibition,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0000; semantic=0.5540; sequence_match=0.1000,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.7
ObjectProperty,obligation,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.4748; sequence_match=0.0833,False,0.3173,False,top-3 avg score 0.3173 < final_threshold 0.7
ObjectProperty,implies,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2970; levenshtein=0.1053; semantic=0.5008; sequence_match=0.1538,False,0.3172,False,top-3 avg score 0.3172 < final_threshold 0.7
ObjectProperty,consequence,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4370; sequence_match=0.1053,False,0.3159,False,top-3 avg score 0.3159 < final_threshold 0.7
ObjectProperty,assigner,is policy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.2000; semantic=0.4076; sequence_match=0.2222,False,0.3155,False,top-3 avg score 0.3155 < final_threshold 0.7
ObjectProperty,remedy,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.3983; sequence_match=0.1250,False,0.3152,False,top-3 avg score 0.3152 < final_threshold 0.7
ObjectProperty,Only One,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.4295; sequence_match=0.2000,False,0.3142,False,top-3 avg score 0.3142 < final_threshold 0.7
ObjectProperty,operand,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4753; sequence_match=0.1250,False,0.3121,False,top-3 avg score 0.3121 < final_threshold 0.7
ObjectProperty,duty,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.6041; sequence_match=0.1818,False,0.3096,False,top-3 avg score 0.3096 < final_threshold 0.7
ObjectProperty,function,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.1111; semantic=0.4671; sequence_match=0.1176,False,0.3029,False,top-3 avg score 0.3029 < final_threshold 0.7
ObjectProperty,or,has party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5617; sequence_match=0.2000,False,0.2956,False,top-3 avg score 0.2956 < final_threshold 0.7
ObjectProperty,leftOperand,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.4584; sequence_match=0.1000,False,0.2866,False,top-3 avg score 0.2866 < final_threshold 0.7
ObjectProperty,operand,is policy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.4078; sequence_match=0.1176,False,0.2847,False,top-3 avg score 0.2847 < final_threshold 0.7
ObjectProperty,implies,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.4391; sequence_match=0.1000,False,0.2841,False,top-3 avg score 0.2841 < final_threshold 0.7
ObjectProperty,operator,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.4556; sequence_match=0.0952,False,0.284,False,top-3 avg score 0.2840 < final_threshold 0.7
ObjectProperty,duty,has policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5863; sequence_match=0.1538,False,0.2837,False,top-3 avg score 0.2837 < final_threshold 0.7
ObjectProperty,operand,has duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5627; sequence_match=0.2857,False,0.2828,False,top-3 avg score 0.2828 < final_threshold 0.7
ObjectProperty,or,has policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5228; sequence_match=0.1818,False,0.2719,False,top-3 avg score 0.2719 < final_threshold 0.7
ObjectProperty,remedy,has role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4931; sequence_match=0.3077,False,0.2669,False,top-3 avg score 0.2669 < final_threshold 0.7
ObjectProperty,remedy,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4730; sequence_match=0.3077,False,0.2602,False,top-3 avg score 0.2602 < final_threshold 0.7
ObjectProperty,duty,has prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.5979; sequence_match=0.1111,False,0.2601,False,top-3 avg score 0.2601 < final_threshold 0.7
ObjectProperty,duty,has consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.5898; sequence_match=0.1111,False,0.2574,False,top-3 avg score 0.2574 < final_threshold 0.7
ObjectProperty,or,has nested constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4741; sequence_match=0.1905,False,0.2566,False,top-3 avg score 0.2566 < final_threshold 0.7
ObjectProperty,duty,has asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5600; sequence_match=0.1667,False,0.2422,False,top-3 avg score 0.2422 < final_threshold 0.7
ObjectProperty,implies,has duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5513; sequence_match=0.1429,False,0.2314,False,top-3 avg score 0.2314 < final_threshold 0.7
ObjectProperty,duty,has logical operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0556; semantic=0.5379; sequence_match=0.0909,False,0.2281,False,top-3 avg score 0.2281 < final_threshold 0.7
ObjectProperty,or,has failure rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.4803; sequence_match=0.1250,False,0.2256,False,top-3 avg score 0.2256 < final_threshold 0.7
ObjectProperty,remedy,has constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5302; sequence_match=0.1053,False,0.2118,False,top-3 avg score 0.2118 < final_threshold 0.7
ObjectProperty,Only One,has duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4833; sequence_match=0.1429,False,0.2087,False,top-3 avg score 0.2087 < final_threshold 0.7
